date,event,tour,player_id,player_name,dg_own
2026-08-19,BMW Championship,pga,14502,"Cauley, Bud",6.18
2026-08-19,BMW Championship,pga,12577,"Woodland, Gary",14.03
2026-08-19,BMW Championship,pga,25362,"Fitzpatrick, Alex",8.58
2026-08-19,BMW Championship,pga,21407,"Reitan, Kristoffer",9.82
2026-08-19,BMW Championship,pga,21554,"Poston, J.T.",4.27
2026-08-19,BMW Championship,pga,18554,"Rai, Aaron",5.09
2026-08-19,BMW Championship,pga,26096,"Bhatia, Akshay",6.09
2026-08-19,BMW Championship,pga,21756,"Cole, Eric",3.34
2026-08-19,BMW Championship,pga,22760,"Hisatsune, Ryo",6.24
2026-08-19,BMW Championship,pga,11889,"Fox, Ryan",10.21
2026-08-19,BMW Championship,pga,23014,"Theegala, Sahith",5.84
2026-08-19,BMW Championship,pga,22833,"Echavarria, Nico",5.57
2026-08-19,BMW Championship,pga,28635,"McCarty, Matt",3.93
2026-08-19,BMW Championship,pga,17511,"Straka, Sepp",6.47
2026-08-19,BMW Championship,pga,18417,"Scheffler, Scottie",25.37
2026-08-19,BMW Championship,pga,10091,"McIlroy, Rory",19
2026-08-19,BMW Championship,pga,12294,"Fleetwood, Tommy",13.8
2026-08-19,BMW Championship,pga,19483,"Burns, Sam",19.83
2026-08-19,BMW Championship,pga,19895,"Schauffele, Xander",23.94
2026-08-19,BMW Championship,pga,23950,"Aberg, Ludvig",25.01
2026-08-19,BMW Championship,pga,26651,"Young, Cameron",18.88
2026-08-19,BMW Championship,pga,17646,"Fitzpatrick, Matt",14.56
2026-08-19,BMW Championship,pga,14609,"Kim, Si Woo",14.78
2026-08-19,BMW Championship,pga,13562,"Matsuyama, Hideki",14.98
2026-08-19,BMW Championship,pga,27774,"Gotterup, Chris",17.3
2026-08-19,BMW Championship,pga,18841,"Hovland, Viktor",20.49
2026-08-19,BMW Championship,pga,23604,"Clark, Wyndham",18.67
2026-08-19,BMW Championship,pga,22085,"Morikawa, Collin",14.12
2026-08-19,BMW Championship,pga,15466,"Cantlay, Patrick",15.76
2026-08-19,BMW Championship,pga,14578,"Henley, Russell",8.04
2026-08-19,BMW Championship,pga,14139,"Thomas, Justin",11.37
2026-08-19,BMW Championship,pga,19396,"Knapp, Jake",15.25
2026-08-19,BMW Championship,pga,24766,"Kim, Tom",9.71
2026-08-19,BMW Championship,pga,18634,"McNealy, Maverick",6.33
2026-08-19,BMW Championship,pga,21891,"Kitayama, Kurt",13.2
2026-08-19,BMW Championship,pga,29767,"Gerard, Ryan",10.25
2026-08-19,BMW Championship,pga,23323,"MacIntyre, Robert",5.46
2026-08-19,BMW Championship,pga,17536,"Spaun, J.J.",8.13
2026-08-19,BMW Championship,pga,26649,"Thorbjornsen, Michael",13.8
2026-08-19,BMW Championship,pga,12965,"Fowler, Rickie",11.77
2026-08-19,BMW Championship,pga,29197,"Brennan, Michael",14.41
2026-08-19,BMW Championship,pga,16841,"Lee, Min Woo",13.53
2026-08-19,BMW Championship,pga,6430,"Scott, Adam",15.21
2026-08-19,BMW Championship,pga,17488,"Im, Sungjae",10.17
2026-08-19,BMW Championship,pga,24968,"Griffin, Ben",7.68
2026-08-19,BMW Championship,pga,10419,"Noren, Alex",11.84
2026-08-19,BMW Championship,pga,29433,"Bridgeman, Jacob",6.45
2026-08-19,BMW Championship,pga,6093,"Rose, Justin",13.17
2026-08-19,BMW Championship,pga,23602,"Hojgaard, Nicolai",11.37
2026-08-19,BMW Championship,pga,18474,"Smalley, Alex",9.17
2026-08-19,BMW Championship,pga,14502,"Cauley, Bud",6.59
2026-08-19,BMW Championship,pga,12577,"Woodland, Gary",14.77
2026-08-19,BMW Championship,pga,25362,"Fitzpatrick, Alex",8.12
2026-08-19,BMW Championship,pga,21407,"Reitan, Kristoffer",10.15
2026-08-19,BMW Championship,pga,21554,"Poston, J.T.",4.27
2026-08-19,BMW Championship,pga,18554,"Rai, Aaron",4.89
2026-08-19,BMW Championship,pga,26096,"Bhatia, Akshay",6.02
2026-08-19,BMW Championship,pga,21756,"Cole, Eric",3.67
2026-08-19,BMW Championship,pga,22760,"Hisatsune, Ryo",6.1
2026-08-19,BMW Championship,pga,11889,"Fox, Ryan",10.16
2026-08-19,BMW Championship,pga,23014,"Theegala, Sahith",5.83
2026-08-19,BMW Championship,pga,22833,"Echavarria, Nico",5.72
2026-08-19,BMW Championship,pga,28635,"McCarty, Matt",3.98
2026-08-19,BMW Championship,pga,17511,"Straka, Sepp",6.94
2026-08-22,BMW Championship,pga,18417,"Scheffler, Scottie",24.21
2026-08-22,BMW Championship,pga,10091,"McIlroy, Rory",18.14
2026-08-22,BMW Championship,pga,12294,"Fleetwood, Tommy",13.77
2026-08-22,BMW Championship,pga,19483,"Burns, Sam",18.95
2026-08-22,BMW Championship,pga,19895,"Schauffele, Xander",23.18
2026-08-22,BMW Championship,pga,23950,"Aberg, Ludvig",23.99
2026-08-22,BMW Championship,pga,26651,"Young, Cameron",19.3
2026-08-22,BMW Championship,pga,17646,"Fitzpatrick, Matt",14.59
2026-08-22,BMW Championship,pga,14609,"Kim, Si Woo",14.82
2026-08-22,BMW Championship,pga,13562,"Matsuyama, Hideki",15.49
2026-08-22,BMW Championship,pga,27774,"Gotterup, Chris",17.4
2026-08-22,BMW Championship,pga,18841,"Hovland, Viktor",20.34
2026-08-22,BMW Championship,pga,23604,"Clark, Wyndham",18.62
2026-08-22,BMW Championship,pga,22085,"Morikawa, Collin",13.84
2026-08-22,BMW Championship,pga,15466,"Cantlay, Patrick",16.29
2026-08-22,BMW Championship,pga,14578,"Henley, Russell",8.01
2026-08-22,BMW Championship,pga,14139,"Thomas, Justin",11.88
2026-08-22,BMW Championship,pga,19396,"Knapp, Jake",15.4
2026-08-22,BMW Championship,pga,24766,"Kim, Tom",9.9
2026-08-22,BMW Championship,pga,18634,"McNealy, Maverick",6.79
2026-08-22,BMW Championship,pga,21891,"Kitayama, Kurt",13.26
2026-08-22,BMW Championship,pga,29767,"Gerard, Ryan",9.7
2026-08-22,BMW Championship,pga,23323,"MacIntyre, Robert",5.29
2026-08-22,BMW Championship,pga,17536,"Spaun, J.J.",8.33
2026-08-22,BMW Championship,pga,26649,"Thorbjornsen, Michael",13.72
2026-08-22,BMW Championship,pga,12965,"Fowler, Rickie",12.33
2026-08-22,BMW Championship,pga,29197,"Brennan, Michael",13.69
2026-08-22,BMW Championship,pga,16841,"Lee, Min Woo",13.12
2026-08-22,BMW Championship,pga,6430,"Scott, Adam",15.51
2026-08-22,BMW Championship,pga,17488,"Im, Sungjae",10.24
2026-08-22,BMW Championship,pga,24968,"Griffin, Ben",7.65
2026-08-22,BMW Championship,pga,10419,"Noren, Alex",11.87
2026-08-22,BMW Championship,pga,29433,"Bridgeman, Jacob",6.21
2026-08-22,BMW Championship,pga,6093,"Rose, Justin",13.19
2026-08-22,BMW Championship,pga,23602,"Hojgaard, Nicolai",11.36
2026-08-22,BMW Championship,pga,18474,"Smalley, Alex",9.94
2026-08-22,BMW Championship,pga,14502,"Cauley, Bud",6.51
2026-08-22,BMW Championship,pga,12577,"Woodland, Gary",15.55
2026-08-22,BMW Championship,pga,25362,"Fitzpatrick, Alex",8.31
2026-08-22,BMW Championship,pga,21407,"Reitan, Kristoffer",10.38
2026-08-22,BMW Championship,pga,21554,"Poston, J.T.",4.55
2026-08-22,BMW Championship,pga,18554,"Rai, Aaron",4.97
2026-08-22,BMW Championship,pga,26096,"Bhatia, Akshay",6.03
2026-08-22,BMW Championship,pga,21756,"Cole, Eric",3.5
2026-08-22,BMW Championship,pga,22760,"Hisatsune, Ryo",6.08
2026-08-22,BMW Championship,pga,11889,"Fox, Ryan",10.56
2026-08-22,BMW Championship,pga,23014,"Theegala, Sahith",6.23
2026-08-22,BMW Championship,pga,22833,"Echavarria, Nico",5.81
2026-08-22,BMW Championship,pga,28635,"McCarty, Matt",3.94
2026-08-22,BMW Championship,pga,17511,"Straka, Sepp",7.26
2026-08-22,BMW Championship,pga,18417,"Scheffler, Scottie",24.21
2026-08-22,BMW Championship,pga,10091,"McIlroy, Rory",18.14
2026-08-22,BMW Championship,pga,12294,"Fleetwood, Tommy",13.77
2026-08-22,BMW Championship,pga,19483,"Burns, Sam",18.95
2026-08-22,BMW Championship,pga,19895,"Schauffele, Xander",23.18
2026-08-22,BMW Championship,pga,23950,"Aberg, Ludvig",23.99
2026-08-22,BMW Championship,pga,26651,"Young, Cameron",19.3
2026-08-22,BMW Championship,pga,17646,"Fitzpatrick, Matt",14.59
2026-08-22,BMW Championship,pga,14609,"Kim, Si Woo",14.82
2026-08-22,BMW Championship,pga,13562,"Matsuyama, Hideki",15.49
2026-08-22,BMW Championship,pga,27774,"Gotterup, Chris",17.4
2026-08-22,BMW Championship,pga,18841,"Hovland, Viktor",20.34
2026-08-22,BMW Championship,pga,23604,"Clark, Wyndham",18.62
2026-08-22,BMW Championship,pga,22085,"Morikawa, Collin",13.84
2026-08-22,BMW Championship,pga,15466,"Cantlay, Patrick",16.29
2026-08-22,BMW Championship,pga,14578,"Henley, Russell",8.01
2026-08-22,BMW Championship,pga,14139,"Thomas, Justin",11.88
2026-08-22,BMW Championship,pga,19396,"Knapp, Jake",15.4
2026-08-22,BMW Championship,pga,24766,"Kim, Tom",9.9
2026-08-22,BMW Championship,pga,18634,"McNealy, Maverick",6.79
2026-08-22,BMW Championship,pga,21891,"Kitayama, Kurt",13.26
2026-08-22,BMW Championship,pga,29767,"Gerard, Ryan",9.7
2026-08-22,BMW Championship,pga,23323,"MacIntyre, Robert",5.29
2026-08-22,BMW Championship,pga,17536,"Spaun, J.J.",8.33
2026-08-22,BMW Championship,pga,26649,"Thorbjornsen, Michael",13.72
2026-08-22,BMW Championship,pga,12965,"Fowler, Rickie",12.33
2026-08-22,BMW Championship,pga,29197,"Brennan, Michael",13.69
2026-08-22,BMW Championship,pga,16841,"Lee, Min Woo",13.12
2026-08-22,BMW Championship,pga,6430,"Scott, Adam",15.51
2026-08-22,BMW Championship,pga,17488,"Im, Sungjae",10.24
2026-08-22,BMW Championship,pga,24968,"Griffin, Ben",7.65
2026-08-22,BMW Championship,pga,10419,"Noren, Alex",11.87
2026-08-22,BMW Championship,pga,29433,"Bridgeman, Jacob",6.21
2026-08-22,BMW Championship,pga,6093,"Rose, Justin",13.19
2026-08-22,BMW Championship,pga,23602,"Hojgaard, Nicolai",11.36
2026-08-22,BMW Championship,pga,18474,"Smalley, Alex",9.94
2026-08-22,BMW Championship,pga,14502,"Cauley, Bud",6.51
2026-08-22,BMW Championship,pga,12577,"Woodland, Gary",15.55
2026-08-22,BMW Championship,pga,25362,"Fitzpatrick, Alex",8.31
2026-08-22,BMW Championship,pga,21407,"Reitan, Kristoffer",10.38
2026-08-22,BMW Championship,pga,21554,"Poston, J.T.",4.55
2026-08-22,BMW Championship,pga,18554,"Rai, Aaron",4.97
2026-08-22,BMW Championship,pga,26096,"Bhatia, Akshay",6.03
2026-08-22,BMW Championship,pga,21756,"Cole, Eric",3.5
2026-08-22,BMW Championship,pga,22760,"Hisatsune, Ryo",6.08
2026-08-22,BMW Championship,pga,11889,"Fox, Ryan",10.56
2026-08-22,BMW Championship,pga,23014,"Theegala, Sahith",6.23
2026-08-22,BMW Championship,pga,22833,"Echavarria, Nico",5.81
2026-08-22,BMW Championship,pga,28635,"McCarty, Matt",3.94
2026-08-22,BMW Championship,pga,17511,"Straka, Sepp",7.26
2026-08-24,BMW Championship,pga,18417,"Scheffler, Scottie",24.21
2026-08-24,BMW Championship,pga,10091,"McIlroy, Rory",18.14
2026-08-24,BMW Championship,pga,12294,"Fleetwood, Tommy",13.77
2026-08-24,BMW Championship,pga,19483,"Burns, Sam",18.95
2026-08-24,BMW Championship,pga,19895,"Schauffele, Xander",23.18
2026-08-24,BMW Championship,pga,23950,"Aberg, Ludvig",23.99
2026-08-24,BMW Championship,pga,26651,"Young, Cameron",19.3
2026-08-24,BMW Championship,pga,17646,"Fitzpatrick, Matt",14.59
2026-08-24,BMW Championship,pga,14609,"Kim, Si Woo",14.82
2026-08-24,BMW Championship,pga,13562,"Matsuyama, Hideki",15.49
2026-08-24,BMW Championship,pga,27774,"Gotterup, Chris",17.4
2026-08-24,BMW Championship,pga,18841,"Hovland, Viktor",20.34
2026-08-24,BMW Championship,pga,23604,"Clark, Wyndham",18.62
2026-08-24,BMW Championship,pga,22085,"Morikawa, Collin",13.84
2026-08-24,BMW Championship,pga,15466,"Cantlay, Patrick",16.29
2026-08-24,BMW Championship,pga,14578,"Henley, Russell",8.01
2026-08-24,BMW Championship,pga,14139,"Thomas, Justin",11.88
2026-08-24,BMW Championship,pga,19396,"Knapp, Jake",15.4
2026-08-24,BMW Championship,pga,24766,"Kim, Tom",9.9
2026-08-24,BMW Championship,pga,18634,"McNealy, Maverick",6.79
2026-08-24,BMW Championship,pga,21891,"Kitayama, Kurt",13.26
2026-08-24,BMW Championship,pga,29767,"Gerard, Ryan",9.7
2026-08-24,BMW Championship,pga,23323,"MacIntyre, Robert",5.29
2026-08-24,BMW Championship,pga,17536,"Spaun, J.J.",8.33
2026-08-24,BMW Championship,pga,26649,"Thorbjornsen, Michael",13.72
2026-08-24,BMW Championship,pga,12965,"Fowler, Rickie",12.33
2026-08-24,BMW Championship,pga,29197,"Brennan, Michael",13.69
2026-08-24,BMW Championship,pga,16841,"Lee, Min Woo",13.12
2026-08-24,BMW Championship,pga,6430,"Scott, Adam",15.51
2026-08-24,BMW Championship,pga,17488,"Im, Sungjae",10.24
2026-08-24,BMW Championship,pga,24968,"Griffin, Ben",7.65
2026-08-24,BMW Championship,pga,10419,"Noren, Alex",11.87
2026-08-24,BMW Championship,pga,29433,"Bridgeman, Jacob",6.21
2026-08-24,BMW Championship,pga,6093,"Rose, Justin",13.19
2026-08-24,BMW Championship,pga,23602,"Hojgaard, Nicolai",11.36
2026-08-24,BMW Championship,pga,18474,"Smalley, Alex",9.94
2026-08-24,BMW Championship,pga,14502,"Cauley, Bud",6.51
2026-08-24,BMW Championship,pga,12577,"Woodland, Gary",15.55
2026-08-24,BMW Championship,pga,25362,"Fitzpatrick, Alex",8.31
2026-08-24,BMW Championship,pga,21407,"Reitan, Kristoffer",10.38
2026-08-24,BMW Championship,pga,21554,"Poston, J.T.",4.55
2026-08-24,BMW Championship,pga,18554,"Rai, Aaron",4.97
2026-08-24,BMW Championship,pga,26096,"Bhatia, Akshay",6.03
2026-08-24,BMW Championship,pga,21756,"Cole, Eric",3.5
2026-08-24,BMW Championship,pga,22760,"Hisatsune, Ryo",6.08
2026-08-24,BMW Championship,pga,11889,"Fox, Ryan",10.56
2026-08-24,BMW Championship,pga,23014,"Theegala, Sahith",6.23
2026-08-24,BMW Championship,pga,22833,"Echavarria, Nico",5.81
2026-08-24,BMW Championship,pga,28635,"McCarty, Matt",3.94
2026-08-24,BMW Championship,pga,17511,"Straka, Sepp",7.26
2026-08-25,TOUR Championship,pga,18417,"Scheffler, Scottie",33.17
2026-08-25,TOUR Championship,pga,10091,"McIlroy, Rory",29.14
2026-08-25,TOUR Championship,pga,19895,"Schauffele, Xander",27.5
2026-08-25,TOUR Championship,pga,23950,"Aberg, Ludvig",19.5
2026-08-25,TOUR Championship,pga,23604,"Clark, Wyndham",28.46
2026-08-25,TOUR Championship,pga,19483,"Burns, Sam",27.45
2026-08-25,TOUR Championship,pga,12294,"Fleetwood, Tommy",23.93
2026-08-25,TOUR Championship,pga,15466,"Cantlay, Patrick",32.77
2026-08-25,TOUR Championship,pga,26651,"Young, Cameron",20.19
2026-08-25,TOUR Championship,pga,22085,"Morikawa, Collin",30.73
2026-08-25,TOUR Championship,pga,27774,"Gotterup, Chris",23.08
2026-08-25,TOUR Championship,pga,17646,"Fitzpatrick, Matt",21.46
2026-08-25,TOUR Championship,pga,14609,"Kim, Si Woo",22.08
2026-08-25,TOUR Championship,pga,13562,"Matsuyama, Hideki",21.06
2026-08-25,TOUR Championship,pga,14578,"Henley, Russell",23.97
2026-08-25,TOUR Championship,pga,29767,"Gerard, Ryan",15.59
2026-08-25,TOUR Championship,pga,18841,"Hovland, Viktor",23.18
2026-08-25,TOUR Championship,pga,17536,"Spaun, J.J.",13.01
2026-08-25,TOUR Championship,pga,23323,"MacIntyre, Robert",13.65
2026-08-25,TOUR Championship,pga,29433,"Bridgeman, Jacob",16.22
2026-08-25,TOUR Championship,pga,6093,"Rose, Justin",17.26
2026-08-25,TOUR Championship,pga,24766,"Kim, Tom",14.76
2026-08-25,TOUR Championship,pga,16841,"Lee, Min Woo",9.63
2026-08-25,TOUR Championship,pga,12577,"Woodland, Gary",17.34
2026-08-25,TOUR Championship,pga,6430,"Scott, Adam",16.05
2026-08-25,TOUR Championship,pga,21407,"Reitan, Kristoffer",9.56
2026-08-25,TOUR Championship,pga,18474,"Smalley, Alex",13.75
2026-08-25,TOUR Championship,pga,25362,"Fitzpatrick, Alex",11.64
2026-08-25,TOUR Championship,pga,26096,"Bhatia, Akshay",13.85
2026-08-25,TOUR Championship,pga,11889,"Fox, Ryan",10.03
2026-08-25,TOUR Championship,pga,18417,"Scheffler, Scottie",31.31
2026-08-25,TOUR Championship,pga,10091,"McIlroy, Rory",29.38
2026-08-25,TOUR Championship,pga,19895,"Schauffele, Xander",29.76
2026-08-25,TOUR Championship,pga,23950,"Aberg, Ludvig",19.19
2026-08-25,TOUR Championship,pga,23604,"Clark, Wyndham",28.49
2026-08-25,TOUR Championship,pga,19483,"Burns, Sam",28.64
2026-08-25,TOUR Championship,pga,12294,"Fleetwood, Tommy",23.05
2026-08-25,TOUR Championship,pga,15466,"Cantlay, Patrick",34.09
2026-08-25,TOUR Championship,pga,26651,"Young, Cameron",20.65
2026-08-25,TOUR Championship,pga,22085,"Morikawa, Collin",31.3
2026-08-25,TOUR Championship,pga,27774,"Gotterup, Chris",23.52
2026-08-25,TOUR Championship,pga,17646,"Fitzpatrick, Matt",20.49
2026-08-25,TOUR Championship,pga,14609,"Kim, Si Woo",22.25
2026-08-25,TOUR Championship,pga,13562,"Matsuyama, Hideki",20.22
2026-08-25,TOUR Championship,pga,14578,"Henley, Russell",23.54
2026-08-25,TOUR Championship,pga,29767,"Gerard, Ryan",15.39
2026-08-25,TOUR Championship,pga,18841,"Hovland, Viktor",22.95
2026-08-25,TOUR Championship,pga,17536,"Spaun, J.J.",13
2026-08-25,TOUR Championship,pga,23323,"MacIntyre, Robert",14.02
2026-08-25,TOUR Championship,pga,29433,"Bridgeman, Jacob",15.23
2026-08-25,TOUR Championship,pga,6093,"Rose, Justin",17.11
2026-08-25,TOUR Championship,pga,24766,"Kim, Tom",15.23
2026-08-25,TOUR Championship,pga,16841,"Lee, Min Woo",10.01
2026-08-25,TOUR Championship,pga,12577,"Woodland, Gary",16.12
2026-08-25,TOUR Championship,pga,6430,"Scott, Adam",17.04
2026-08-25,TOUR Championship,pga,21407,"Reitan, Kristoffer",9.91
2026-08-25,TOUR Championship,pga,18474,"Smalley, Alex",13.97
2026-08-25,TOUR Championship,pga,25362,"Fitzpatrick, Alex",11.35
2026-08-25,TOUR Championship,pga,26096,"Bhatia, Akshay",13.16
2026-08-25,TOUR Championship,pga,11889,"Fox, Ryan",9.61
2026-08-25,TOUR Championship,pga,18417,"Scheffler, Scottie",31.65
2026-08-25,TOUR Championship,pga,10091,"McIlroy, Rory",29.09
2026-08-25,TOUR Championship,pga,19895,"Schauffele, Xander",29.7
2026-08-25,TOUR Championship,pga,23950,"Aberg, Ludvig",19.01
2026-08-25,TOUR Championship,pga,23604,"Clark, Wyndham",27.57
2026-08-25,TOUR Championship,pga,19483,"Burns, Sam",28.1
2026-08-25,TOUR Championship,pga,12294,"Fleetwood, Tommy",23.9
2026-08-25,TOUR Championship,pga,15466,"Cantlay, Patrick",33.69
2026-08-25,TOUR Championship,pga,26651,"Young, Cameron",20.57
2026-08-25,TOUR Championship,pga,22085,"Morikawa, Collin",30.39
2026-08-25,TOUR Championship,pga,27774,"Gotterup, Chris",24
2026-08-25,TOUR Championship,pga,17646,"Fitzpatrick, Matt",21.25
2026-08-25,TOUR Championship,pga,14609,"Kim, Si Woo",22.18
2026-08-25,TOUR Championship,pga,13562,"Matsuyama, Hideki",20.3
2026-08-25,TOUR Championship,pga,14578,"Henley, Russell",24.29
2026-08-25,TOUR Championship,pga,29767,"Gerard, Ryan",14.41
2026-08-25,TOUR Championship,pga,18841,"Hovland, Viktor",23.06
2026-08-25,TOUR Championship,pga,17536,"Spaun, J.J.",12.72
2026-08-25,TOUR Championship,pga,23323,"MacIntyre, Robert",13.7
2026-08-25,TOUR Championship,pga,29433,"Bridgeman, Jacob",14.63
2026-08-25,TOUR Championship,pga,6093,"Rose, Justin",16.79
2026-08-25,TOUR Championship,pga,24766,"Kim, Tom",15.8
2026-08-25,TOUR Championship,pga,16841,"Lee, Min Woo",10.72
2026-08-25,TOUR Championship,pga,12577,"Woodland, Gary",16.61
2026-08-25,TOUR Championship,pga,6430,"Scott, Adam",17.16
2026-08-25,TOUR Championship,pga,21407,"Reitan, Kristoffer",10.05
2026-08-25,TOUR Championship,pga,18474,"Smalley, Alex",14.16
2026-08-25,TOUR Championship,pga,25362,"Fitzpatrick, Alex",11.37
2026-08-25,TOUR Championship,pga,26096,"Bhatia, Akshay",13.65
2026-08-25,TOUR Championship,pga,11889,"Fox, Ryan",9.48
2026-08-25,TOUR Championship,pga,18417,"Scheffler, Scottie",31.65
2026-08-25,TOUR Championship,pga,10091,"McIlroy, Rory",29.09
2026-08-25,TOUR Championship,pga,19895,"Schauffele, Xander",29.7
2026-08-25,TOUR Championship,pga,23950,"Aberg, Ludvig",19.01
2026-08-25,TOUR Championship,pga,23604,"Clark, Wyndham",27.57
2026-08-25,TOUR Championship,pga,19483,"Burns, Sam",28.1
2026-08-25,TOUR Championship,pga,12294,"Fleetwood, Tommy",23.9
2026-08-25,TOUR Championship,pga,15466,"Cantlay, Patrick",33.69
2026-08-25,TOUR Championship,pga,26651,"Young, Cameron",20.57
2026-08-25,TOUR Championship,pga,22085,"Morikawa, Collin",30.39
2026-08-25,TOUR Championship,pga,27774,"Gotterup, Chris",24
2026-08-25,TOUR Championship,pga,17646,"Fitzpatrick, Matt",21.25
2026-08-25,TOUR Championship,pga,14609,"Kim, Si Woo",22.18
2026-08-25,TOUR Championship,pga,13562,"Matsuyama, Hideki",20.3
2026-08-25,TOUR Championship,pga,14578,"Henley, Russell",24.29
2026-08-25,TOUR Championship,pga,29767,"Gerard, Ryan",14.41
2026-08-25,TOUR Championship,pga,18841,"Hovland, Viktor",23.06
2026-08-25,TOUR Championship,pga,17536,"Spaun, J.J.",12.72
2026-08-25,TOUR Championship,pga,23323,"MacIntyre, Robert",13.7
2026-08-25,TOUR Championship,pga,29433,"Bridgeman, Jacob",14.63
2026-08-25,TOUR Championship,pga,6093,"Rose, Justin",16.79
2026-08-25,TOUR Championship,pga,24766,"Kim, Tom",15.8
2026-08-25,TOUR Championship,pga,16841,"Lee, Min Woo",10.72
2026-08-25,TOUR Championship,pga,12577,"Woodland, Gary",16.61
2026-08-25,TOUR Championship,pga,6430,"Scott, Adam",17.16
2026-08-25,TOUR Championship,pga,21407,"Reitan, Kristoffer",10.05
2026-08-25,TOUR Championship,pga,18474,"Smalley, Alex",14.16
2026-08-25,TOUR Championship,pga,25362,"Fitzpatrick, Alex",11.37
2026-08-25,TOUR Championship,pga,26096,"Bhatia, Akshay",13.65
2026-08-25,TOUR Championship,pga,11889,"Fox, Ryan",9.48
2026-08-26,TOUR Championship,pga,18417,"Scheffler, Scottie",33.24
2026-08-26,TOUR Championship,pga,10091,"McIlroy, Rory",28.12
2026-08-26,TOUR Championship,pga,19895,"Schauffele, Xander",30.41
2026-08-26,TOUR Championship,pga,23950,"Aberg, Ludvig",19.81
2026-08-26,TOUR Championship,pga,23604,"Clark, Wyndham",26.43
2026-08-26,TOUR Championship,pga,19483,"Burns, Sam",28.95
2026-08-26,TOUR Championship,pga,12294,"Fleetwood, Tommy",24.18
2026-08-26,TOUR Championship,pga,15466,"Cantlay, Patrick",31.28
2026-08-26,TOUR Championship,pga,26651,"Young, Cameron",21.12
2026-08-26,TOUR Championship,pga,22085,"Morikawa, Collin",30.34
2026-08-26,TOUR Championship,pga,27774,"Gotterup, Chris",23.06
2026-08-26,TOUR Championship,pga,17646,"Fitzpatrick, Matt",20.02
2026-08-26,TOUR Championship,pga,14609,"Kim, Si Woo",21.17
2026-08-26,TOUR Championship,pga,13562,"Matsuyama, Hideki",20.5
2026-08-26,TOUR Championship,pga,14578,"Henley, Russell",26.96
2026-08-26,TOUR Championship,pga,29767,"Gerard, Ryan",13.22
2026-08-26,TOUR Championship,pga,18841,"Hovland, Viktor",23.45
2026-08-26,TOUR Championship,pga,17536,"Spaun, J.J.",12.82
2026-08-26,TOUR Championship,pga,23323,"MacIntyre, Robert",13.93
2026-08-26,TOUR Championship,pga,29433,"Bridgeman, Jacob",13.28
2026-08-26,TOUR Championship,pga,6093,"Rose, Justin",16.35
2026-08-26,TOUR Championship,pga,24766,"Kim, Tom",17.01
2026-08-26,TOUR Championship,pga,16841,"Lee, Min Woo",10.66
2026-08-26,TOUR Championship,pga,12577,"Woodland, Gary",18.02
2026-08-26,TOUR Championship,pga,6430,"Scott, Adam",19.39
2026-08-26,TOUR Championship,pga,21407,"Reitan, Kristoffer",9.31
2026-08-26,TOUR Championship,pga,18474,"Smalley, Alex",13.95
2026-08-26,TOUR Championship,pga,25362,"Fitzpatrick, Alex",10.85
2026-08-26,TOUR Championship,pga,26096,"Bhatia, Akshay",12.87
2026-08-26,TOUR Championship,pga,11889,"Fox, Ryan",9.31
2026-08-26,TOUR Championship,pga,18417,"Scheffler, Scottie",33.24
2026-08-26,TOUR Championship,pga,10091,"McIlroy, Rory",28.12
2026-08-26,TOUR Championship,pga,19895,"Schauffele, Xander",30.41
2026-08-26,TOUR Championship,pga,23950,"Aberg, Ludvig",19.81
2026-08-26,TOUR Championship,pga,23604,"Clark, Wyndham",26.43
2026-08-26,TOUR Championship,pga,19483,"Burns, Sam",28.95
2026-08-26,TOUR Championship,pga,12294,"Fleetwood, Tommy",24.18
2026-08-26,TOUR Championship,pga,15466,"Cantlay, Patrick",31.28
2026-08-26,TOUR Championship,pga,26651,"Young, Cameron",21.12
2026-08-26,TOUR Championship,pga,22085,"Morikawa, Collin",30.34
2026-08-26,TOUR Championship,pga,27774,"Gotterup, Chris",23.06
2026-08-26,TOUR Championship,pga,17646,"Fitzpatrick, Matt",20.02
2026-08-26,TOUR Championship,pga,14609,"Kim, Si Woo",21.17
2026-08-26,TOUR Championship,pga,13562,"Matsuyama, Hideki",20.5
2026-08-26,TOUR Championship,pga,14578,"Henley, Russell",26.96
2026-08-26,TOUR Championship,pga,29767,"Gerard, Ryan",13.22
2026-08-26,TOUR Championship,pga,18841,"Hovland, Viktor",23.45
2026-08-26,TOUR Championship,pga,17536,"Spaun, J.J.",12.82
2026-08-26,TOUR Championship,pga,23323,"MacIntyre, Robert",13.93
2026-08-26,TOUR Championship,pga,29433,"Bridgeman, Jacob",13.28
2026-08-26,TOUR Championship,pga,6093,"Rose, Justin",16.35
2026-08-26,TOUR Championship,pga,24766,"Kim, Tom",17.01
2026-08-26,TOUR Championship,pga,16841,"Lee, Min Woo",10.66
2026-08-26,TOUR Championship,pga,12577,"Woodland, Gary",18.02
2026-08-26,TOUR Championship,pga,6430,"Scott, Adam",19.39
2026-08-26,TOUR Championship,pga,21407,"Reitan, Kristoffer",9.31
2026-08-26,TOUR Championship,pga,18474,"Smalley, Alex",13.95
2026-08-26,TOUR Championship,pga,25362,"Fitzpatrick, Alex",10.85
2026-08-26,TOUR Championship,pga,26096,"Bhatia, Akshay",12.87
