key,market,book,player_id,player,opp_ids,opponent,book_odds,dg_fair_p,dg_fair_odds,ev_vs_dg,event,ts,close_odds,close_dg_fair_p,clv_pct,beat,ev_at_close,flagged
"3_balls unibet 21074 27780,30040252",3_balls,unibet,21074,"Nakajima, Keita","27780,30040252","Crowe, Trace / Lew, Dawson",1.943,0.46044,2.172,-0.1052,RBC Canadian Open,2026-06-10 09:51:07.45615,1.943,0.46044,0,FALSE,-0.10536508,FALSE
"3_balls unibet 21407 19483,23604",3_balls,unibet,21407,"Reitan, Kristoffer","19483,23604","Burns, Sam / Clark, Wyndham",2.88,0.31582,3.166,-0.0904,RBC Canadian Open,2026-06-10 09:51:07.45615,2.88,0.31582,0,FALSE,-0.0904384,FALSE
"3_balls unibet 21756 26649,27164",3_balls,unibet,21756,"Cole, Eric","26649,27164","Thorbjornsen, Michael / Phillips, Chandler",2.2,0.41863,2.389,-0.079,RBC Canadian Open,2026-06-10 09:51:07.45615,2.2,0.41863,0,FALSE,-0.0790139999999999,FALSE
"3_balls unibet 21883 25289,32330",3_balls,unibet,21883,"Ewart, A.J.","25289,32330","Savoie, Joey / Clanton, Luke",2.25,0.40181,2.489,-0.0959,RBC Canadian Open,2026-06-10 09:51:07.45615,2.25,0.40181,0,FALSE,-0.0959275,FALSE
"3_balls unibet 21889 24343,7626",3_balls,unibet,21889,"Kang, Jeffrey","24343,7626","O'Hair, Sean / Lamprecht, Christo",2.25,0.40847,2.448,-0.0809,RBC Canadian Open,2026-06-10 09:51:07.45615,2.25,0.40847,0,FALSE,-0.0809425,FALSE
"3_balls unibet 21943 12920,17723",3_balls,unibet,21943,"Lebioda, Hank","12920,17723","Willett, Danny / Lower, Justin",2.55,0.35673,2.803,-0.0903,RBC Canadian Open,2026-06-10 09:51:07.45615,2.55,0.35673,0,FALSE,-0.0903385000000001,FALSE
"3_balls unibet 21944 15330,9171",3_balls,unibet,21944,"Moore, Taylor","15330,9171","Villegas, Camilo / Griffin, Lanto",2.05,0.44423,2.251,-0.0893,RBC Canadian Open,2026-06-10 09:51:07.45615,2.05,0.44423,0,FALSE,-0.0893285,FALSE
"3_balls unibet 21995 20954,9457",3_balls,unibet,21995,"Springer, Hayden","20954,9457","Benson, Yohann / Hirata, Kensei",2.05,0.44939,2.225,-0.0788,RBC Canadian Open,2026-06-10 09:51:07.45615,2.05,0.44939,0,FALSE,-0.0787505000000001,FALSE
"3_balls unibet 22002 11441,17032",3_balls,unibet,22002,"Dumont De Chassart, Adrien","11441,17032","Covello, Vince / Tosti, Alejandro",1.8,0.51089,1.957,-0.0804,RBC Canadian Open,2026-06-10 09:51:07.45615,1.8,0.51089,0,FALSE,-0.0803980000000001,FALSE
"3_balls unibet 22085 18554,6093",3_balls,unibet,22085,"Morikawa, Collin","18554,6093","Rose, Justin / Rai, Aaron",2.7,0.34089,2.934,-0.0796,RBC Canadian Open,2026-06-10 09:51:07.45615,2.7,0.34089,0,FALSE,-0.0795969999999999,FALSE
"3_balls unibet 22985 14050,25003",3_balls,unibet,22985,"Smotherman, Austin","14050,25003","Sloan, Roger / Walker, Danny",2.05,0.43701,2.288,-0.1041,RBC Canadian Open,2026-06-10 09:51:07.45615,2.05,0.43701,0,FALSE,-0.1041295,FALSE
"3_balls unibet 23014 12294,17576",3_balls,unibet,23014,"Theegala, Sahith","12294,17576","Fleetwood, Tommy / Conners, Corey",3.4,0.27046,3.697,-0.0804,RBC Canadian Open,2026-06-10 09:51:07.45615,3.4,0.27046,0,FALSE,-0.0804360000000001,FALSE
"3_balls unibet 23048 25475,35395",3_balls,unibet,23048,"Stanger, Jimmy","25475,35395","Nyholm, Pontus / Sanderson, Calen",2.2,0.41288,2.422,-0.0917,RBC Canadian Open,2026-06-10 09:51:07.45615,2.2,0.41288,0,FALSE,-0.0916639999999999,FALSE
"3_balls unibet 23323 13900,25362",3_balls,unibet,23323,"MacIntyre, Robert","13900,25362","Lowry, Shane / Fitzpatrick, Alex",2.63,0.34559,2.894,-0.0911,RBC Canadian Open,2026-06-10 09:51:07.45615,2.63,0.34559,0,FALSE,-0.0910983,FALSE
"3_balls unibet 23465 14502,19870",3_balls,unibet,23465,"Greyserman, Max","14502,19870","Cauley, Bud / McCarthy, Denny",2.95,0.30518,3.277,-0.0997,RBC Canadian Open,2026-06-10 09:51:07.45615,2.95,0.30518,0,FALSE,-0.0997189999999999,FALSE
"3_balls unibet 23504 15575,28270",3_balls,unibet,23504,"Hoey, Rico","15575,28270","Hoge, Tom / Dunlap, Nick",2.05,0.44095,2.268,-0.0961,RBC Canadian Open,2026-06-10 09:51:07.45615,2.05,0.44095,0,FALSE,-0.0960525000000001,FALSE
"3_balls unibet 23505 12909,16715",3_balls,unibet,23505,"McGreevy, Max","12909,16715","Campos, Rafael / Ryder, Sam",2,0.45805,2.183,-0.0839,RBC Canadian Open,2026-06-10 09:51:07.45615,2,0.45805,0,FALSE,-0.0839,FALSE
"3_balls unibet 23602 17881,19872",3_balls,unibet,23602,"Hojgaard, Nicolai","17881,19872","Yu, Kevin / Riley, Davis",1.8,0.50391,1.984,-0.093,RBC Canadian Open,2026-06-10 09:51:07.45615,1.8,0.50391,0,FALSE,-0.092962,FALSE
"3_balls unibet 23604 19483,21407",3_balls,unibet,23604,"Clark, Wyndham","19483,21407","Burns, Sam / Reitan, Kristoffer",2.88,0.3187,3.138,-0.0822,RBC Canadian Open,2026-06-10 09:51:07.45615,2.88,0.3187,0,FALSE,-0.0821440000000001,FALSE
"3_balls unibet 24304 29770,5768",3_balls,unibet,24304,"Vilips, Karl","29770,5768","Hoffman, Charley / Mouw, William",2.8,0.33009,3.029,-0.0757,RBC Canadian Open,2026-06-10 09:51:07.45615,2.8,0.33009,0,FALSE,-0.075748,FALSE
"3_balls unibet 24342 11676,29197",3_balls,unibet,24342,"Higgo, Garrick","11676,29197","Finau, Tony / Brennan, Michael",3.4,0.26673,3.749,-0.0931,RBC Canadian Open,2026-06-10 09:51:07.45615,3.4,0.26673,0,FALSE,-0.0931179999999999,FALSE
"3_balls unibet 24343 21889,7626",3_balls,unibet,24343,"Lamprecht, Christo","21889,7626","O'Hair, Sean / Kang, Jeffrey",2.35,0.38611,2.59,-0.0926,RBC Canadian Open,2026-06-10 09:51:07.45615,2.35,0.38611,0,FALSE,-0.0926414999999999,FALSE
"3_balls unibet 24550 13470,15980",3_balls,unibet,24550,"Ghim, Doug","13470,15980","Kizzire, Patton / Lipsky, David",1.833,0.49273,2.03,-0.0967,RBC Canadian Open,2026-06-10 09:51:07.45615,1.833,0.49273,0,FALSE,-0.0968259100000001,FALSE
"3_balls unibet 24766 18586,26653",3_balls,unibet,24766,"Kim, Tom","18586,26653","Smith, Jordan / Eckroat, Austin",2.65,0.34346,2.912,-0.0898,RBC Canadian Open,2026-06-10 09:51:07.45615,2.65,0.34346,0,FALSE,-0.0898310000000001,FALSE
"3_balls unibet 24956 15310,32259",3_balls,unibet,24956,"Blanchet, Chandler","15310,32259","Li, Haotong / Matthews, Justin",2.3,0.39567,2.527,-0.09,RBC Canadian Open,2026-06-10 09:51:07.45615,2.3,0.39567,0,FALSE,-0.089959,FALSE
"3_balls unibet 25002 17365,18424",3_balls,unibet,25002,"Wu, Dylan","17365,18424","Mitchell, Keith / Roy, Kevin",3.9,0.23751,4.21,-0.0737,RBC Canadian Open,2026-06-10 09:51:07.45615,3.9,0.23751,0,FALSE,-0.073711,FALSE
"3_balls unibet 25003 14050,22985",3_balls,unibet,25003,"Walker, Danny","14050,22985","Sloan, Roger / Smotherman, Austin",3.4,0.26999,3.704,-0.082,RBC Canadian Open,2026-06-10 09:51:07.45615,3.4,0.26999,0,FALSE,-0.0820340000000001,FALSE
"3_balls unibet 25094 16341,16492",3_balls,unibet,25094,"Fishburn, Patrick","16341,16492","Peterson, Paul / Nesbitt, Drew",2.25,0.40871,2.447,-0.0804,RBC Canadian Open,2026-06-10 09:51:07.45615,2.25,0.40871,0,FALSE,-0.0804024999999999,FALSE
"3_balls unibet 25157 11451,15470",3_balls,unibet,25157,"Hodges, Lee","11451,15470","Garnett, Brice / Hossler, Beau",2.45,0.37457,2.67,-0.0823,RBC Canadian Open,2026-06-10 09:51:07.45615,2.45,0.37457,0,FALSE,-0.0823034999999999,FALSE
"3_balls unibet 25289 21883,32330",3_balls,unibet,25289,"Savoie, Joey","21883,32330","Ewart, A.J. / Clanton, Luke",4,0.23862,4.191,-0.0455,RBC Canadian Open,2026-06-10 09:51:07.45615,4,0.23862,0,FALSE,-0.04552,FALSE
"3_balls unibet 25319 26617,26850",3_balls,unibet,25319,"VanDerLaan, John","26617,26850","Anderson, Matthew / Svensson, Jesper",2.55,0.36042,2.775,-0.0809,RBC Canadian Open,2026-06-10 09:51:07.45615,2.55,0.36042,0,FALSE,-0.080929,FALSE
"3_balls unibet 25362 13900,23323",3_balls,unibet,25362,"Fitzpatrick, Alex","13900,23323","Lowry, Shane / MacIntyre, Robert",2.8,0.32802,3.049,-0.0816,RBC Canadian Open,2026-06-10 09:51:07.45615,2.8,0.32802,0,FALSE,-0.0815440000000002,FALSE
"3_balls unibet 25475 23048,35395",3_balls,unibet,25475,"Nyholm, Pontus","23048,35395","Stanger, Jimmy / Sanderson, Calen",2,0.45059,2.219,-0.0988,RBC Canadian Open,2026-06-10 09:51:07.45615,2,0.45059,0,FALSE,-0.09882,FALSE
"3_balls unibet 25908 10104,19840",3_balls,unibet,25908,"Whaley, Vince","10104,19840","Power, Seamus / Ramey, Chad",2.9,0.31597,3.165,-0.0837,RBC Canadian Open,2026-06-10 09:51:07.45615,2.9,0.31597,0,FALSE,-0.0836870000000001,FALSE
"3_balls unibet 26617 25319,26850",3_balls,unibet,26617,"Anderson, Matthew","25319,26850","VanDerLaan, John / Svensson, Jesper",3.9,0.2379,4.203,-0.0722,RBC Canadian Open,2026-06-10 09:51:07.45615,3.9,0.2379,0,FALSE,-0.07219,FALSE
"3_balls unibet 26649 21756,27164",3_balls,unibet,26649,"Thorbjornsen, Michael","21756,27164","Cole, Eric / Phillips, Chandler",2.3,0.3921,2.55,-0.0982,RBC Canadian Open,2026-06-10 09:51:07.45615,2.3,0.3921,0,FALSE,-0.0981700000000001,FALSE
"3_balls unibet 26653 18586,24766",3_balls,unibet,26653,"Eckroat, Austin","18586,24766","Smith, Jordan / Kim, Tom",3.3,0.27567,3.628,-0.0903,RBC Canadian Open,2026-06-10 09:51:07.45615,3.3,0.27567,0,FALSE,-0.0902889999999999,FALSE
"3_balls unibet 26657 13508,17538",3_balls,unibet,26657,"Fisk, Steven","13508,17538","Vegas, Jhonattan / Homa, Max",2.45,0.37428,2.672,-0.083,RBC Canadian Open,2026-06-10 09:51:07.45615,2.45,0.37428,0,FALSE,-0.0830139999999999,FALSE
"3_balls unibet 26850 25319,26617",3_balls,unibet,26850,"Svensson, Jesper","25319,26617","VanDerLaan, John / Anderson, Matthew",2.25,0.40168,2.49,-0.0962,RBC Canadian Open,2026-06-10 09:51:07.45615,2.25,0.40168,0,FALSE,-0.0962200000000001,FALSE
"3_balls unibet 27164 21756,26649",3_balls,unibet,27164,"Phillips, Chandler","21756,26649","Cole, Eric / Thorbjornsen, Michael",5,0.18927,5.283,-0.0537,RBC Canadian Open,2026-06-10 09:51:07.45615,5,0.18927,0,FALSE,-0.05365,FALSE
"3_balls unibet 27194 19477,27900",3_balls,unibet,27194,"Hall, Harry","19477,27900","Schenk, Adam / Potgieter, Aldrich",2,0.45229,2.211,-0.0954,RBC Canadian Open,2026-06-10 09:51:07.45615,2,0.45229,0,FALSE,-0.0954199999999999,FALSE
"3_balls unibet 27364 11276,12423",3_balls,unibet,27364,"Thompson, Davis","11276,12423","Horschel, Billy / Kirk, Chris",2.2,0.41304,2.421,-0.0913,RBC Canadian Open,2026-06-10 09:51:07.45615,2.2,0.41304,0,FALSE,-0.0913119999999998,FALSE
"3_balls unibet 27780 21074,30040252",3_balls,unibet,27780,"Crowe, Trace","21074,30040252","Nakajima, Keita / Lew, Dawson",2.38,0.38651,2.587,-0.0801,RBC Canadian Open,2026-06-10 09:51:07.45615,2.38,0.38651,0,FALSE,-0.0801062,FALSE
"3_balls unibet 27819 28469,7399",3_balls,unibet,27819,"Castillo, Ricky","28469,7399","Glover, Lucas / Highsmith, Joe",2.05,0.44082,2.269,-0.0963,RBC Canadian Open,2026-06-10 09:51:07.45615,2.05,0.44082,0,FALSE,-0.0963190000000002,FALSE
"3_balls unibet 27900 19477,27194",3_balls,unibet,27900,"Potgieter, Aldrich","19477,27194","Schenk, Adam / Hall, Harry",2.7,0.34256,2.919,-0.0751,RBC Canadian Open,2026-06-10 09:51:07.45615,2.7,0.34256,0,FALSE,-0.075088,FALSE
"3_balls unibet 28159 17381,20722",3_balls,unibet,28159,"Meissner, Mac","17381,20722","Silverman, Ben / Schmid, Matti",2,0.45152,2.215,-0.097,RBC Canadian Open,2026-06-10 09:51:07.45615,2,0.45152,0,FALSE,-0.0969600000000001,FALSE
"3_balls unibet 28270 15575,23504",3_balls,unibet,28270,"Dunlap, Nick","15575,23504","Hoge, Tom / Hoey, Rico",3.6,0.25802,3.876,-0.0711,RBC Canadian Open,2026-06-10 09:51:07.45615,3.6,0.25802,0,FALSE,-0.0711279999999999,FALSE
"3_balls unibet 28469 27819,7399",3_balls,unibet,28469,"Highsmith, Joe","27819,7399","Glover, Lucas / Castillo, Ricky",4.2,0.21824,4.582,-0.0834,RBC Canadian Open,2026-06-10 09:51:07.45615,4.2,0.21824,0,FALSE,-0.083392,FALSE
"3_balls unibet 29197 11676,24342",3_balls,unibet,29197,"Brennan, Michael","11676,24342","Finau, Tony / Higgo, Garrick",2.55,0.36314,2.754,-0.074,RBC Canadian Open,2026-06-10 09:51:07.45615,2.55,0.36314,0,FALSE,-0.073993,FALSE
"3_balls unibet 29279 29827,32055",3_balls,unibet,29279,"Suber, Jackson","29827,32055","James, Ben / Shipley, Neal",2.75,0.33527,2.983,-0.078,RBC Canadian Open,2026-06-10 09:51:07.45615,2.75,0.33527,0,FALSE,-0.0780075,FALSE
"3_balls unibet 29433 16394,17780",3_balls,unibet,29433,"Bridgeman, Jacob","16394,17780","Jaeger, Stephan / Pendrith, Taylor",2.55,0.39871,2.508,0.0167,RBC Canadian Open,2026-06-10 09:51:07.45615,2.55,0.39871,0,FALSE,0.0167104999999999,FALSE
"3_balls unibet 29770 24304,5768",3_balls,unibet,29770,"Mouw, William","24304,5768","Hoffman, Charley / Vilips, Karl",2.2,0.42306,2.364,-0.0693,RBC Canadian Open,2026-06-10 09:51:07.45615,2.2,0.42306,0,FALSE,-0.069268,FALSE
"3_balls unibet 29827 29279,32055",3_balls,unibet,29827,"James, Ben","29279,32055","Suber, Jackson / Shipley, Neal",2.45,0.37534,2.664,-0.0804,RBC Canadian Open,2026-06-10 09:51:07.45615,2.45,0.37534,0,FALSE,-0.080417,FALSE
"3_balls unibet 29925 17646,18841",3_balls,unibet,29925,"Yellamaraju, Sudarshan","17646,18841","Fitzpatrick, Matt / Hovland, Viktor",3.75,0.24803,4.032,-0.0699,RBC Canadian Open,2026-06-10 09:51:07.45615,3.75,0.24803,0,FALSE,-0.0698875,FALSE
"3_balls unibet 30036882 10873,20766",3_balls,unibet,30036882,"Zhao, Eric","10873,20766","Skinns, David / Brown, Dan",10,0.06601,15.148,-0.3399,RBC Canadian Open,2026-06-10 09:51:07.45615,10,0.06601,0,FALSE,-0.3399,FALSE
"3_balls unibet 30040252 21074,27780",3_balls,unibet,30040252,"Lew, Dawson","21074,27780","Nakajima, Keita / Crowe, Trace",6,0.15306,6.534,-0.0817,RBC Canadian Open,2026-06-10 09:51:07.45615,6,0.15306,0,FALSE,-0.0816399999999999,FALSE
"3_balls unibet 30717 13764,16591",3_balls,unibet,30717,"O'Donovan, Declan","13764,16591","Parry, John / Rozo, Marcelo",4,0.2344,4.266,-0.0624,RBC Canadian Open,2026-06-10 09:51:07.45615,4,0.2344,0,FALSE,-0.0624,FALSE
"3_balls unibet 31347 12426,19846",3_balls,unibet,31347,"Desmarchais, Laurent","12426,19846","Waring, Paul / Bauchou, Zach",8,0.06639,15.063,-0.4689,RBC Canadian Open,2026-06-10 09:51:07.45615,8,0.06639,0,FALSE,-0.46888,FALSE
"3_balls unibet 32055 29279,29827",3_balls,unibet,32055,"Shipley, Neal","29279,29827","Suber, Jackson / James, Ben",3.1,0.28939,3.456,-0.1029,RBC Canadian Open,2026-06-10 09:51:07.45615,3.1,0.28939,0,FALSE,-0.102891,FALSE
"3_balls unibet 32259 15310,24956",3_balls,unibet,32259,"Matthews, Justin","15310,24956","Li, Haotong / Blanchet, Chandler",5.75,0.16062,6.226,-0.0764,RBC Canadian Open,2026-06-10 09:51:07.45615,5.75,0.16062,0,FALSE,-0.0764349999999999,FALSE
"3_balls unibet 32260 15651,16757",3_balls,unibet,32260,"McCulloch, Ashton","15651,16757","Ventura, Kris / Dou, Zecheng",6,0.14407,6.941,-0.1356,RBC Canadian Open,2026-06-10 09:51:07.45615,6,0.14407,0,FALSE,-0.13558,FALSE
"3_balls unibet 32330 21883,25289",3_balls,unibet,32330,"Clanton, Luke","21883,25289","Ewart, A.J. / Savoie, Joey",2.5,0.35957,2.781,-0.1011,RBC Canadian Open,2026-06-10 09:51:07.45615,2.5,0.35957,0,FALSE,-0.101075,FALSE
"3_balls unibet 32457 14509,16333",3_balls,unibet,32457,"Keefer, Johnny","14509,16333","Dahmen, Joel / Hubbard, Mark",2.35,0.38691,2.585,-0.0908,RBC Canadian Open,2026-06-10 09:51:07.45615,2.35,0.38691,0,FALSE,-0.0907615000000001,FALSE
"3_balls unibet 35395 23048,25475",3_balls,unibet,35395,"Sanderson, Calen","23048,25475","Stanger, Jimmy / Nyholm, Pontus",7,0.13653,7.325,-0.0443,RBC Canadian Open,2026-06-10 09:51:07.45615,7,0.13653,0,FALSE,-0.0442899999999999,FALSE
"3_balls unibet 5513 13965,15556",3_balls,unibet,5513,"Weir, Mike","13965,15556","Hadwin, Adam / Hughes, Mackenzie",7.25,0.10619,9.417,-0.2301,RBC Canadian Open,2026-06-10 09:51:07.45615,7.25,0.10619,0,FALSE,-0.2301225,FALSE
"3_balls unibet 5716 12808,17550",3_balls,unibet,5716,"Harrington, Padraig","12808,17550","Grillo, Emiliano / Van Rooyen, Erik",3.75,0.24536,4.076,-0.0799,RBC Canadian Open,2026-06-10 09:51:07.45615,3.75,0.24536,0,FALSE,-0.0799,FALSE
"3_balls unibet 5768 24304,29770",3_balls,unibet,5768,"Hoffman, Charley","24304,29770","Vilips, Karl / Mouw, William",3.6,0.24685,4.051,-0.1113,RBC Canadian Open,2026-06-10 09:51:07.45615,3.6,0.24685,0,FALSE,-0.11134,FALSE
"3_balls unibet 6093 18554,22085",3_balls,unibet,6093,"Rose, Justin","18554,22085","Rai, Aaron / Morikawa, Collin",2.75,0.33072,3.024,-0.0905,RBC Canadian Open,2026-06-10 09:51:07.45615,2.75,0.33072,0,FALSE,-0.0905199999999999,FALSE
"3_balls unibet 7399 27819,28469",3_balls,unibet,7399,"Glover, Lucas","27819,28469","Castillo, Ricky / Highsmith, Joe",2.7,0.34094,2.933,-0.0795,RBC Canadian Open,2026-06-10 09:51:07.45615,2.7,0.34094,0,FALSE,-0.0794619999999999,FALSE
"3_balls unibet 7626 21889,24343",3_balls,unibet,7626,"O'Hair, Sean","21889,24343","Kang, Jeffrey / Lamprecht, Christo",4.5,0.20541,4.868,-0.0756,RBC Canadian Open,2026-06-10 09:51:07.45615,4.5,0.20541,0,FALSE,-0.0756549999999999,FALSE
"3_balls unibet 9171 15330,21944",3_balls,unibet,9171,"Villegas, Camilo","15330,21944","Griffin, Lanto / Moore, Taylor",4.1,0.22044,4.536,-0.0962,RBC Canadian Open,2026-06-10 09:51:07.45615,4.1,0.22044,0,FALSE,-0.0961960000000001,FALSE
"3_balls unibet 9457 20954,21995",3_balls,unibet,9457,"Benson, Yohann","20954,21995","Hirata, Kensei / Springer, Hayden",6,0.14804,6.755,-0.1118,RBC Canadian Open,2026-06-10 09:51:07.45615,6,0.14804,0,FALSE,-0.11176,FALSE
round_matchups bet365 10419 13900,round_matchups,bet365,10419,"Noren, Alex",13900,"Lowry, Shane",1.909,0.5055,1.978,-0.035,RBC Canadian Open,2026-06-10 09:51:07.45615,1.909,0.5055,0,FALSE,-0.0350005000000001,FALSE
round_matchups bet365 11676 23465,round_matchups,bet365,11676,"Finau, Tony",23465,"Greyserman, Max",1.833,0.54037,1.851,-0.0093,RBC Canadian Open,2026-06-10 09:51:07.45615,1.833,0.54037,0,FALSE,-0.00950178999999995,FALSE
round_matchups bet365 12294 17646,round_matchups,bet365,12294,"Fleetwood, Tommy",17646,"Fitzpatrick, Matt",1.87,0.51547,1.94,-0.0363,RBC Canadian Open,2026-06-10 09:51:07.45615,1.87,0.51547,0,FALSE,-0.0360711,FALSE
round_matchups bet365 13126 26649,round_matchups,bet365,13126,"Taylor, Nick",26649,"Thorbjornsen, Michael",1.87,0.51159,1.955,-0.0435,RBC Canadian Open,2026-06-10 09:51:07.45615,1.87,0.51159,0,FALSE,-0.0433266999999999,FALSE
round_matchups bet365 13900 10419,round_matchups,bet365,13900,"Lowry, Shane",10419,"Noren, Alex",1.909,0.4945,2.022,-0.056,RBC Canadian Open,2026-06-10 09:51:07.45615,1.909,0.4945,0,FALSE,-0.0559995,FALSE
round_matchups bet365 14502 29197,round_matchups,bet365,14502,"Cauley, Bud",29197,"Brennan, Michael",1.833,0.53757,1.86,-0.0145,RBC Canadian Open,2026-06-10 09:51:07.45615,1.833,0.53757,0,FALSE,-0.01463419,FALSE
round_matchups bet365 16243 21407,round_matchups,bet365,16243,"Koepka, Brooks",21407,"Reitan, Kristoffer",2.05,0.44844,2.23,-0.0807,RBC Canadian Open,2026-06-10 09:51:07.45615,2.05,0.44844,0,FALSE,-0.080698,FALSE
round_matchups bet365 17365 28159,round_matchups,bet365,17365,"Mitchell, Keith",28159,"Meissner, Mac",1.909,0.49375,2.025,-0.0574,RBC Canadian Open,2026-06-10 09:51:07.45615,1.909,0.49375,0,FALSE,-0.0574312499999999,FALSE
round_matchups bet365 17646 12294,round_matchups,bet365,17646,"Fitzpatrick, Matt",12294,"Fleetwood, Tommy",1.952,0.48453,2.064,-0.054,RBC Canadian Open,2026-06-10 09:51:07.45615,1.952,0.48453,0,FALSE,-0.05419744,FALSE
round_matchups bet365 17780 27819,round_matchups,bet365,17780,"Pendrith, Taylor",27819,"Castillo, Ricky",1.87,0.51647,1.936,-0.0344,RBC Canadian Open,2026-06-10 09:51:07.45615,1.87,0.51647,0,FALSE,-0.0342011,FALSE
round_matchups bet365 18554 29433,round_matchups,bet365,18554,"Rai, Aaron",29433,"Bridgeman, Jacob",1.87,0.5319,1.88,-0.0056,RBC Canadian Open,2026-06-10 09:51:07.45615,1.87,0.5319,0,FALSE,-0.00534699999999988,FALSE
round_matchups bet365 18586 24550,round_matchups,bet365,18586,"Smith, Jordan",24550,"Ghim, Doug",1.87,0.51291,1.95,-0.0411,RBC Canadian Open,2026-06-10 09:51:07.45615,1.87,0.51291,0,FALSE,-0.0408583,FALSE
round_matchups bet365 18841 6093,round_matchups,bet365,18841,"Hovland, Viktor",6093,"Rose, Justin",1.952,0.47393,2.11,-0.0747,RBC Canadian Open,2026-06-10 09:51:07.45615,1.952,0.47393,0,FALSE,-0.07488864,FALSE
round_matchups bet365 19483 23323,round_matchups,bet365,19483,"Burns, Sam",23323,"MacIntyre, Robert",1.769,0.54349,1.84,-0.0384,RBC Canadian Open,2026-06-10 09:51:07.45615,1.769,0.54349,0,FALSE,-0.0385661900000001,FALSE
round_matchups bet365 20722 23505,round_matchups,bet365,20722,"Schmid, Matti",23505,"McGreevy, Max",1.952,0.47252,2.116,-0.0775,RBC Canadian Open,2026-06-10 09:51:07.45615,1.952,0.47252,0,FALSE,-0.07764096,FALSE
round_matchups bet365 21407 16243,round_matchups,bet365,21407,"Reitan, Kristoffer",16243,"Koepka, Brooks",1.8,0.55156,1.813,-0.0072,RBC Canadian Open,2026-06-10 09:51:07.45615,1.8,0.55156,0,FALSE,-0.00719199999999987,FALSE
round_matchups bet365 21756 25362,round_matchups,bet365,21756,"Cole, Eric",25362,"Fitzpatrick, Alex",1.952,0.47792,2.092,-0.0669,RBC Canadian Open,2026-06-10 09:51:07.45615,1.952,0.47792,0,FALSE,-0.06710016,FALSE
round_matchups bet365 22002 23841,round_matchups,bet365,22002,"Dumont De Chassart, Adrien",23841,"Neergaard-Petersen, Rasmus",2.05,0.45998,2.174,-0.057,RBC Canadian Open,2026-06-10 09:51:07.45615,2.05,0.45998,0,FALSE,-0.0570410000000001,FALSE
round_matchups bet365 23323 19483,round_matchups,bet365,23323,"MacIntyre, Robert",19483,"Burns, Sam",2.1,0.45651,2.191,-0.0413,RBC Canadian Open,2026-06-10 09:51:07.45615,2.1,0.45651,0,FALSE,-0.041329,FALSE
round_matchups bet365 23465 11676,round_matchups,bet365,23465,"Greyserman, Max",11676,"Finau, Tony",2,0.45963,2.176,-0.0807,RBC Canadian Open,2026-06-10 09:51:07.45615,2,0.45963,0,FALSE,-0.08074,FALSE
round_matchups bet365 23505 20722,round_matchups,bet365,23505,"McGreevy, Max",20722,"Schmid, Matti",1.87,0.52748,1.896,-0.0138,RBC Canadian Open,2026-06-10 09:51:07.45615,1.87,0.52748,0,FALSE,-0.0136124000000001,FALSE
round_matchups bet365 23602 23604,round_matchups,bet365,23602,"Hojgaard, Nicolai",23604,"Clark, Wyndham",1.952,0.49102,2.037,-0.0413,RBC Canadian Open,2026-06-10 09:51:07.45615,1.952,0.49102,0,FALSE,-0.04152896,FALSE
round_matchups bet365 23604 23602,round_matchups,bet365,23604,"Clark, Wyndham",23602,"Hojgaard, Nicolai",1.87,0.50898,1.965,-0.0484,RBC Canadian Open,2026-06-10 09:51:07.45615,1.87,0.50898,0,FALSE,-0.0482074,FALSE
round_matchups bet365 23841 22002,round_matchups,bet365,23841,"Neergaard-Petersen, Rasmus",22002,"Dumont De Chassart, Adrien",1.8,0.54002,1.852,-0.028,RBC Canadian Open,2026-06-10 09:51:07.45615,1.8,0.54002,0,FALSE,-0.0279640000000001,FALSE
round_matchups bet365 24550 18586,round_matchups,bet365,24550,"Ghim, Doug",18586,"Smith, Jordan",1.952,0.48709,2.053,-0.049,RBC Canadian Open,2026-06-10 09:51:07.45615,1.952,0.48709,0,FALSE,-0.04920032,FALSE
round_matchups bet365 25362 21756,round_matchups,bet365,25362,"Fitzpatrick, Alex",21756,"Cole, Eric",1.87,0.52208,1.915,-0.0239,RBC Canadian Open,2026-06-10 09:51:07.45615,1.87,0.52208,0,FALSE,-0.0237104,FALSE
round_matchups bet365 26649 13126,round_matchups,bet365,26649,"Thorbjornsen, Michael",13126,"Taylor, Nick",1.952,0.48841,2.047,-0.0464,RBC Canadian Open,2026-06-10 09:51:07.45615,1.952,0.48841,0,FALSE,-0.04662368,FALSE
round_matchups bet365 27819 17780,round_matchups,bet365,27819,"Castillo, Ricky",17780,"Pendrith, Taylor",1.952,0.48353,2.068,-0.056,RBC Canadian Open,2026-06-10 09:51:07.45615,1.952,0.48353,0,FALSE,-0.05614944,FALSE
round_matchups bet365 28159 17365,round_matchups,bet365,28159,"Meissner, Mac",17365,"Mitchell, Keith",1.909,0.50625,1.975,-0.0335,RBC Canadian Open,2026-06-10 09:51:07.45615,1.909,0.50625,0,FALSE,-0.03356875,FALSE
round_matchups bet365 29197 14502,round_matchups,bet365,29197,"Brennan, Michael",14502,"Cauley, Bud",2,0.46243,2.163,-0.0751,RBC Canadian Open,2026-06-10 09:51:07.45615,2,0.46243,0,FALSE,-0.07514,FALSE
