event_id,year,player_id,open_am,close_am,top20,wave,is_calm,wind_gap,open_dec,close_dec,open_imp,fair_p,pnl_open,clv
475,2023,12846,1100,1000,0,PM,1,3.53333333333337,12,11,0.0833333333333333,0.0653561012173684,-1,0.0909090909090908
475,2023,12946,750,600,1,AM,0,3.53333333333337,8.5,7,0.117647058823529,0.0922674370127554,7.5,0.214285714285714
475,2023,13022,900,1200,0,PM,1,3.53333333333337,10,13,0.1,0.0784273214608421,-1,-0.230769230769231
475,2023,13126,280,250,1,PM,1,3.53333333333337,3.8,3.5,0.263157894736842,0.206387688054848,2.8,0.0857142857142856
475,2023,13127,750,600,0,PM,1,3.53333333333337,8.5,7,0.117647058823529,0.0922674370127554,-1,0.214285714285714
475,2023,13367,500,500,0,PM,1,3.53333333333337,6,6,0.166666666666667,0.130712202434737,-1,0
475,2023,13404,1400,1200,0,PM,1,3.53333333333337,15,13,0.0666666666666667,0.0522848809738947,-1,0.153846153846154
475,2023,13470,600,550,1,AM,0,3.53333333333337,7,6.5,0.142857142857143,0.112039030658346,6,0.0769230769230769
475,2023,13497,225,250,1,AM,0,3.53333333333337,3.25,3.5,0.307692307692308,0.24131483526413,2.25,-0.0714285714285714
475,2023,13508,280,280,0,PM,1,3.53333333333337,3.8,3.8,0.263157894736842,0.206387688054848,-1,0
475,2023,13831,550,550,0,AM,0,3.53333333333337,6.5,6.5,0.153846153846154,0.120657417632065,-1,0
475,2023,13965,140,130,0,AM,0,3.53333333333337,2.4,2.3,0.416666666666667,0.326780506086842,-1,0.0434782608695652
475,2023,14000,1200,1800,0,PM,1,3.53333333333337,13,19,0.0769230769230769,0.0603287088160324,-1,-0.315789473684211
475,2023,14002,1000,1100,0,PM,1,3.53333333333337,11,12,0.0909090909090909,0.0712975649644019,-1,-0.0833333333333334
475,2023,14007,350,360,0,PM,1,3.53333333333337,4.5,4.6,0.222222222222222,0.174282936579649,-1,-0.0217391304347825
475,2023,14139,-150,-150,1,AM,0,3.53333333333337,1.66666666666667,1.66666666666667,0.6,0.470563928765053,0.666666666666667,0
475,2023,14140,600,650,0,PM,1,3.53333333333337,7,7.5,0.142857142857143,0.112039030658346,-1,-0.0666666666666667
475,2023,14459,260,300,0,PM,1,3.53333333333337,3.6,4,0.277777777777778,0.217853670724561,-1,-0.1
475,2023,14509,280,300,0,AM,0,3.53333333333337,3.8,4,0.263157894736842,0.206387688054848,-1,-0.05
475,2023,14636,-125,-110,1,AM,0,3.53333333333337,1.8,1.90909090909091,0.555555555555556,0.435707341449123,0.8,-0.0571428571428572
475,2023,14698,400,350,0,PM,1,3.53333333333337,5,4.5,0.2,0.156854642921684,-1,0.111111111111111
475,2023,14799,750,750,0,AM,0,3.53333333333337,8.5,8.5,0.117647058823529,0.0922674370127554,-1,0
475,2023,14815,360,330,0,AM,0,3.53333333333337,4.6,4.3,0.217391304347826,0.170494177088787,-1,0.069767441860465
475,2023,14852,1100,1000,0,PM,1,3.53333333333337,12,11,0.0833333333333333,0.0653561012173684,-1,0.0909090909090908
475,2023,14926,650,600,0,AM,0,3.53333333333337,7.5,7,0.133333333333333,0.104569761947789,-1,0.0714285714285714
475,2023,14967,550,500,0,AM,0,3.53333333333337,6.5,6,0.153846153846154,0.120657417632065,-1,0.0833333333333333
475,2023,15016,650,600,0,AM,0,3.53333333333337,7.5,7,0.133333333333333,0.104569761947789,-1,0.0714285714285714
475,2023,15470,300,360,0,AM,0,3.53333333333337,4,4.6,0.25,0.196068303652105,-1,-0.130434782608696
475,2023,15473,550,500,1,PM,1,3.53333333333337,6.5,6,0.153846153846154,0.120657417632065,5.5,0.0833333333333333
475,2023,15634,1200,1200,0,PM,1,3.53333333333337,13,13,0.0769230769230769,0.0603287088160324,-1,0
475,2023,15852,1200,1200,0,AM,0,3.53333333333337,13,13,0.0769230769230769,0.0603287088160324,-1,0
475,2023,15980,450,450,0,PM,1,3.53333333333337,5.5,5.5,0.181818181818182,0.142595129928804,-1,0
475,2023,16039,1000,850,0,AM,0,3.53333333333337,11,9.5,0.0909090909090909,0.0712975649644019,-1,0.157894736842105
475,2023,16283,400,360,0,AM,0,3.53333333333337,5,4.6,0.2,0.156854642921684,-1,0.0869565217391306
475,2023,16333,450,330,0,PM,1,3.53333333333337,5.5,4.3,0.181818181818182,0.142595129928804,-1,0.279069767441861
475,2023,16394,260,220,0,AM,0,3.53333333333337,3.6,3.2,0.277777777777778,0.217853670724561,-1,0.125
475,2023,16715,330,260,1,PM,1,3.53333333333337,4.3,3.6,0.232558139534884,0.182389119676377,3.3,0.194444444444444
475,2023,16757,850,750,0,PM,1,3.53333333333337,9.5,8.5,0.105263157894737,0.082555075221939,-1,0.117647058823529
475,2023,16796,650,500,0,PM,1,3.53333333333337,7.5,6,0.133333333333333,0.104569761947789,-1,0.25
475,2023,17068,550,700,1,AM,0,3.53333333333337,6.5,8,0.153846153846154,0.120657417632065,5.5,-0.1875
475,2023,17266,650,550,0,PM,1,3.53333333333337,7.5,6.5,0.133333333333333,0.104569761947789,-1,0.153846153846154
475,2023,17508,1200,1200,1,PM,1,3.53333333333337,13,13,0.0769230769230769,0.0603287088160324,12,0
475,2023,17543,500,500,0,AM,0,3.53333333333337,6,6,0.166666666666667,0.130712202434737,-1,0
475,2023,17550,500,750,1,AM,0,3.53333333333337,6,8.5,0.166666666666667,0.130712202434737,5,-0.294117647058823
475,2023,17639,1100,700,1,PM,1,3.53333333333337,12,8,0.0833333333333333,0.0653561012173684,11,0.5
475,2023,17646,-105,-120,0,PM,1,3.53333333333337,1.95238095238095,1.83333333333333,0.51219512195122,0.401700914799435,-1,0.0649350649350649
475,2023,17723,750,650,0,AM,0,3.53333333333337,8.5,7.5,0.117647058823529,0.0922674370127554,-1,0.133333333333333
475,2023,18187,360,300,0,PM,1,3.53333333333337,4.6,4,0.217391304347826,0.170494177088787,-1,0.15
475,2023,18424,1000,1000,0,AM,0,3.53333333333337,11,11,0.0909090909090909,0.0712975649644019,-1,0
475,2023,18474,330,280,0,AM,0,3.53333333333337,4.3,3.8,0.232558139534884,0.182389119676377,-1,0.131578947368421
475,2023,18579,850,800,0,AM,0,3.53333333333337,9.5,9,0.105263157894737,0.082555075221939,-1,0.0555555555555556
475,2023,18634,190,210,0,AM,0,3.53333333333337,2.9,3.1,0.344827586206897,0.270439039520145,-1,-0.0645161290322581
475,2023,18635,330,300,0,PM,1,3.53333333333337,4.3,4,0.232558139534884,0.182389119676377,-1,0.075
475,2023,18761,360,350,0,PM,1,3.53333333333337,4.6,4.5,0.217391304347826,0.170494177088787,-1,0.0222222222222221
475,2023,19208,800,600,0,PM,1,3.53333333333337,9,7,0.111111111111111,0.0871414682898246,-1,0.285714285714286
475,2023,19364,1200,1400,0,AM,0,3.53333333333337,13,15,0.0769230769230769,0.0603287088160324,-1,-0.133333333333333
475,2023,19477,400,330,1,PM,1,3.53333333333337,5,4.3,0.2,0.156854642921684,4,0.162790697674419
475,2023,19483,-105,100,1,AM,0,3.53333333333337,1.95238095238095,2,0.51219512195122,0.401700914799435,0.952380952380952,-0.0238095238095238
475,2023,19840,500,650,0,PM,1,3.53333333333337,6,7.5,0.166666666666667,0.130712202434737,-1,-0.2
475,2023,19864,800,850,0,PM,1,3.53333333333337,9,9.5,0.111111111111111,0.0871414682898246,-1,-0.0526315789473685
475,2023,19865,450,360,0,PM,1,3.53333333333337,5.5,4.6,0.181818181818182,0.142595129928804,-1,0.195652173913044
475,2023,19870,150,170,1,AM,0,3.53333333333337,2.5,2.7,0.4,0.313709285843368,1.5,-0.0740740740740742
475,2023,19872,180,225,1,AM,0,3.53333333333337,2.8,3.25,0.357142857142857,0.280097576645865,1.8,-0.138461538461539
475,2023,19948,400,400,0,AM,0,3.53333333333337,5,5,0.2,0.156854642921684,-1,0
475,2023,20706,600,500,1,PM,1,3.53333333333337,7,6,0.142857142857143,0.112039030658346,6,0.166666666666667
475,2023,20722,700,900,0,AM,0,3.53333333333337,8,10,0.125,0.0980341518260526,-1,-0.2
475,2023,20730,250,280,0,AM,0,3.53333333333337,3.5,3.8,0.285714285714286,0.224078061316692,-1,-0.0789473684210526
475,2023,21236,1200,1600,0,AM,0,3.53333333333337,13,17,0.0769230769230769,0.0603287088160324,-1,-0.235294117647059
475,2023,21237,400,300,0,PM,1,3.53333333333337,5,4,0.2,0.156854642921684,-1,0.25
475,2023,21554,250,300,1,AM,0,3.53333333333337,3.5,4,0.285714285714286,0.224078061316692,2.5,-0.125
475,2023,21688,360,330,0,PM,1,3.53333333333337,4.6,4.3,0.217391304347826,0.170494177088787,-1,0.069767441860465
475,2023,21756,400,330,0,PM,1,3.53333333333337,5,4.3,0.2,0.156854642921684,-1,0.162790697674419
475,2023,21880,1400,1200,0,PM,1,3.53333333333337,15,13,0.0666666666666667,0.0522848809738947,-1,0.153846153846154
475,2023,21943,650,800,0,AM,0,3.53333333333337,7.5,9,0.133333333333333,0.104569761947789,-1,-0.166666666666667
475,2023,21944,280,230,1,AM,0,3.53333333333337,3.8,3.3,0.263157894736842,0.206387688054848,2.8,0.151515151515152
475,2023,22050,180,180,0,AM,0,3.53333333333337,2.8,2.8,0.357142857142857,0.280097576645865,-1,0
475,2023,22535,650,700,0,AM,0,3.53333333333337,7.5,8,0.133333333333333,0.104569761947789,-1,-0.0625
475,2023,22833,600,700,0,PM,1,3.53333333333337,7,8,0.142857142857143,0.112039030658346,-1,-0.125
475,2023,22914,1000,900,0,PM,1,3.53333333333337,11,10,0.0909090909090909,0.0712975649644019,-1,0.1
475,2023,22981,1400,1200,0,PM,1,3.53333333333337,15,13,0.0666666666666667,0.0522848809738947,-1,0.153846153846154
475,2023,22985,600,650,0,AM,0,3.53333333333337,7,7.5,0.142857142857143,0.112039030658346,-1,-0.0666666666666667
475,2023,23094,2000,1800,0,PM,1,3.53333333333337,21,19,0.0476190476190476,0.0373463435527819,-1,0.105263157894737
475,2023,23475,700,800,0,AM,0,3.53333333333337,8,9,0.125,0.0980341518260526,-1,-0.111111111111111
475,2023,23482,550,450,0,PM,1,3.53333333333337,6.5,5.5,0.153846153846154,0.120657417632065,-1,0.181818181818182
475,2023,23505,1600,1800,0,PM,1,3.53333333333337,17,19,0.0588235294117647,0.0461337185063777,-1,-0.105263157894737
475,2023,23542,500,650,0,PM,1,3.53333333333337,6,7.5,0.166666666666667,0.130712202434737,-1,-0.2
475,2023,23599,1200,1200,0,AM,0,3.53333333333337,13,13,0.0769230769230769,0.0603287088160324,-1,0
475,2023,23604,175,170,1,PM,1,3.53333333333337,2.75,2.7,0.363636363636364,0.285190259857608,1.75,0.0185185185185184
475,2023,23656,500,900,0,AM,0,3.53333333333337,6,10,0.166666666666667,0.130712202434737,-1,-0.4
475,2023,23950,400,360,0,PM,1,3.53333333333337,5,4.6,0.2,0.156854642921684,-1,0.0869565217391306
475,2023,24342,300,360,0,AM,0,3.53333333333337,4,4.6,0.25,0.196068303652105,-1,-0.130434782608696
475,2023,24481,900,1000,1,AM,0,3.53333333333337,10,11,0.1,0.0784273214608421,9,-0.0909090909090909
475,2023,24550,650,600,0,PM,1,3.53333333333337,7.5,7,0.133333333333333,0.104569761947789,-1,0.0714285714285714
475,2023,24968,230,225,0,AM,0,3.53333333333337,3.3,3.25,0.303030303030303,0.23765854988134,-1,0.0153846153846153
475,2023,25002,500,360,0,PM,1,3.53333333333337,6,4.6,0.166666666666667,0.130712202434737,-1,0.304347826086957
475,2023,25157,400,360,0,PM,1,3.53333333333337,5,4.6,0.2,0.156854642921684,-1,0.0869565217391306
475,2023,25213,230,260,0,AM,0,3.53333333333337,3.3,3.6,0.303030303030303,0.23765854988134,-1,-0.0833333333333334
475,2023,25285,1400,1400,0,AM,0,3.53333333333337,15,15,0.0666666666666667,0.0522848809738947,-1,0
475,2023,25319,750,800,0,AM,0,3.53333333333337,8.5,9,0.117647058823529,0.0922674370127554,-1,-0.0555555555555556
475,2023,25569,450,500,0,AM,0,3.53333333333337,5.5,6,0.181818181818182,0.142595129928804,-1,-0.0833333333333334
475,2023,26096,360,450,0,AM,0,3.53333333333337,4.6,5.5,0.217391304347826,0.170494177088787,-1,-0.163636363636364
475,2023,26653,700,550,0,PM,1,3.53333333333337,8,6.5,0.125,0.0980341518260526,-1,0.230769230769231
475,2023,26660,280,300,0,AM,0,3.53333333333337,3.8,4,0.263157894736842,0.206387688054848,-1,-0.05
475,2023,27194,550,500,0,AM,0,3.53333333333337,6.5,6,0.153846153846154,0.120657417632065,-1,0.0833333333333333
475,2023,28146,1200,1200,0,AM,0,3.53333333333337,13,13,0.0769230769230769,0.0603287088160324,-1,0
475,2023,28309,400,360,0,PM,1,3.53333333333337,5,4.6,0.2,0.156854642921684,-1,0.0869565217391306
475,2023,28323,1600,1800,0,PM,1,3.53333333333337,17,19,0.0588235294117647,0.0461337185063777,-1,-0.105263157894737
475,2023,28472,1400,1400,0,PM,1,3.53333333333337,15,15,0.0666666666666667,0.0522848809738947,-1,0
475,2023,28558,1400,1200,0,AM,0,3.53333333333337,15,13,0.0666666666666667,0.0522848809738947,-1,0.153846153846154
475,2023,29767,360,360,0,AM,0,3.53333333333337,4.6,4.6,0.217391304347826,0.170494177088787,-1,0
475,2023,30767,900,1100,0,PM,1,3.53333333333337,10,12,0.1,0.0784273214608421,-1,-0.166666666666667
475,2024,4163,1200,1100,0,AM,0,1.93333333333333,13,12,0.0769230769230769,0.0581215847708633,-1,0.0833333333333333
475,2024,5665,700,1000,0,AM,0,1.93333333333333,8,11,0.125,0.0944475752526529,-1,-0.272727272727273
475,2024,5768,650,650,0,PM,1,1.93333333333333,7.5,7.5,0.133333333333333,0.100744080269496,-1,0
475,2024,6169,400,450,0,PM,1,1.93333333333333,5,5.5,0.2,0.151116120404245,-1,-0.0909090909090909
475,2024,6252,550,800,1,AM,0,1.93333333333333,6.5,9,0.153846153846154,0.116243169541727,5.5,-0.277777777777778
475,2024,6986,550,600,0,PM,1,1.93333333333333,6.5,7,0.153846153846154,0.116243169541727,-1,-0.0714285714285714
475,2024,7305,2500,2000,0,AM,0,1.93333333333333,26,21,0.0384615384615385,0.0290607923854317,-1,0.238095238095238
475,2024,7399,330,210,1,PM,1,1.93333333333333,4.3,3.1,0.232558139534884,0.175716419074703,3.3,0.387096774193548
475,2024,7489,500,600,1,PM,1,1.93333333333333,6,7,0.166666666666667,0.125930100336871,5,-0.142857142857143
475,2024,7655,850,1000,0,AM,0,1.93333333333333,9.5,11,0.105263157894737,0.0795348002127604,-1,-0.136363636363636
475,2024,7820,650,650,0,PM,1,1.93333333333333,7.5,7.5,0.133333333333333,0.100744080269496,-1,0
475,2024,7961,1100,1200,1,PM,1,1.93333333333333,12,13,0.0833333333333333,0.0629650501684353,11,-0.0769230769230769
475,2024,8085,1600,1200,0,PM,1,1.93333333333333,17,13,0.0588235294117647,0.0444459177659543,-1,0.307692307692308
475,2024,8480,700,900,0,PM,1,1.93333333333333,8,10,0.125,0.0944475752526529,-1,-0.2
475,2024,8820,2500,2800,0,PM,1,1.93333333333333,26,29,0.0384615384615385,0.0290607923854317,-1,-0.103448275862069
475,2024,8825,130,115,0,PM,1,1.93333333333333,2.3,2.15,0.434782608695652,0.328513305226619,-1,0.069767441860465
475,2024,9171,800,900,0,AM,0,1.93333333333333,9,10,0.111111111111111,0.0839534002245804,-1,-0.1
475,2024,10104,450,500,0,AM,0,1.93333333333333,5.5,6,0.181818181818182,0.137378291276586,-1,-0.0833333333333334
475,2024,10423,4000,4000,0,PM,1,1.93333333333333,41,41,0.024390243902439,0.0184287951712494,-1,0
475,2024,10873,800,850,0,PM,1,1.93333333333333,9,9.5,0.111111111111111,0.0839534002245804,-1,-0.0526315789473685
475,2024,11049,400,360,0,AM,0,1.93333333333333,5,4.6,0.2,0.151116120404245,-1,0.0869565217391306
475,2024,11082,650,900,0,AM,0,1.93333333333333,7.5,10,0.133333333333333,0.100744080269496,-1,-0.25
475,2024,11276,260,280,1,PM,1,1.93333333333333,3.6,3.8,0.277777777777778,0.209883500561451,2.6,-0.0526315789473684
475,2024,11328,2500,3500,0,PM,1,1.93333333333333,26,36,0.0384615384615385,0.0290607923854317,-1,-0.277777777777778
475,2024,11451,650,550,0,PM,1,1.93333333333333,7.5,6.5,0.133333333333333,0.100744080269496,-1,0.153846153846154
475,2024,11676,120,130,0,AM,0,1.93333333333333,2.2,2.3,0.454545454545455,0.343445728191465,-1,-0.0434782608695651
475,2024,11889,300,360,0,PM,1,1.93333333333333,4,4.6,0.25,0.188895150505306,-1,-0.130434782608696
475,2024,12359,550,700,1,AM,0,1.93333333333333,6.5,8,0.153846153846154,0.116243169541727,5.5,-0.1875
475,2024,12425,300,320,0,AM,0,1.93333333333333,4,4.2,0.25,0.188895150505306,-1,-0.0476190476190477
475,2024,12577,550,700,0,AM,0,1.93333333333333,6.5,8,0.153846153846154,0.116243169541727,-1,-0.1875
475,2024,12909,750,900,0,AM,0,1.93333333333333,8.5,10,0.117647058823529,0.0888918355319087,-1,-0.15
475,2024,13126,175,150,0,PM,1,1.93333333333333,2.75,2.5,0.363636363636364,0.274756582553172,-1,0.1
475,2024,13127,1200,1200,0,AM,0,1.93333333333333,13,13,0.0769230769230769,0.0581215847708633,-1,0
475,2024,13367,650,550,0,PM,1,1.93333333333333,7.5,6.5,0.133333333333333,0.100744080269496,-1,0.153846153846154
475,2024,13412,240,280,0,PM,1,1.93333333333333,3.4,3.8,0.294117647058824,0.222229588829772,-1,-0.105263157894737
475,2024,13497,450,450,1,PM,1,1.93333333333333,5.5,5.5,0.181818181818182,0.137378291276586,4.5,0
475,2024,13508,550,800,0,AM,0,1.93333333333333,6.5,9,0.153846153846154,0.116243169541727,-1,-0.277777777777778
475,2024,13872,190,180,0,PM,1,1.93333333333333,2.9,2.8,0.344827586206897,0.260545035179732,-1,0.0357142857142858
475,2024,13965,240,180,1,PM,1,1.93333333333333,3.4,2.8,0.294117647058824,0.222229588829772,2.4,0.214285714285714
475,2024,13997,400,450,0,AM,0,1.93333333333333,5,5.5,0.2,0.151116120404245,-1,-0.0909090909090909
475,2024,14002,1400,1200,0,PM,1,1.93333333333333,15,13,0.0666666666666667,0.0503720401347482,-1,0.153846153846154
475,2024,14007,600,700,0,AM,0,1.93333333333333,7,8,0.142857142857143,0.107940086003032,-1,-0.125
475,2024,14016,650,750,0,AM,0,1.93333333333333,7.5,8.5,0.133333333333333,0.100744080269496,-1,-0.117647058823529
475,2024,14050,1400,1200,0,AM,0,1.93333333333333,15,13,0.0666666666666667,0.0503720401347482,-1,0.153846153846154
475,2024,14139,-120,-120,0,AM,0,1.93333333333333,1.83333333333333,1.83333333333333,0.545454545454545,0.412134873829758,-1,0
475,2024,14181,400,360,1,PM,1,1.93333333333333,5,4.6,0.2,0.151116120404245,4,0.0869565217391306
475,2024,14502,450,500,0,AM,0,1.93333333333333,5.5,6,0.181818181818182,0.137378291276586,-1,-0.0833333333333334
475,2024,14509,360,320,0,PM,1,1.93333333333333,4.6,4.2,0.217391304347826,0.164256652613309,-1,0.0952380952380951
475,2024,14636,-120,-105,0,PM,1,1.93333333333333,1.83333333333333,1.95238095238095,0.545454545454545,0.412134873829758,-1,-0.0609756097560975
475,2024,14698,550,600,1,AM,0,1.93333333333333,6.5,7,0.153846153846154,0.116243169541727,5.5,-0.0714285714285714
475,2024,14704,280,225,0,PM,1,1.93333333333333,3.8,3.25,0.263157894736842,0.198837000531901,-1,0.169230769230769
475,2024,14775,450,400,0,PM,1,1.93333333333333,5.5,5,0.181818181818182,0.137378291276586,-1,0.1
475,2024,14799,450,700,0,PM,1,1.93333333333333,5.5,8,0.181818181818182,0.137378291276586,-1,-0.3125
475,2024,14926,800,750,1,PM,1,1.93333333333333,9,8.5,0.111111111111111,0.0839534002245804,8,0.0588235294117647
475,2024,14967,360,450,0,PM,1,1.93333333333333,4.6,5.5,0.217391304347826,0.164256652613309,-1,-0.163636363636364
475,2024,15004,550,600,0,AM,0,1.93333333333333,6.5,7,0.153846153846154,0.116243169541727,-1,-0.0714285714285714
475,2024,15470,200,200,0,PM,1,1.93333333333333,3,3,0.333333333333333,0.251860200673741,-1,0
475,2024,15556,400,350,1,AM,0,1.93333333333333,5,4.5,0.2,0.151116120404245,4,0.111111111111111
475,2024,15980,900,700,0,PM,1,1.93333333333333,10,8,0.1,0.0755580602021223,-1,0.25
475,2024,16283,260,300,0,AM,0,1.93333333333333,3.6,4,0.277777777777778,0.209883500561451,-1,-0.1
475,2024,16395,600,850,0,AM,0,1.93333333333333,7,9.5,0.142857142857143,0.107940086003032,-1,-0.263157894736842
475,2024,16433,400,400,0,AM,0,1.93333333333333,5,5,0.2,0.151116120404245,-1,0
475,2024,16566,1200,1100,0,PM,1,1.93333333333333,13,12,0.0769230769230769,0.0581215847708633,-1,0.0833333333333333
475,2024,16713,700,850,0,AM,0,1.93333333333333,8,9.5,0.125,0.0944475752526529,-1,-0.157894736842105
475,2024,16715,300,330,0,AM,0,1.93333333333333,4,4.3,0.25,0.188895150505306,-1,-0.0697674418604651
475,2024,16841,170,150,0,PM,1,1.93333333333333,2.7,2.5,0.37037037037037,0.279844667415268,-1,0.0800000000000001
475,2024,16909,1400,1800,0,AM,0,1.93333333333333,15,19,0.0666666666666667,0.0503720401347482,-1,-0.210526315789474
475,2024,17032,850,900,0,PM,1,1.93333333333333,9.5,10,0.105263157894737,0.0795348002127604,-1,-0.05
475,2024,17266,700,900,1,PM,1,1.93333333333333,8,10,0.125,0.0944475752526529,7,-0.2
475,2024,17365,190,210,1,AM,0,1.93333333333333,2.9,3.1,0.344827586206897,0.260545035179732,1.9,-0.0645161290322581
475,2024,17381,400,450,0,PM,1,1.93333333333333,5,5.5,0.2,0.151116120404245,-1,-0.0909090909090909
475,2024,17488,130,140,0,AM,0,1.93333333333333,2.3,2.4,0.434782608695652,0.328513305226619,-1,-0.0416666666666667
475,2024,17511,260,175,0,AM,0,1.93333333333333,3.6,2.75,0.277777777777778,0.209883500561451,-1,0.309090909090909
475,2024,17536,650,550,0,AM,0,1.93333333333333,7.5,6.5,0.133333333333333,0.100744080269496,-1,0.153846153846154
475,2024,17543,550,700,0,AM,0,1.93333333333333,6.5,8,0.153846153846154,0.116243169541727,-1,-0.1875
475,2024,17606,280,320,0,AM,0,1.93333333333333,3.8,4.2,0.263157894736842,0.198837000531901,-1,-0.0952380952380953
475,2024,17639,800,600,0,AM,0,1.93333333333333,9,7,0.111111111111111,0.0839534002245804,-1,0.285714285714286
475,2024,17723,700,500,0,PM,1,1.93333333333333,8,6,0.125,0.0944475752526529,-1,0.333333333333333
475,2024,17780,360,500,0,PM,1,1.93333333333333,4.6,6,0.217391304347826,0.164256652613309,-1,-0.233333333333333
475,2024,17881,360,360,0,AM,0,1.93333333333333,4.6,4.6,0.217391304347826,0.164256652613309,-1,0
475,2024,18103,230,180,1,AM,0,1.93333333333333,3.3,2.8,0.303030303030303,0.22896381879431,2.3,0.178571428571429
475,2024,18187,600,500,0,AM,0,1.93333333333333,7,6,0.142857142857143,0.107940086003032,-1,0.166666666666667
475,2024,18424,850,1100,1,PM,1,1.93333333333333,9.5,12,0.105263157894737,0.0795348002127604,8.5,-0.208333333333333
475,2024,18474,550,550,0,AM,0,1.93333333333333,6.5,6.5,0.153846153846154,0.116243169541727,-1,0
475,2024,18536,1100,1100,0,PM,1,1.93333333333333,12,12,0.0833333333333333,0.0629650501684353,-1,0
475,2024,18554,230,180,0,PM,1,1.93333333333333,3.3,2.8,0.303030303030303,0.22896381879431,-1,0.178571428571429
475,2024,18579,1000,900,0,PM,1,1.93333333333333,11,10,0.0909090909090909,0.0686891456382931,-1,0.1
475,2024,18634,280,225,0,PM,1,1.93333333333333,3.8,3.25,0.263157894736842,0.198837000531901,-1,0.169230769230769
475,2024,18635,850,900,0,AM,0,1.93333333333333,9.5,10,0.105263157894737,0.0795348002127604,-1,-0.05
475,2024,18700,1800,1800,0,PM,1,1.93333333333333,19,19,0.0526315789473684,0.0397674001063802,-1,0
475,2024,19208,1000,900,0,PM,1,1.93333333333333,11,10,0.0909090909090909,0.0686891456382931,-1,0.1
475,2024,19364,1400,1100,0,PM,1,1.93333333333333,15,12,0.0666666666666667,0.0503720401347482,-1,0.25
475,2024,19477,320,260,0,AM,0,1.93333333333333,4.2,3.6,0.238095238095238,0.179900143338387,-1,0.166666666666667
475,2024,19483,-140,-125,0,AM,0,1.93333333333333,1.71428571428571,1.8,0.583333333333333,0.440755351179047,-1,-0.0476190476190476
475,2024,19620,3000,3500,0,AM,0,1.93333333333333,31,36,0.032258064516129,0.0243735678071362,-1,-0.138888888888889
475,2024,19738,900,1200,0,PM,1,1.93333333333333,10,13,0.1,0.0755580602021223,-1,-0.230769230769231
475,2024,19840,650,650,0,PM,1,1.93333333333333,7.5,7.5,0.133333333333333,0.100744080269496,-1,0
475,2024,19865,650,800,0,AM,0,1.93333333333333,7.5,9,0.133333333333333,0.100744080269496,-1,-0.166666666666667
475,2024,19872,600,700,0,AM,0,1.93333333333333,7,8,0.142857142857143,0.107940086003032,-1,-0.125
475,2024,19895,-190,-225,1,PM,1,1.93333333333333,1.52631578947368,1.44444444444444,0.655172413793103,0.495035566841491,0.526315789473684,0.0566801619433197
475,2024,19948,2500,3000,0,PM,1,1.93333333333333,26,31,0.0384615384615385,0.0290607923854317,-1,-0.161290322580645
475,2024,20353,1400,1200,0,AM,0,1.93333333333333,15,13,0.0666666666666667,0.0503720401347482,-1,0.153846153846154
475,2024,20519,1200,1200,0,AM,0,1.93333333333333,13,13,0.0769230769230769,0.0581215847708633,-1,0
475,2024,20706,450,450,1,PM,1,1.93333333333333,5.5,5.5,0.181818181818182,0.137378291276586,4.5,0
475,2024,20722,650,650,1,AM,0,1.93333333333333,7.5,7.5,0.133333333333333,0.100744080269496,6.5,0
475,2024,20730,330,330,0,AM,0,1.93333333333333,4.3,4.3,0.232558139534884,0.175716419074703,-1,0
475,2024,21688,600,650,0,AM,0,1.93333333333333,7,7.5,0.142857142857143,0.107940086003032,-1,-0.0666666666666667
475,2024,21756,190,200,0,AM,0,1.93333333333333,2.9,3,0.344827586206897,0.260545035179732,-1,-0.0333333333333333
475,2024,21944,300,260,1,PM,1,1.93333333333333,4,3.6,0.25,0.188895150505306,3,0.111111111111111
475,2024,21995,650,800,0,PM,1,1.93333333333333,7.5,9,0.133333333333333,0.100744080269496,-1,-0.166666666666667
475,2024,22002,900,650,0,AM,0,1.93333333333333,10,7.5,0.1,0.0755580602021223,-1,0.333333333333333
475,2024,22050,600,700,0,AM,0,1.93333333333333,7,8,0.142857142857143,0.107940086003032,-1,-0.125
475,2024,22760,350,320,0,PM,1,1.93333333333333,4.5,4.2,0.222222222222222,0.167906800449161,-1,0.0714285714285714
475,2024,22833,600,750,0,AM,0,1.93333333333333,7,8.5,0.142857142857143,0.107940086003032,-1,-0.176470588235294
475,2024,23048,450,500,0,AM,0,1.93333333333333,5.5,6,0.181818181818182,0.137378291276586,-1,-0.0833333333333334
475,2024,23323,450,550,0,PM,1,1.93333333333333,5.5,6.5,0.181818181818182,0.137378291276586,-1,-0.153846153846154
475,2024,23465,600,750,0,AM,0,1.93333333333333,7,8.5,0.142857142857143,0.107940086003032,-1,-0.176470588235294
475,2024,23475,360,400,1,PM,1,1.93333333333333,4.6,5,0.217391304347826,0.164256652613309,3.6,-0.0800000000000001
475,2024,23482,450,350,0,PM,1,1.93333333333333,5.5,4.5,0.181818181818182,0.137378291276586,-1,0.222222222222222
475,2024,23504,900,1100,0,AM,0,1.93333333333333,10,12,0.1,0.0755580602021223,-1,-0.166666666666667
475,2024,23542,600,850,0,AM,0,1.93333333333333,7,9.5,0.142857142857143,0.107940086003032,-1,-0.263157894736842
