course_name,event_id,year,event_name,n,am_tee,pm_tee,am_score,pm_score,r1_date,gap_score,lat,lon,am_wind,pm_wind,am_gust,pm_gust,wind_gap,gust_gap
TPC Craig Ranch,19,2024,THE CJ CUP Byron Nelson,156,8.93333333333333,14.1,69.1794871794872,68.4615384615385,2024-05-02,-0.717948717948715,33.165,-96.66,11.1666666666667,8.73333333333333,20.3666666666667,18.1333333333333,-2.43333333333333,-2.23333333333333
TPC Craig Ranch,19,2025,THE CJ CUP Byron Nelson,156,7.93333333333333,13.1,68.8589743589744,68.5512820512821,2025-05-01,-0.307692307692307,33.165,-96.66,2.15,4.18333333333333,7.45,12.3833333333333,2.03333333333333,4.93333333333333
TPC Potomac at Avenel Farm,480,2022,Wells Fargo Championship,155,7.93333333333333,13.2666666666667,70.0649350649351,69.1153846153846,2022-05-05,-0.949550449550458,39.03,-77.203,7,2.9,16.3166666666667,9.88333333333333,-4.1,-6.43333333333333
TPC San Antonio (Oaks Course),41,2021,Valero Texas Open,144,8.425,13.3416666666667,73.625,73.1111111111111,2021-04-01,-0.513888888888886,29.657282,-98.3950499,9.95,9.25,21.5666666666667,23.1833333333333,-0.699999999999999,1.61666666666667
TPC San Antonio (Oaks Course),41,2022,Valero Texas Open,143,8.41666666666667,13.3333333333333,71.3030303030303,72.2597402597403,2022-03-31,0.956709956709958,29.657282,-98.3950499,3.25,4.83333333333333,10.2166666666667,14.8666666666667,1.58333333333333,4.65
TPC San Antonio (Oaks Course),41,2023,Valero Texas Open,143,11.8333333333333,16.8416666666667,72.830985915493,71.8333333333333,2023-03-30,-0.997652582159631,29.657282,-98.3950499,14.8333333333333,13.3833333333333,28.1,27.2166666666667,-1.45,-0.883333333333333
TPC San Antonio (Oaks Course),41,2024,Valero Texas Open,156,8.43333333333333,13.6833333333333,73,72.7051282051282,2024-04-04,-0.294871794871796,29.657282,-98.3950499,8.53333333333333,8.55,17.8166666666667,21.1166666666667,0.0166666666666657,3.3
TPC San Antonio (Oaks Course),41,2025,Valero Texas Open,144,8.34166666666667,13.6,71.9428571428571,72.0540540540541,2025-04-03,0.111196911196913,29.657282,-98.3950499,5.71666666666667,6.13333333333333,14.75,16.3166666666667,0.416666666666667,1.56666666666667
TPC Sawgrass,11,2021,THE PLAYERS Championship,154,7.85,13.1833333333333,74.0131578947368,73.6025641025641,2021-03-11,-0.410593792172733,30.1960044,-81.3937539,5.83333333333333,7.86666666666667,11.3333333333333,19.6,2.03333333333333,8.26666666666667
TPC Sawgrass,11,2022,THE PLAYERS Championship,143,8.3,17.3833333333333,71.8333333333333,71.961038961039,2022-03-10,0.127705627705637,30.1960044,-81.3937539,7.16666666666667,2.7,18.0333333333333,7.53333333333333,-4.46666666666667,-10.5
TPC Sawgrass (THE PLAYERS Stadium Course),11,2023,THE PLAYERS Championship,144,7.84166666666667,12.8416666666667,72.4027777777778,73.1111111111111,2023-03-09,0.708333333333343,30.1960044,-81.3937539,8.48333333333333,7.4,18.4166666666667,18.8,-1.08333333333333,0.383333333333336
TPC Sawgrass (THE PLAYERS Stadium Course),11,2024,THE PLAYERS Championship,143,8.58333333333333,13.7583333333333,71.8450704225352,71.2222222222222,2024-03-14,-0.622848200312987,30.1960044,-81.3937539,3.78333333333333,5.85,10.15,15.8833333333333,2.06666666666667,5.73333333333333
TPC Sawgrass (THE PLAYERS Stadium Course),11,2025,THE PLAYERS Championship,144,8.675,13.7583333333333,73.3055555555556,71.3333333333333,2025-03-13,-1.97222222222223,30.1960044,-81.3937539,4.46666666666667,4.48333333333333,11.3166666666667,14.05,0.0166666666666666,2.73333333333333
TPC Scottsdale,3,2021,Waste Management Phoenix Open,132,8.16666666666667,12.5,70.2121212121212,70.5151515151515,2021-02-04,0.303030303030297,33.6401402,-111.9156552,5.56666666666667,8.53333333333333,11.2833333333333,16.9166666666667,2.96666666666667,5.63333333333334
TPC Scottsdale,3,2022,WM Phoenix Open,132,8.16666666666667,12.5833333333333,71.3181818181818,70.1363636363637,2022-02-10,-1.18181818181817,33.6401402,-111.9156552,10.7833333333333,5.23333333333333,22.25,14.05,-5.55,-8.2
TPC Scottsdale (Stadium Course),3,2023,WM Phoenix Open,134,9.91666666666667,14.6666666666667,72.6515151515152,72.1029411764706,2023-02-09,-0.548573975044562,33.6401402,-111.9156552,13.4333333333333,11.3333333333333,24.4666666666667,22.3333333333333,-2.1,-2.13333333333334
TPC Scottsdale (Stadium Course),3,2024,WM Phoenix Open,132,8.25,16.5583333333333,72.1818181818182,69.6060606060606,2024-02-08,-2.57575757575758,33.6401402,-111.9156552,14.7333333333333,7.35,27.6666666666667,13.1333333333333,-7.38333333333334,-14.5333333333333
TPC Scottsdale (Stadium Course),3,2025,WM Phoenix Open,132,8.25,12.9166666666667,70.7575757575758,70.9545454545455,2025-02-06,0.196969696969703,33.6401402,-111.9156552,4.91666666666667,5.63333333333333,12.95,16.6166666666667,0.716666666666667,3.66666666666667
TPC Southwind,27,2022,FedEx St. Jude Championship,120,8.075,12.825,68.0833333333333,69.0333333333333,2022-08-11,0.950000000000003,35.0545946,-89.7857855,4.46666666666667,5.18333333333333,11.6333333333333,13.45,0.716666666666667,1.81666666666667
TPC Southwind,27,2023,FedEx St. Jude Championship,70,10.65,11.85,68.4666666666667,68.675,2023-08-10,0.208333333333329,35.0545946,-89.7857855,5.95,5.93333333333333,16.7666666666667,15.4666666666667,-0.0166666666666666,-1.3
TPC Southwind,27,2024,FedEx St. Jude Championship,70,8.66666666666667,11.75,68.8529411764706,68.9722222222222,2024-08-15,0.119281045751634,35.0545946,-89.7857855,3.45,3.05,10.7666666666667,11.4333333333333,-0.4,0.666666666666668
TPC Southwind,27,2025,FedEx St. Jude Championship,69,8.66666666666667,11.75,69.030303030303,69.1388888888889,2025-08-07,0.108585858585855,35.0545946,-89.7857855,2.08333333333333,3.56666666666667,9.83333333333333,13.3833333333333,1.48333333333333,3.55
TPC Twin Cities,525,2021,3M Open,155,7.93333333333333,15.35,69.8441558441559,70.9871794871795,2021-07-22,1.14302364302364,45.1733222,-93.211862,8.2,10.0333333333333,17.65,23.15,1.83333333333333,5.5
TPC Twin Cities,525,2022,3M Open,155,7.93333333333333,13.1,72.5454545454546,73.0128205128205,2022-07-21,0.467365967365964,45.1733222,-93.211862,9.7,11.1666666666667,20.7833333333333,25.2333333333333,1.46666666666667,4.45
TPC Twin Cities,525,2023,3M Open,156,7.85,13.2666666666667,69.8846153846154,70.8076923076923,2023-07-27,0.92307692307692,45.1733222,-93.211862,6.63333333333333,7.85,15.85,25.2166666666667,1.21666666666667,9.36666666666667
TPC Twin Cities,525,2024,3M Open,156,7.85,13.2666666666667,70.1538461538462,70.6025641025641,2024-07-25,0.448717948717942,45.1733222,-93.211862,5.73333333333333,7.56666666666667,13.25,18.15,1.83333333333333,4.9
TPC Twin Cities,525,2025,3M Open,156,7.85,13.2666666666667,68.9487179487179,68.8461538461538,2025-07-24,-0.102564102564102,45.1733222,-93.211862,5.61666666666667,6.2,13.1833333333333,15.1666666666667,0.583333333333333,1.98333333333333
Tahoe Mountain Club (Old Greenwood),472,2023,Barracuda Championship,156,7.85,13.1,69.7692307692308,70.6282051282051,2023-07-20,0.858974358974351,39.3441603,-120.1439771,2.9,6.43333333333333,11.1833333333333,19.1,3.53333333333333,7.91666666666667
Tahoe Mountain Club (Old Greenwood),472,2024,Barracuda Championship,156,7.85,13.1,69.8076923076923,70.3461538461538,2024-07-18,0.538461538461533,39.3441603,-120.1439771,2.88333333333333,6.8,10.6833333333333,21,3.91666666666667,10.3166666666667
Tahoe Mountain Club (Old Greenwood),472,2025,Barracuda Championship,156,7.85,13.1,70.3974358974359,71.6282051282051,2025-07-17,1.23076923076923,39.3441603,-120.1439771,4.08333333333333,8.7,13.4833333333333,23.5333333333333,4.61666666666667,10.05
Tahoe Mt. Club (Old Greenwood),472,2021,Barracuda Championship,132,7.75,12.5833333333333,70.969696969697,70.6818181818182,2021-08-05,-0.287878787878782,39.344,-120.144,10.1666666666667,13.0333333333333,29.2,37,2.86666666666667,7.8
Tahoe Mt. Club (Old Greenwood),472,2022,Barracuda Championship,155,7.85,13.1,71.2857142857143,71.974358974359,2022-07-14,0.688644688644686,39.344,-120.144,5.65,9.66666666666667,17.8333333333333,27.5166666666667,4.01666666666667,9.68333333333333
The Country Club of Jackson,54,2022,Sanderson Farms Championship,144,8.00833333333333,12.925,72.4166666666667,71.6388888888889,2022-09-29,-0.777777777777786,32.3958048,-90.1095239,9.03333333333333,10.3833333333333,20.0833333333333,22.9,1.35,2.81666666666667
The Country Club of Jackson,54,2024,Sanderson Farms Championship,131,7.90833333333333,12.5666666666667,69.6666666666667,68.7464788732394,2024-10-03,-0.920187793427232,32.3958048,-90.1095239,4.46666666666667,4.81666666666667,10.2666666666667,12.25,0.35,1.98333333333333
The Country Club of Jackson,54,2025,Sanderson Farms Championship,132,8,12.75,70.5909090909091,70.2878787878788,2025-10-02,-0.303030303030312,32.3958048,-90.1095239,6.43333333333333,7.08333333333333,16.55,19.05,0.65,2.5
The Dunes Golf and Beach Club,553,2024,Myrtle Beach Classic,132,7.75,12.4166666666667,69.6060606060606,70.9848484848485,2024-05-09,1.37878787878788,33.768,-78.77,8.1,14.1166666666667,18.8833333333333,33.1166666666667,6.01666666666667,14.2333333333333
The Philadelphia Cricket Club (Wissahickon Course),480,2025,Truist Championship,72,11.6083333333333,12.7083333333333,66.5833333333333,67,2025-05-08,0.416666666666671,40.106,-75.197,3.68333333333333,4.36666666666667,11.2833333333333,11.9833333333333,0.683333333333333,0.699999999999999
The Renaissance Club,541,2022,Genesis Scottish Open,160,8.25,13.4166666666667,70.3875,73.6,2022-07-07,3.21249999999999,56.0436,-2.746,10.45,15.3166666666667,20.45,26.65,4.86666666666667,6.2
The Renaissance Club,541,2023,Genesis Scottish Open,155,8.35,13.6,69.5974025974026,69.8205128205128,2023-07-13,0.223110223110226,56.0436,-2.746,11.4666666666667,10.7166666666667,22.85,22.5,-0.75,-0.350000000000001
The Renaissance Club,541,2024,Genesis Scottish Open,156,8.1,13.35,68.9102564102564,68.4871794871795,2024-07-11,-0.42307692307692,56.0436,-2.746,8.41666666666667,4.81666666666667,16,13.2833333333333,-3.6,-2.71666666666667
The Renaissance Club,541,2025,Genesis Scottish Open,155,8.1,13.35,69.6623376623377,70.1410256410256,2025-07-10,0.478687978687972,56.0436,-2.746,9.41666666666667,10.5166666666667,18.7833333333333,20.8833333333333,1.1,2.1
The Riviera Country Club,7,2021,The Genesis Invitational,120,7.49166666666667,11.9916666666667,71,71.4166666666667,2021-02-18,0.416666666666671,34.0451645,-118.5024932,6.33333333333333,7.46666666666667,17.3833333333333,20.9166666666667,1.13333333333333,3.53333333333334
The Riviera Country Club,7,2022,The Genesis Invitational,120,7.49166666666667,12.075,70.7,71.3,2022-02-17,0.599999999999994,34.0451645,-118.5024932,4.6,7.03333333333333,12.8333333333333,20.2,2.43333333333333,7.36666666666667
The Riviera Country Club,7,2023,The Genesis Invitational,129,7.58333333333333,12.25,71.046875,70.9846153846154,2023-02-16,-0.0622596153846189,34.0451645,-118.5024932,3.51666666666667,5.73333333333333,9.78333333333333,16.05,2.21666666666667,6.26666666666667
The Riviera Country Club,7,2024,The Genesis Invitational,70,8.53333333333333,11.1,69.7142857142857,70.6285714285714,2024-02-15,0.914285714285725,34.0451645,-118.5024932,2.58333333333333,5.13333333333333,8.15,13.5333333333333,2.55,5.38333333333333
Torrey Pines (South),4,2022,Farmers Insurance Open,156,9.41666666666667,10.5,70.8472222222222,71.0238095238095,2022-01-26,0.17658730158729,32.901,-117.25,4.56666666666667,4.61666666666667,10.4,11.2666666666667,0.0499999999999998,0.866666666666667
Torrey Pines GC (North),4,2021,Farmers Insurance Open,156,9.41666666666667,10.5,71.0277777777778,71.5476190476191,2021-01-28,0.51984126984128,32.8880412,-117.2410425,4.5,5.48333333333333,11.3333333333333,13.5,0.983333333333333,2.16666666666667
Torrey Pines Golf Course (North Course),4,2023,Farmers Insurance Open,156,9.41666666666667,10.5,70.9444444444445,71,2023-01-25,0.0555555555555571,32.9085152,-117.2488884,3.4,4.2,8.56666666666667,9.91666666666667,0.8,1.35
Torrey Pines Golf Course (North Course),4,2024,Farmers Insurance Open,156,9.29166666666667,10.4833333333333,70.7916666666667,70.8690476190476,2024-01-24,0.077380952380949,32.9085152,-117.2488884,5.73333333333333,5.56666666666667,11.5166666666667,11.6333333333333,-0.166666666666667,0.116666666666667
Torrey Pines Golf Course (North Course),4,2025,Farmers Insurance Open,154,9.2,10.4833333333333,71.1549295774648,71.4939759036145,2025-01-22,0.339046326149671,32.9085152,-117.2488884,5.05,5.05,13.6666666666667,14.3333333333333,0,0.666666666666666
Torrey Pines Golf Course (South Course),7,2025,The Genesis Invitational,72,9.95833333333333,11.0583333333333,73.4166666666667,75.1388888888889,2025-02-13,1.72222222222221,32.8968959,-117.2455316,12.2,11.8333333333333,24.6333333333333,24.7,-0.366666666666665,0.0666666666666664
Valhalla Golf Club,33,2024,PGA Championship,156,8.55833333333333,13.975,71.3333333333333,71.2179487179487,2024-05-16,-0.115384615384613,38.242317,-85.4706879,3.06666666666667,6.26666666666667,9.98333333333333,17.35,3.2,7.36666666666667
Waialae Country Club,6,2021,Sony Open in Hawaii,144,8.08333333333333,12.75,68.7083333333333,67.9305555555556,2021-01-14,-0.777777777777772,21.274543,-157.7707646,8.9,5.86666666666667,23.6333333333333,19.6166666666667,-3.03333333333333,-4.01666666666667
Waialae Country Club,6,2022,Sony Open in Hawaii,144,8.08333333333333,12.75,67.8055555555556,68.2361111111111,2022-01-13,0.430555555555557,21.274543,-157.7707646,5.58333333333333,4.98333333333333,15.2166666666667,16.6833333333333,-0.600000000000001,1.46666666666667
Waialae Country Club,6,2023,Sony Open in Hawaii,144,8.08333333333333,12.75,69.2638888888889,69.6666666666667,2023-01-12,0.402777777777786,21.274543,-157.7707646,7.45,5.16666666666667,19.3833333333333,17.6333333333333,-2.28333333333333,-1.75
Waialae Country Club,6,2024,Sony Open in Hawaii,144,8.08333333333333,12.75,69.5416666666667,70.4027777777778,2024-01-11,0.8611111111111,21.274543,-157.7707646,13.4833333333333,15.6333333333333,31.15,38.7,2.15,7.55
Waialae Country Club,6,2025,Sony Open in Hawaii,143,8,12.6666666666667,68.6666666666667,69.2207792207792,2025-01-09,0.55411255411255,21.274543,-157.7707646,7.6,9.01666666666667,20.1333333333333,24.3166666666667,1.41666666666667,4.18333333333333
Wilmington Country Club,28,2022,BMW Championship,68,10.5833333333333,13.5833333333333,69.8529411764706,70.6470588235294,2022-08-18,0.794117647058812,39.7954935,-75.5982699,5.21666666666667,6.91666666666667,14.8666666666667,18.2,1.7,3.33333333333333
Yokohama Country Club,527,2025,Baycurrent Classic,78,7.20833333333333,8.4,72,72.0952380952381,2025-10-09,0.095238095238102,35.4231448,139.6491193,16.6833333333333,16.8666666666667,40,40.9666666666667,0.183333333333334,0.966666666666669
