"game_id","season","week","week_period","start_date","home_team","away_team","spread","spread_feature","over_under","line_movement","sharp_home_signal","sharp_away_signal","home_covered","over_hit","spread_prob","totals_prob","actual_margin","home_score","away_score","total_points","conference_tier","bye_adv","elo_diff"
401628640,2024,6,"mid",2024-10-05 17:00:00,"Monmouth","Delaware",5.5,5.5,63.5,0,0,0,0,1,0.413805036740466,0.323743555892963,-7,35,42,77,0,0,-145.086713946398
401628641,2024,6,"mid",2024-10-05 18:00:00,"Hampton","Rhode Island",7.5,7.5,50.5,0,0,0,1,1,0.266118589522349,0.578018082327392,-2,44,46,90,0,-1,-59.7041522620641
401628642,2024,6,"mid",2024-10-05 18:00:00,"Richmond","North Carolina A&T",-22.5,-22.5,50.5,0,0,0,0,0,0.523002219675329,0.53540613392231,3,20,17,37,0,0,240.782646562416
401628643,2024,6,"mid",2024-10-05 19:30:00,"Stony Brook","Villanova",16.5,16.5,45.5,0,0,0,0,1,0.206638207907707,0.811856072064269,-18,24,42,66,0,0,-198.245365093787
401628644,2024,6,"mid",2024-10-05 22:00:00,"Towson","William & Mary",4.5,4.5,51.5,0,0,0,1,1,0.793571198878044,0.679618836994281,7,34,27,61,0,1,-153.353114086579
401628645,2024,6,"mid",2024-10-05 17:00:00,"Cornell","UAlbany",-2,-2,51.5,0,0,0,0,0,0.235659245328405,0.451733801440781,-21,10,31,41,0,0,-55.8868288454505
401628646,2024,6,"mid",2024-10-05 16:00:00,"Brown","Bryant",-13,-13,58.5,0,0,0,0,1,0.524220701702046,0.397199984515372,-7,35,42,77,0,-1,24.5526795065668
401628647,2024,6,"mid",2024-10-05 20:00:00,"Campbell","North Carolina Central",4.5,4.5,58.5,0,0,0,0,1,0.674615963003543,0.345061650692516,-31,14,45,59,0,0,-111.248305074061
401628649,2024,7,"mid",2024-10-12 17:00:00,"Bryant","UAlbany",7,7,54.5,0,0,0,0,0,0.50818174258372,0.478080353440194,-7,17,24,41,0,0,-24.3931481268332
401628650,2024,7,"mid",2024-10-12 17:00:00,"Delaware","Maine",-19.5,-19.5,55.5,0,0,0,1,1,0.464454269474504,0.457624696416789,23,44,21,65,0,-1,223.91137451171
401628651,2024,7,"mid",2024-10-12 18:00:00,"Elon","New Hampshire",-1,-1,51.5,0,0,0,0,0,0.32043390106926,0.406366722892103,-7,10,17,27,0,1,-87.1880579238557
401628652,2024,7,"mid",2024-10-12 18:00:00,"Norfolk State","Towson",18,18,48.5,0,0,0,1,1,0.218978470579125,0.557264518509347,-5,23,28,51,0,0,-125.399343269354
401628653,2024,7,"mid",2024-10-12 17:00:00,"Rhode Island","Brown",-3.5,-3.5,57.5,0,0,0,1,0,0.389799359427612,0.425944823558716,10,31,21,52,0,0,82.281520225494
401628654,2024,8,"mid",2024-10-19 19:30:00,"William & Mary","Campbell",-17,-17,57.5,0,0,0,0,1,0.427911778187933,0.395946592376827,7,35,28,63,0,0,147.553734488356
401628655,2024,8,"mid",2024-10-19 17:00:00,"Maine","Villanova",13.5,13.5,50.5,0,0,0,1,0,0.284651831410988,0.62114954264778,28,35,7,42,0,-1,-221.235181328102
401628656,2024,8,"mid",2024-10-19 17:00:00,"North Carolina A&T","Hampton",1.5,1.5,58.5,0,0,0,0,1,0.446337235902296,0.259918868656066,-42,17,59,76,0,0,-135.656053891905
401628657,2024,8,"mid",2024-10-19 17:00:00,"Towson","Stony Brook",-10,-10,52.5,0,0,0,0,1,0.383045501260333,0.527326143875084,-28,24,52,76,0,-1,72.957484005306
401628658,2024,8,"mid",2024-10-19 19:30:00,"Richmond","Delaware",10.5,10.5,54.5,0,0,0,1,0,0.272731056915623,0.377620495416451,19,28,9,37,0,1,-97.5759460948141
401628659,2024,8,"mid",2024-10-19 17:00:00,"New Hampshire","Rhode Island",-5,-5,51.5,0,0,0,0,0,0.711529770274274,0.512832123693818,-17,9,26,35,0,0,8.43421153432769
401628661,2024,8,"mid",2024-10-19 19:30:00,"UAlbany","Elon",-2.5,-2.5,45.5,0,0,0,0,0,0.213950736186786,0.548594665428679,-16,14,30,44,0,0,96.1581779681385
401628662,2024,9,"late",2024-10-26 19:00:00,"Delaware","UAlbany",-14,-14,54.5,0,0,0,0,0,0.278822322343039,0.521269442575788,14,28,14,42,0,0,143.827649678282
401628663,2024,9,"late",2024-10-26 16:00:00,"Bryant","Richmond",16,16,52.5,0,0,0,0,1,0.573490947301675,0.687456514176571,-27,14,41,55,0,0,-169.887550197412
401628664,2024,9,"late",2024-10-26 20:00:00,"Campbell","North Carolina A&T",-10,-10,57.5,0,0,0,1,0,0.431803546264407,0.198109153547707,14,21,7,28,0,0,120.562521960977
401628665,2024,9,"late",2024-10-26 18:00:00,"Hampton","Elon",7,7,51.5,0,0,0,1,1,0.418806448713492,0.439730499897462,20,41,21,62,0,0,10.7576086732645
401628666,2024,9,"late",2024-10-26 17:00:00,"Rhode Island","Maine",-4.5,-4.5,49.5,0,0,0,1,0,0.747899525543905,0.418955108770453,10,24,14,38,0,0,116.773071031572
401628667,2024,9,"late",2024-10-26 17:00:00,"Monmouth","Towson",-9.5,-9.5,62.5,0,0,0,0,0,0.71368162428531,0.333426472098961,-12,14,26,40,0,0,72.474942192682
401628668,2024,9,"late",2024-10-26 19:30:00,"Villanova","New Hampshire",-8.5,-8.5,46.5,0,0,0,0,0,0.737176309853155,0.670587656177817,8,14,6,20,0,0,70.1333716324498
401628669,2024,9,"late",2024-10-26 19:30:00,"Stony Brook","William & Mary",7.5,7.5,52.5,0,0,0,1,0,0.424255553916457,0.597088682729442,22,35,13,48,0,0,-122.605231010471
401628670,2024,10,"late",2024-11-02 17:00:00,"North Carolina A&T","William & Mary",16.5,16.5,55.5,0,0,0,0,0,0.469093911284806,0.54375479618083,-38,7,45,52,0,0,-264.368545652574
401628671,2024,10,"late",2024-11-02 17:00:00,"Hampton","Villanova",8.5,8.5,51.5,0,0,0,1,0,0.756186420942411,0.447317551226618,-6,14,20,34,0,0,-99.8934052407631
401628673,2024,10,"late",2024-11-02 17:00:00,"Bryant","Stony Brook",14,14,54.5,0,0,0,1,1,0.239450451204987,0.421740779387772,-1,30,31,61,0,0,-82.6239733957073
401628674,2024,10,"late",2024-11-02 17:00:00,"Rhode Island","Monmouth",2,2,60.5,0,0,0,1,1,0.722422802193485,0.545806231813999,9,37,28,65,0,0,127.719631373209
401628675,2024,10,"late",2024-11-02 17:00:00,"UAlbany","New Hampshire",-0.5,-0.5,45.5,0,0,0,0,0,0.594092890514815,0.656114030361276,-17,14,31,45,0,0,-34.3330148852535
401628677,2024,11,"late",2024-11-09 18:00:00,"Stony Brook","UAlbany",-2.5,-2.5,48.5,0,0,0,1,0,0.287920751617054,0.517022880072794,18,24,6,30,0,0,51.4918817387102
401628678,2024,11,"late",2024-11-09 18:00:00,"Maine","Bryant",-13.5,-13.5,57.5,0,0,0,0,1,0.409560779332036,0.385154070659872,12,38,26,64,0,0,36.6138567268738
401628679,2024,11,"late",2024-11-09 20:30:00,"Campbell","Richmond",9.5,9.5,52.5,0,0,0,1,0,0.415931456805468,0.420440836879365,-3,24,27,51,0,0,-235.378075571327
401628680,2024,11,"late",2024-11-09 18:00:00,"Delaware","Rhode Island",-6,-6,54.5,0,0,0,0,0,0.473764091283336,0.439348125413842,3,24,21,45,0,1,35.3970537424898
401628681,2024,11,"late",2024-11-09 18:00:00,"William & Mary","Elon",-7.5,-7.5,49.5,0,0,0,0,1,0.285173439428512,0.517505583014043,-4,36,40,76,0,0,83.4657812562573
401628682,2024,11,"late",2024-11-09 18:00:00,"Towson","Hampton",-5.5,-5.5,55.5,0,0,0,1,0,0.172477819202915,0.490281492638308,17,27,10,37,0,0,-33.1854261123901
401628683,2024,11,"late",2024-11-09 18:00:00,"New Hampshire","Monmouth",1.5,1.5,56.5,0,0,0,1,0,0.745562409854755,0.50696388095405,13,33,20,53,0,0,82.8774891118312
401628684,2024,11,"late",2024-11-09 18:00:00,"Villanova","North Carolina A&T",-25.5,-25.5,49.5,0,0,0,1,0,0.88548514591396,0.680898833154152,28,31,3,34,0,0,368.608231135237
401628685,2024,12,"late",2024-11-16 17:00:00,"Hampton","Richmond",7,7,49.5,0,0,0,1,0,0.459980511198276,0.815285496384221,-3,21,24,45,0,0,-177.848858291393
401628686,2024,12,"late",2024-11-16 17:00:00,"Monmouth","Villanova",3,3,52.5,0,0,0,1,1,0.433840304439354,0.738123736064686,7,40,33,73,0,0,-187.657070017853
401628687,2024,12,"late",2024-11-16 19:00:00,"Elon","Maine",-4,-4,51.5,0,0,0,1,1,0.473114956356277,0.345347782433158,6,31,25,56,0,0,40.5960375434599
401628688,2024,12,"late",2024-11-16 17:00:00,"Towson","North Carolina A&T",-22,-22,48.5,0,0,0,0,0,0.223513255103697,0.600189603081234,18,31,13,44,0,0,231.898519740743
401628689,2024,12,"late",2024-11-16 18:00:00,"Rhode Island","UAlbany",-13,-13,46.5,0,0,0,0,0,0.23873601003336,0.516822607211143,3,20,17,37,0,0,174.873275501849
401628690,2024,12,"late",2024-11-16 18:00:00,"William & Mary","Bryant",-21,-21,57.5,0,0,0,0,0,0.393973527414302,0.331277716120488,10,22,12,34,0,0,152.221631374155
401628691,2024,12,"late",2024-11-16 18:00:00,"Delaware","Campbell",-16.5,-16.5,49.5,0,0,0,1,1,0.757510226814615,0.4704141027225,19,41,22,63,0,0,263.016360709368
401628692,2024,12,"late",2024-11-16 18:00:00,"New Hampshire","Stony Brook",-5.5,-5.5,46.5,0,0,0,0,1,0.570068089940195,0.539394692455055,1,31,30,61,0,0,41.6023846274072
401628693,2024,13,"late",2024-11-23 18:00:00,"Maine","New Hampshire",3,3,45.5,0,0,0,0,0,0.261770418904875,0.460156497889077,-18,9,27,36,0,0,-120.933740932162
401628694,2024,13,"late",2024-11-23 18:00:00,"Villanova","Delaware",1.5,1.5,46.5,0,0,0,1,1,0.372662882071941,0.476921717281519,10,38,28,66,0,0,-59.7761827861239
401628695,2024,13,"late",2024-11-23 17:00:00,"Richmond","William & Mary",-5.5,-5.5,49.5,0,0,0,1,0,0.520576623709613,0.617741591934733,27,27,0,27,0,0,107.02058736255
401628696,2024,13,"late",2024-11-23 18:00:00,"North Carolina A&T","Elon",17,17,47.5,0,0,0,1,1,0.465417477654413,0.695162640243558,-10,21,31,52,0,0,-266.66358912283
401628697,2024,13,"late",2024-11-23 18:00:00,"Stony Brook","Monmouth",3,3,59.5,0,0,0,0,1,0.638348336471021,0.417338911456689,-8,47,55,102,0,0,40.1421214955483
401628698,2024,13,"late",2024-11-23 18:00:00,"UAlbany","Hampton",-3,-3,44.5,0,0,0,1,1,0.545137889363531,0.624829753640052,7,41,34,75,0,0,-35.8942088837716
401628699,2024,13,"late",2024-11-23 18:00:00,"Bryant","Rhode Island",12,12,45.5,0,0,0,0,1,0.500170148451302,0.607929380026995,-14,21,35,56,0,0,-233.840523958718
401628700,2024,13,"late",2024-11-23 19:00:00,"Campbell","Towson",4.5,4.5,50.5,0,0,0,0,1,0.232701080046385,0.546494625460144,-22,23,45,68,0,0,-108.898658208398
401628977,2024,2,"early",2024-09-07 19:30:00,"Notre Dame","Northern Illinois",-28,-29.6666666666667,46.1666666666667,1.66666666666667,0,1,0,0,0.640502817451164,0.831574625624934,-2,14,16,30,0,0,184.660023646174
401628978,2024,3,"early",2024-09-14 19:30:00,"Purdue","Notre Dame",8.66666666666667,12.3333333333333,46.6666666666667,-3.66666666666667,1,0,0,1,0.24867675291912,0.866297956204464,-59,7,66,73,1,1,-149.116221950756
401628979,2024,4,"mid",2024-09-21 19:30:00,"Notre Dame","Miami (OH)",-27.3333333333333,-26.75,43.8333333333333,-0.583333333333332,0,0,0,0,0.081359777038659,0.772548183106404,25,28,3,31,0,0,139.731429767749
401628980,2024,5,"mid",2024-09-28 19:30:00,"Notre Dame","Louisville",-6.5,-7,45.1666666666667,0.5,0,0,1,1,0.388369619590091,0.537726639880753,7,31,24,55,1,0,35.9334938423626
401628981,2024,7,"mid",2024-10-12 19:30:00,"Notre Dame","Stanford",-22.5,-23.1666666666667,45.3333333333333,0.666666666666668,0,0,1,1,0.402196960800669,0.427771907154862,42,49,7,56,1,1,330.572622189026
401628982,2024,8,"mid",2024-10-19 19:30:00,"Georgia Tech","Notre Dame",14.1666666666667,8.16666666666667,49.6666666666667,6,0,1,0,0,0.663235488966673,0.551628900934101,-18,13,31,44,1,0,-145.997655267708
401628983,2024,9,"late",2024-10-26 16:00:00,"Navy","Notre Dame",13.3333333333333,14,51,-0.666666666666666,0,0,0,1,0.867217129553559,0.551028123595389,-37,14,51,65,0,0,-145.053640709184
401628984,2024,11,"late",2024-11-10 00:30:00,"Notre Dame","Florida State",-25.5,-18.5,44.1666666666667,-7,1,0,1,1,0.780297290774429,0.315964334529876,49,52,3,55,1,1,272.626139235122
401628985,2024,12,"late",2024-11-16 20:30:00,"Notre Dame","Virginia",-21.1666666666667,-22.1666666666667,51.1666666666667,1,0,0,1,0,0.402670718611314,0.573472990284738,21,35,14,49,1,0,303.278481199845
401629030,2024,3,"early",2024-09-14 22:00:00,"Duke","UConn",-16.8333333333333,-17,46.8333333333333,0.166666666666668,0,0,0,1,0.546556821365141,0.697622886056119,5,26,21,47,1,0,148.394235018806
401629031,2024,4,"mid",2024-09-21 23:00:00,"UConn","Florida Atlantic",-0.5,-2.5,45.6666666666667,2,0,1,1,1,0.450917187414107,0.379428152906891,34,48,14,62,0,0,6.7532612768025
401629032,2024,5,"mid",2024-09-28 16:00:00,"UConn","Buffalo",-5.83333333333333,-4,44.5,-1.83333333333333,1,0,1,1,0.322702680300348,0.444987694341562,44,47,3,50,0,0,-11.7506319126985
401629033,2024,6,"mid",2024-10-05 19:30:00,"UConn","Temple",-17.5,-13,49,-4.5,1,0,0,0,0.163781741103845,0.483421079721612,9,29,20,49,0,0,155.576070351214
401629034,2024,8,"mid",2024-10-19 16:00:00,"UConn","Wake Forest",2.5,-0.166666666666667,55.8333333333333,2.66666666666667,0,1,0,0,0.673513999181421,0.533114730984194,-3,20,23,43,1,1,57.4194174836755
401629035,2024,9,"late",2024-10-26 19:30:00,"UConn","Rice",-6.5,-5.83333333333333,46.5,-0.666666666666667,0,0,1,0,0.884981717916236,0.470665232658197,7,17,10,27,0,0,61.8745988585831
401629036,2024,10,"late",2024-11-01 23:00:00,"UConn","Georgia State",-7.16666666666667,-6.66666666666667,48.1666666666667,-0.5,0,0,0,1,0.831378086478581,0.454832591358835,7,34,27,61,0,0,98.391041862845
401629037,2024,11,"late",2024-11-09 19:30:00,"UAB","UConn",7.5,6.16666666666667,53.8333333333333,1.33333333333333,0,1,0,1,0.219884770582644,0.556583684971507,-8,23,31,54,0,0,-122.963428485665
401629038,2024,14,"late",2024-11-30 17:00:00,"Massachusetts","UConn",9.33333333333333,10.1666666666667,49.6666666666667,-0.833333333333332,0,0,1,1,0.338091547909925,0.333995946489652,-5,42,47,89,0,0,-217.70468126961
401629040,2024,2,"early",2024-09-07 19:30:00,"Toledo","Massachusetts",-17.5,-19.6666666666667,50.8333333333333,2.16666666666667,0,1,0,1,0.237741663882595,0.38914788420627,15,38,23,61,0,0,291.19242520134
401629041,2024,3,"early",2024-09-14 17:00:00,"Buffalo","Massachusetts",-3.83333333333333,-4.66666666666667,45.5,0.833333333333333,0,0,1,0,0.314218863531592,0.523255296745644,31,34,3,37,0,0,119.029383204545
401629042,2024,4,"mid",2024-09-21 19:30:00,"Massachusetts","Central Connecticut",-19.5,-20,51.75,0.5,0,0,0,1,0.379234965748862,0.3497965356349,4,35,31,66,0,0,-116.395729125185
401629043,2024,5,"mid",2024-09-28 19:30:00,"Miami (OH)","Massachusetts",-15.1666666666667,-17.5,44.1666666666667,2.33333333333333,0,1,0,0,0.206988744384927,0.313938396083072,3,23,20,43,0,0,210.145073448163
401629044,2024,6,"mid",2024-10-05 16:00:00,"Northern Illinois","Massachusetts",-13.8333333333333,-17,40.8333333333333,3.16666666666667,0,1,0,1,0.0929249581180363,0.442364274225905,14,34,20,54,0,0,159.101913307176
401629045,2024,11,"late",2024-11-09 20:30:00,"North Texas","Army",6.5,4.83333333333333,67.5,1.66666666666667,0,1,0,0,0.506290024009472,0.200254192422932,-11,3,14,17,0,1,-132.83039286517
401629046,2024,12,"late",2024-11-16 17:00:00,"Massachusetts","Liberty",16,13.5,52.5,2.5,0,1,1,1,0.333983294245207,0.714284029309476,-1,34,35,69,0,1,-354.918284778057
401632068,2024,2,"early",2024-09-07 23:00:00,"Western Kentucky","Eastern Kentucky",-18.5,-20.5,59.5,2,0,1,1,0,0.611677860845722,0.403424922378499,31,31,0,31,0,0,46.6798444654844
401632069,2024,2,"early",2024-09-07 23:00:00,"Lindenwood","Central Arkansas",20.5,20.5,54.5,0,0,0,0,0,0.18475606126521,0.54104448970461,-21,13,34,47,0,0,-144.728476545693
401632070,2024,2,"early",2024-09-07 23:00:00,"Austin Peay","Southern Illinois",9.5,9.5,51.5,0,0,0,0,0,0.198173250951776,0.564878116886285,-14,17,31,48,0,0,69.3557802264827
401632071,2024,2,"early",2024-09-07 19:00:00,"UNLV","Utah Tech",-41.5,-41.5,55.5,0,0,0,1,1,0.624065806570651,0.839293224329462,58,72,14,86,0,0,183.083897570864
401632072,2024,2,"early",2024-09-08 01:00:00,"UTEP","Southern Utah",-6.5,-6.5,54.5,0,0,0,0,0,0.483740819282895,0.583549262215482,-3,24,27,51,0,0,-124.366584011359
401632073,2024,3,"early",2024-09-14 23:00:00,"Central Arkansas","Austin Peay",-15.5,-15.5,55.5,0,0,0,1,1,0.226347628164932,0.496341000951185,28,45,17,62,0,0,38.0442080076198
401632074,2024,3,"early",2024-09-14 22:00:00,"Eastern Kentucky","West Georgia",-12.5,-12.5,57.5,0,0,0,1,0,0.571800859709962,0.385748023483819,19,26,7,33,0,0,-102.849845784719
401632075,2024,3,"early",2024-09-15,"Southern Utah","UC Davis",6.5,6.5,52.5,0,0,0,1,0,0.123119613975375,0.414415257257541,-3,21,24,45,0,0,-26.0165785255115
401632076,2024,3,"early",2024-09-15 01:00:00,"Utah Tech","Northern Arizona",20,20,54.5,0,0,0,0,1,0.361087567421403,0.514580103048401,-28,17,45,62,0,0,-122.102514882164
401632077,2024,11,"late",2024-11-09 19:00:00,"West Georgia","Tarleton State",8.5,8.5,53.5,0,0,0,0,1,0.450826060268434,0.493635466816968,-17,21,38,59,0,0,-100.784625763979
401632078,2024,4,"mid",2024-09-21 22:00:00,"Eastern Kentucky","Morehead State",-28,-28,52.5,0,0,0,1,1,0.71496127446109,0.613487466397158,29,42,13,55,0,0,22.958907870418
401632099,2024,4,"mid",2024-09-21 23:00:00,"Arkansas-Pine Bluff","Central Arkansas",33,33,57.5,0,0,0,0,1,0.284284816259965,0.41497417596474,-39,17,56,73,0,0,-253.045515614911
401632100,2024,4,"mid",2024-09-21 23:00:00,"Austin Peay","Alabama A&M",-13.5,-13.5,56.5,0,0,0,1,1,0.510990239459098,0.451020149941327,43,59,16,75,0,0,23.7629184348525
401632102,2024,4,"mid",2024-09-21 22:00:00,"Idaho State","Southern Utah",2.5,2.5,58.5,0,0,0,1,1,0.434442735120925,0.445136815809716,10,38,28,66,0,0,-109.833471807081
401632105,2024,5,"mid",2024-09-28 18:00:00,"West Georgia","North Alabama",3,3,55.5,0,0,0,0,0,0.507119305261494,0.505426338234896,-9,16,25,41,0,1,206.841357211252
401632106,2024,5,"mid",2024-09-28 18:00:00,"Austin Peay","Southern Utah",-1,-1,51.5,0,0,0,0,0,0.325279942736829,0.54906194633019,-11,17,28,45,0,0,64.8547165637565
401632107,2024,5,"mid",2024-09-28 23:00:00,"Central Arkansas","Lamar",-17.5,-17.5,51.5,0,0,0,1,0,0.391467808708347,0.45857827575086,20,34,14,48,0,0,156.750900438671
401632108,2024,6,"mid",2024-10-05 21:00:00,"North Alabama","Utah Tech",-10,-10,55.5,0,0,0,1,1,0.404348673468979,0.544852918680935,46,60,14,74,0,0,52.4965610615789
401632109,2024,6,"mid",2024-10-05 18:00:00,"West Georgia","Austin Peay",9.5,9.5,53.5,0,0,0,1,0,0.429393911206174,0.506539226661608,-4,16,20,36,0,0,-14.8805647568479
401632110,2024,5,"mid",2024-09-28 18:00:00,"Eastern Kentucky","Robert Morris",-14,-14,50.5,0,0,0,1,0,0.427847682823907,0.559408868156142,24,31,7,38,0,0,131.691141540414
401632112,2024,6,"mid",2024-10-06,"Southern Utah","Tarleton State",-1.5,-1.5,54.5,0,0,0,0,1,0.663924390113733,0.514849527595764,-1,37,38,75,0,0,-60.7544326413988
401632113,2024,7,"mid",2024-10-12 23:00:00,"North Alabama","Abilene Christian",7.5,7.5,58.5,0,0,0,1,1,0.327951152920853,0.534839664848968,13,47,34,81,0,0,-173.385932748179
401632114,2024,7,"mid",2024-10-12 23:00:00,"Tarleton State","Utah Tech",-24,-24,58.5,0,0,0,1,0,0.349181937705649,0.154955698551339,42,42,0,42,0,0,294.369854305468
401632116,2024,9,"late",2024-10-26 18:00:00,"Southern Utah","West Georgia",10.5,10.5,55.5,0,0,0,1,0,0.648600963188349,0.453167235721634,11,28,17,45,0,1,35.3154282730045
401632117,2024,6,"mid",2024-10-05 20:00:00,"Abilene Christian","Central Arkansas",3,3,58.5,0,0,0,1,1,0.318117869927958,0.428210112416543,7,41,34,75,0,0,-91.8884495059083
401632119,2024,12,"late",2024-11-16 19:00:00,"Austin Peay","Eastern Kentucky",-1,-1,50.5,0,0,0,0,1,0.405610280352857,0.408969151254185,-3,27,30,57,0,0,-11.0791124413133
401632120,2024,9,"late",2024-10-26 19:00:00,"Eastern Kentucky","Utah Tech",-20,-20,55.5,0,0,0,0,0,0.112436975269969,0.410276992921682,11,28,17,45,0,0,221.773145869872
401632122,2024,9,"late",2024-10-26 20:00:00,"Austin Peay","Tarleton State",7.5,7.5,52.5,0,0,0,0,0,0.440438521906179,0.545042162054168,-10,17,27,44,0,-1,-50.4663798543052
401632123,2024,9,"late",2024-10-26 21:00:00,"Central Arkansas","North Alabama",-10,-10,59.5,0,0,0,0,0,0.647793883219936,0.415113055148769,5,24,19,43,0,0,189.449891094996
401632124,2024,10,"late",2024-11-02 23:00:00,"Tarleton State","Eastern Kentucky",-13,-13,53.5,0,0,0,0,0,0.674538009618738,0.478927195877744,-4,13,17,30,0,0,116.39493333632
401632125,2024,10,"late",2024-11-02 20:00:00,"Utah Tech","Central Arkansas",24.5,24.5,57.5,0,0,0,1,0,0.482929645649342,0.435672153729579,13,34,21,55,0,0,-361.33320559961
401632126,2024,10,"late",2024-11-02 21:00:00,"North Alabama","Austin Peay",-7.5,-7.5,53.5,0,0,0,0,0,0.68942391393624,0.319225091164996,-14,17,31,48,0,0,-95.3141514155229
401632128,2024,10,"late",2024-11-02 20:00:00,"Abilene Christian","Southern Utah",-3.5,-3.5,58.5,0,0,0,0,0,0.260171271589847,0.32824435117903,3,28,25,53,0,1,-1.41901322966874
401632129,2024,12,"late",2024-11-16 21:00:00,"Utah Tech","West Georgia",4.5,4.5,54.5,0,0,0,1,1,0.48005406527793,0.618559831387509,-3,31,34,65,0,1,-158.972042020882
401632130,2024,11,"late",2024-11-09 21:00:00,"Austin Peay","Abilene Christian",4,4,54.5,0,0,0,1,1,0.372007187783664,0.421564552410998,-1,34,35,69,0,0,-23.3253227574351
401632131,2024,13,"late",2024-11-23 20:00:00,"Tarleton State","Central Arkansas",-3,-3,57.5,0,0,0,1,0,0.519020081200669,0.43423435641845,25,39,14,53,0,0,63.1583288994659
401632132,2024,13,"late",2024-11-23 19:00:00,"Eastern Kentucky","North Alabama",-4,-4,49.5,0,0,0,1,0,0.5628882077777,0.367621003413414,6,21,15,36,0,-1,183.798902034894
401632134,2024,8,"mid",2024-10-19 20:00:00,"Utah Tech","Austin Peay",15.5,15.5,56.5,0,0,0,1,0,0.334865806123905,0.51715132360579,-6,7,13,20,0,-1,-250.838704028069
401632135,2024,11,"late",2024-11-09 20:00:00,"North Alabama","Southern Utah",-7.5,-7.5,55.5,0,0,0,0,1,0.682051010387309,0.475702496340039,-12,26,38,64,0,0,-146.797917904393
401632136,2024,7,"mid",2024-10-12 21:00:00,"Central Arkansas","West Georgia",-23.5,-23.5,57.5,0,0,0,0,1,0.210658445708261,0.368268915164399,1,34,33,67,0,0,134.16161623247
401632137,2024,8,"mid",2024-10-19 20:00:00,"Abilene Christian","Eastern Kentucky",-7.5,-7.5,58.5,0,0,0,1,0,0.510027732915467,0.276427191494921,14,34,20,54,0,0,19.4061778303351
401632139,2024,12,"late",2024-11-17,"Tarleton State","Abilene Christian",-3,-3,57.5,0,0,0,0,1,0.516022859489323,0.550219587807044,-4,31,35,66,0,0,46.7498574001095
401632140,2024,11,"late",2024-11-09 19:00:00,"Eastern Kentucky","Central Arkansas",4,4,55.5,0,0,0,1,0,0.625460124664146,0.432874637731416,7,31,24,55,0,0,-55.0800717303714
401632142,2024,13,"late",2024-11-23 19:00:00,"Austin Peay","Chattanooga",4,4,44.5,0,0,0,0,0,0.642922234298723,0.399313874703598,-7,17,24,41,0,0,-50.6524583823025
401632143,2024,13,"late",2024-11-23 20:00:00,"Southern Utah","Utah Tech",-19,-19,53.5,0,0,0,0,1,0.481461867460399,0.426743055263104,3,37,34,71,0,0,290.177872129893
401632459,2024,2,"early",2024-09-07 23:00:00,"Georgia State","Chattanooga",-9.5,-10,51.5,0.5,0,0,0,0,0.284930994859714,0.436148129729886,3,24,21,45,0,0,-62.3051613894233
401632460,2024,3,"early",2024-09-14 22:00:00,"Chattanooga","Mercer",-5.5,-5.5,48.5,0,0,0,0,0,0.51246830510272,0.474675876184645,-7,3,10,13,0,0,-81.1987545458949
401632461,2024,5,"mid",2024-09-28 23:00:00,"Chattanooga","Portland State",-11.5,-11.5,56.5,0,0,0,1,1,0.137537726754108,0.447057307610651,15,45,30,75,0,1,93.4272163838116
401632462,2024,6,"mid",2024-10-05 19:30:00,"East Tennessee State","Chattanooga",-1.5,-1.5,50.5,0,0,0,0,0,0.739998118274307,0.540956173279936,-7,10,17,27,0,0,-24.1431067865574
401632463,2024,7,"mid",2024-10-12 18:00:00,"Furman","Chattanooga",6.5,6.5,47.5,0,0,0,0,1,0.778136796681305,0.626289981296534,-31,10,41,51,0,0,17.0017483762058
401632464,2024,8,"mid",2024-10-19 17:30:00,"Chattanooga","Wofford",-15.5,-15.5,44.5,0,0,0,1,0,0.319336496920159,0.459609309143715,32,37,5,42,0,0,177.032269410381
401632465,2024,9,"late",2024-10-26 20:00:00,"Chattanooga","VMI",-30.5,-30.5,46.5,0,0,0,0,0,0.518280231077849,0.700908408880004,21,31,10,41,0,0,320.84078156422
401632466,2024,10,"late",2024-11-02 18:30:00,"Western Carolina","Chattanooga",2,2,56.5,0,0,0,1,1,0.463602184134046,0.441524745331023,4,38,34,72,0,0,-65.103669389807
401632467,2024,11,"late",2024-11-09 19:00:00,"The Citadel","Chattanooga",14,14,44.5,0,0,0,0,0,0.538225888957087,0.580805452884811,-24,7,31,38,0,1,-218.080457706425
401632468,2024,12,"late",2024-11-16 18:30:00,"Chattanooga","Samford",-16.5,-16.5,49.5,0,0,0,0,0,0.386752074377544,0.619245588366976,-23,13,36,49,0,0,163.590917846549
401633979,2024,2,"early",2024-09-07 23:00:00,"Southeast Missouri State","UT Martin",-3,-3,54.5,0,0,0,0,1,0.325367435803145,0.574732107001876,3,45,42,87,0,0,-30.8026685988318
401633980,2024,4,"mid",2024-09-21 18:30:00,"Tennessee Tech","Tennessee State",-6.5,-6.5,54.5,0,0,0,1,0,0.587127661765455,0.529110226193045,10,24,14,38,0,1,-37.7898221846865
401633981,2024,5,"mid",2024-09-28 22:00:00,"Tennessee State","Charleston Southern",-4,-4,47.5,0,0,0,0,0,0.528044058655648,0.353916727880851,4,13,9,22,0,-1,18.9370294719347
