"game_id","season","week","home_team","away_team","spread","spread_feature","over_under","line_movement","actual_margin","total_points","home_covered","over_hit","proj_margin_A","proj_total_A","proj_margin_B","proj_total_B","proj_margin_C","proj_total_C","A_spread_prob","A_totals_prob","B_spread_prob","B_totals_prob","C_spread_prob","C_totals_prob","BENCH_spread_prob","BENCH_totals_prob"
401282677,2021,10,"Boston College","Virginia Tech",1,1,51,0,14,20,1,0,0.71746311663424,49.4461991134543,16.6922874450684,46.6112861633301,5.16412305831909,46.3983497619629,0.537661264711982,0.463341492669029,0.86009641031251,0.373261875015793,0.702505258913161,0.352058602561983,0.639803523688008,0.606002794185195
401282678,2021,10,"Duke","Pittsburgh",21,21,64.5,0,-25,83,0,1,-22.3555378107705,56.7384142770984,4.86401128768921,65.1105346679688,-25.989049911499,71.5341033935547,0.470258502460832,0.32288179756674,0.942938691322169,0.51793261790801,0.333497291736686,0.719216641919768,0.134517793513876,0.848830372124787
401282679,2021,10,"Florida State","NC State",3,3,55.5,0,-14,42,0,0,-8.48450941479102,56.3401368942502,3.85000491142273,58.786060333252,-3.29221367835999,59.1777572631836,0.381359195339413,0.519840968476898,0.662187273667867,0.595616351353976,0.489947031384536,0.619253509339061,0.36915318707504,0.771667631663048
401282680,2021,10,"Louisville","Clemson",3.5,3.5,46.5,0,-6,54,0,1,-4.27406314681865,46.6429345383691,7.26123523712158,48.7847595214844,2.20594549179077,41.5493431091309,0.483005864903956,0.503376944791529,0.744525828138564,0.566815085992302,0.688677253159519,0.341427009778747,0.320135727553002,0.82456888429963
401282681,2021,10,"Miami","Georgia Tech",-10,-10,63,0,3,63,0,0,11.223118183965,58.4696486742295,-9.17472171783447,63.3136520385742,5.77456283569336,67.4805603027344,0.526840738813975,0.39423584172132,0.120737356714086,0.509214869450149,0.357772472795571,0.644224994473353,0.826935201729658,0.319333479896946
401282682,2021,10,"North Carolina","Wake Forest",-2.5,-2.5,78,0,3,113,1,1,-3.23260557648128,72.3295555572241,-6.56173086166382,64.6302490234375,-0.806334853172302,82.2121124267578,0.376164353889889,0.368505507861497,0.289944907295839,0.162391847898584,0.387763820464062,0.635937396712953,0.256987408679857,0.165728853343621
401282683,2021,11,"Pittsburgh","North Carolina",-6.5,-6.5,72,0,7,53,1,0,7.27751416835371,68.9450369606273,-15.9105520248413,64.2909317016602,9.8853588104248,72.0121459960938,0.517167861309719,0.428804318737483,0.0855038707557527,0.285095984006381,0.614844233775075,0.500399897380123,0.789851370357189,0.250668818051128
401282684,2021,11,"Clemson","UConn",-40.5,-40.5,50.5,0,37,51,0,1,36.6228497934014,46.6098409476159,8.6724739074707,61.0227661132812,41.3612480163574,58.5694046020508,0.415017471507018,0.409640257483493,0.0259345234307277,0.780829034076103,0.529605254002721,0.747281066038719,0.800088000553362,0.780313235798085
401282685,2021,11,"Florida State","Miami",2.5,2.5,61.5,0,3,59,1,0,-7.66226709273832,58.1955582011434,6.51140451431274,63.9616966247559,5.02291870117188,72.1824493408203,0.38751308971228,0.423060114606348,0.709001967575632,0.571934988303884,0.741768690461907,0.811005997103728,0.339713158294005,0.429269093466569
401282686,2021,11,"Georgia Tech","Boston College",1.5,1.5,55.5,0,-11,71,0,1,-6.34561067448827,50.6977680743431,10.6089572906494,52.0601043701172,6.94776725769043,54.383113861084,0.394243766567507,0.38895763191366,0.770255580258004,0.400000235944514,0.766867809787623,0.463279400496347,0.259819109788938,0.613177271464553
401282687,2021,11,"Louisville","Syracuse",-3,-3,55.5,0,38,44,1,0,4.01662683884547,56.1795935491962,14.9519758224487,56.2646942138672,10.6449708938599,58.8672866821289,0.522442658697426,0.515918667984976,0.767335294059823,0.522456287571002,0.745159369609855,0.609454694989437,0.292529275398099,0.642319471511004
401282688,2021,11,"Virginia","Notre Dame",8.5,8.5,62,0,-25,31,0,0,-8.34838101699259,64.559377796068,4.42803382873535,58.2651901245117,-22.3886222839355,65.948127746582,0.503348809730658,0.55974123815038,0.785155219048766,0.391632470235943,0.115495001384225,0.627725087392929,0.104788595759496,0.369978112177292
401282689,2021,11,"Virginia Tech","Duke",-13,-13,50.5,0,31,65,1,1,14.2229027488314,52.0363562323109,-11.9879350662231,57.060173034668,12.2592716217041,49.3407821655273,0.526989958282719,0.535948080895459,0.0634532525285112,0.685506544305472,0.474531496948241,0.46189179692843,0.751581130739431,0.443857239464816
401282690,2021,11,"Wake Forest","NC State",-1,-1,64.5,0,3,87,1,1,0.772561573998368,63.5545865902263,0.617477595806122,57.591682434082,-9.61892127990723,58.2175750732422,0.494976639359958,0.477860315722431,0.490678845125565,0.305448336510283,0.179880673845607,0.302061402294447,0.0921017594590278,0.278441246528225
401282691,2021,12,"Duke","Louisville",20,20,60.5,0,-40,84,0,1,-19.2590652753074,58.627290532187,5.32689237594604,50.3640594482422,-25.8299732208252,62.7872467041016,0.516422710613113,0.456180685084618,0.939082932363801,0.22768070594994,0.307552047654318,0.574860981036671,0.0867501556392677,0.583515905134977
401282692,2021,12,"Boston College","Florida State",-3,-3,55.5,0,-3,49,0,0,6.89173464804296,53.205780960575,6.30696105957031,43.5191040039062,-1.00251924991608,54.3566055297852,0.585616105205828,0.44637197201664,0.580045276527768,0.188783876632515,0.364974300220076,0.462410422444632,0.933436180549057,0.689937857617465
401282693,2021,12,"Clemson","Wake Forest",-3.5,-3.5,57,0,21,75,1,1,0.883247914127406,56.8889858283433,-20.5725536346436,62.2948417663574,9.9977855682373,68.2193222045898,0.442187525221927,0.497397165213238,0.07071345147617,0.651717785319072,0.712395337159023,0.822755437288763,0.384233048931643,0.317441383309549
401282694,2021,12,"Miami","Virginia Tech",-7,-7,55.5,0,12,64,1,1,1.57109793549778,53.7949514427551,-0.831295788288116,63.8083992004395,10.94837474823,60.3532829284668,0.381436613752754,0.460090004823518,0.316188740689024,0.729701083984277,0.633269121129255,0.655618937392788,0.256449537906618,0.481897261528007
401282695,2021,12,"NC State","Syracuse",-11.5,-11.5,49.5,0,24,58,1,1,12.5922871058714,52.4681370093893,9.65944957733154,60.7075576782227,13.4893751144409,52.5528678894043,0.52420236215727,0.569240011459095,0.455240433219868,0.795436441672745,0.568112982434512,0.599459937318245,0.424821500583145,0.778403647042312
401282697,2021,12,"Notre Dame","Georgia Tech",-17.5,-17.5,58,0,55,55,1,0,20.1735265773877,55.3494961977725,-17.2727642059326,63.458381652832,11.2945203781128,63.207691192627,0.559057700719468,0.438106338367805,0.0168295505413561,0.656160533112591,0.296260495523593,0.666323760687993,0.56267979882807,0.446677551171229
401282698,2021,12,"Pittsburgh","Virginia",-13.5,-13.5,66.5,0,10,86,0,1,9.33463494963464,63.3864786934034,-12.3714838027954,55.2988739013672,6.63610506057739,58.211311340332,0.408467413157332,0.42740529961335,0.0570090542161141,0.204697999421588,0.276935056172229,0.246970101687653,0.686424990807472,0.338697708352733
401282699,2021,13,"NC State","North Carolina",-6.5,-6.5,61,0,4,64,0,1,5.05594163797897,63.8255457688836,-16.7836952209473,66.837646484375,11.9990119934082,63.2114791870117,0.468002555538979,0.566178099072487,0.0774681653306301,0.666380201266175,0.682341910833319,0.572409013474305,0.883651134423319,0.520240488251921
401282700,2021,13,"Boston College","Wake Forest",6.5,6.5,64.5,0,-31,51,0,0,-5.68409250267325,62.8577541220034,8.29641056060791,46.7957191467285,-3.68153476715088,47.0239372253418,0.518092099162503,0.461418597529236,0.816963803628842,0.0961319792987929,0.596026801546037,0.0746119605396278,0.253211665606572,0.111685589245323
401282701,2021,13,"Duke","Miami",20.5,20.5,67,0,-37,57,0,0,-22.1318392824422,61.5542327278644,-1.60090231895447,61.332332611084,-32.0695991516113,74.6154556274414,0.463852454903653,0.374031666487595,0.875846626172822,0.338185357084998,0.159185666471366,0.73515989954511,0.136240036892978,0.343016627338627
401282702,2021,13,"Syracuse","Pittsburgh",12.5,12.5,58.5,0,-17,45,0,0,-13.2178682781982,54.4654972633456,-1.71679425239563,53.4638023376465,-15.2693758010864,57.6733665466309,0.484080609395701,0.405957231712919,0.744957015663922,0.355351057253659,0.405613862205933,0.472804834874456,0.506019619314747,0.583917719572834
401282703,2021,13,"Virginia","Virginia Tech",-7,-7,63.5,0,-5,53,0,0,-0.231343406601117,59.6858540305442,4.61211442947388,50.9869422912598,7.77953338623047,60.1235961914062,0.343814813560659,0.411005108502647,0.442013355736408,0.178373827201116,0.526800778720951,0.390256530852792,0.282065250420434,0.362283717667649
401282705,2021,2,"Notre Dame","Toledo",-16.5,-16.5,55.5,0,3,61,0,1,16.0675707054658,57.3331656788215,3.66111421585083,64.5518188476562,20.870922088623,62.1506500244141,0.490706282873673,0.542876525522054,0.216438712504792,0.747505865333081,0.646900748963172,0.708452679083404,0.464566929146157,0.264562819112686
401282706,2021,3,"Notre Dame","Purdue",-7.5,-7.5,58.5,0,14,40,1,0,12.7563396017844,58.3626311703753,-4.57426977157593,63.8086357116699,10.8095197677612,64.0222778320312,0.61169935347788,0.496786526988647,0.230387930526881,0.652093328938557,0.61234139120751,0.675713988155684,0.464566929146157,0.658756198022662
401282707,2021,4,"Wisconsin","Notre Dame",-6,-6,44,0,-28,54,0,1,9.83932297421086,48.3555957046839,1.44351398944855,46.6235733032227,5.62432050704956,37.6263771057129,0.581898152373986,0.600684954363298,0.390376493458354,0.576608535622248,0.487076466732875,0.299441558428514,0.318828229956094,0.587425178113831
401282708,2021,5,"Notre Dame","Cincinnati",2,2,50,0,-11,37,0,0,5.07109591773819,55.8979497470678,-7.0561056137085,61.3742294311523,-2.92108845710754,56.5613098144531,0.648941944022372,0.635258222064083,0.378714886097898,0.798902072201734,0.468341923793332,0.705917432650749,0.460060921792238,0.836423391821321
401282709,2021,8,"Notre Dame","USC",-7.5,-7.5,59.5,0,15,47,1,0,12.5051387006288,60.1023374585496,3.36583065986633,62.9082221984863,13.1789197921753,58.2869987487793,0.607366656764977,0.514222249806927,0.40031176314495,0.599098264990239,0.687852964081269,0.460129484903485,0.387016181853672,0.500377764295623
401282710,2021,10,"Notre Dame","Navy",-21,-21,47.5,0,28,40,1,0,19.9460552870553,52.8973108272746,7.32706785202026,58.3999214172363,20.0574321746826,53.7424125671387,0.476867193626197,0.6253788751614,0.201795261082516,0.788947152766621,0.467605277931503,0.696785923281489,0.585964016181249,0.705450481547198
401282711,2021,13,"Stanford","Notre Dame",21,21,53,0,-31,59,0,1,-24.1118501996392,52.8509977728228,8.15732383728027,54.044376373291,-19.3134517669678,59.8576736450195,0.431316398794327,0.496494050440363,0.962552497468094,0.530655518345197,0.557824152393415,0.714287965249018,0.648099689637671,0.887507552427926
401282714,2021,1,"Illinois","Nebraska",6.5,6.5,52.5,0,8,52,1,0,-12.1778028913482,56.0493057191806,4.83062219619751,55.7870941162109,-10.9586458206177,53.0254020690918,0.378762581072193,0.582047663790993,0.75557634959424,0.595645848928495,0.35029203314683,0.517293034183164,NA,NA
401282715,2021,3,"Illinois","Maryland",7,7,61.5,0,-3,37,1,0,0.802368191158921,58.0085975006086,-0.418643742799759,58.0536346435547,-12.7706747055054,62.6202049255371,0.663192607247945,0.418891628256041,0.656168767092449,0.399816157931838,0.309352341515287,0.536829403386587,0.464566929146157,0.564040225394381
401282716,2021,4,"Purdue","Illinois",-10.5,-10.5,53.5,0,4,22,0,0,24.0331933267012,54.4704747812532,7.64641714096069,57.0534629821777,18.3006763458252,55.7072143554688,0.766931109643415,0.522665126776913,0.430809266600497,0.603227742300267,0.74945088615141,0.572270912065294,0.721796959521617,0.223165670067547
401282717,2021,8,"Penn State","Illinois",-24.5,-24.5,45.5,0,-2,38,0,0,17.2911077136582,49.6706505032051,-0.963513314723969,57.756965637207,13.8709993362427,46.7457122802734,0.347371460883274,0.597505672916043,0.0599175187670806,0.81666248345527,0.179652758401554,0.54094197111043,0.339573634638294,0.650541025602934
401282718,2021,6,"Illinois","Wisconsin",12,12,42,0,-24,24,0,0,-1.58852181329408,45.6279426423754,0.101800531148911,58.1718139648438,-8.57550621032715,45.5103416442871,0.713221999001386,0.584717057848264,0.770122893018755,0.883182145988252,0.616133906040415,0.613978734541125,0.237264132944512,0.451647495011734
401282719,2021,9,"Illinois","Rutgers",1.5,1.5,41.5,0,-6,34,0,0,-1.6599924501387,46.5856211076586,-10.5395212173462,58.5414352416992,-11.2816762924194,42.6901702880859,0.496509097669448,0.618412397513536,0.290409444206488,0.895277442294488,0.199443004672026,0.539122510466807,0.426710934945116,0.721006623138827
401282720,2021,10,"Minnesota","Illinois",-14.5,-14.5,44,0,-8,20,0,0,11.6707769369008,50.5628927465948,10.5263366699219,52.5743827819824,18.3388919830322,51.1556091308594,0.438117423296733,0.651238598116919,0.404105136441682,0.736142768003642,0.629708729707255,0.722586900297445,0.693834567857047,0.576824364606094
401282721,2021,12,"Iowa","Illinois",-12,-12,38.5,0,10,56,0,1,11.6572801095711,41.2535836014886,-1.42560386657715,54.7059288024902,17.2839336395264,35.9948539733887,0.492401976031197,0.564280198801729,0.206074535960442,0.883674559652219,0.675700163609529,0.41810386264837,0.529345837716228,0.547322814477982
401282722,2021,13,"Illinois","Northwestern",-7,-7,44.5,0,33,61,1,1,4.46723118062814,43.7588553717313,0.543955087661743,51.9817390441895,1.15116548538208,44.3721351623535,0.444003749642445,0.482566557004749,0.346652277597452,0.7091921156085,0.306980389135515,0.495790228090075,0.520438086448321,0.593257089551005
401282723,2021,1,"Iowa","Indiana",-3.5,-3.5,45.5,0,28,40,1,0,-3.13977614121199,48.8014089156949,2.88547921180725,62.6741714477539,-0.842551410198212,47.4093589782715,0.359034806520856,0.576390360321342,0.485027753871193,0.897040789097364,0.354008854095885,0.56260496271024,NA,NA
401282725,2021,3,"Indiana","Cincinnati",4,4,49.5,0,-14,62,0,1,6.24152250331458,49.2276723464573,-1.30337142944336,54.3484687805176,-2.06243681907654,49.7320823669434,0.709821741444527,0.493629633164219,0.565420365357784,0.639486721524361,0.566355696438478,0.507640663726486,0.464566929146157,0.46033917336001
401282726,2021,9,"Maryland","Indiana",-3.5,-3.5,48,0,3,73,0,1,-1.48872224006111,54.4457087842803,10.4243030548096,53.8291015625,7.06112670898438,47.3404083251953,0.392484490435592,0.648730947993486,0.663844553187886,0.666151268857348,0.620626409264082,0.478294178927264,0.132826707583298,0.846799328519821
401282727,2021,10,"Michigan","Indiana",-20.5,-20.5,51,0,22,36,1,0,14.1183572299086,56.7863558601759,1.92997097969055,57.8697853088379,11.686972618103,53.0327224731445,0.362682145893799,0.634079883885822,0.128319605941586,0.693556249003637,0.223605734848128,0.566613209517513,0.401414291909106,0.348769762928907
401282728,2021,11,"Indiana","Rutgers",-6.5,-6.5,42.5,0,-35,41,0,0,3.98467590571241,48.7418427658554,-6.27905082702637,53.2671699523926,3.50024175643921,42.4399757385254,0.444622413423439,0.643035965203401,0.217512364964135,0.786110030562113,0.397928874370355,0.498023756094591,0.316391579697584,0.637002385571007
401282729,2021,5,"Penn State","Indiana",-12.5,-12.5,54,0,24,24,1,0,5.98707346992004,52.8197086552311,-4.34426641464233,62.8404312133789,10.2327880859375,62.502857208252,0.362316048947588,0.472413761072804,0.151751512247817,0.74250679825889,0.422487546131296,0.758576356375342,0.794302194563151,0.499263305153145
401282730,2021,8,"Indiana","Ohio State",21,21,59,0,-47,61,0,1,-15.4579657510156,56.6051021170144,-20.3182716369629,71.1603927612305,-22.4445877075195,77.5898971557617,0.618555369990582,0.443629158292025,0.516608798521493,0.814768515984389,0.450425160818307,0.937509961202395,0.525916727486723,0.724209542059688
401282731,2021,7,"Indiana","Michigan State",3.5,3.5,48.5,0,-5,35,0,0,1.15819218945717,49.6920232480253,-5.30756521224976,56.695873260498,-7.97999715805054,50.5767478942871,0.599847371214142,0.528007085500707,0.456039302234844,0.726952418044552,0.349610004884629,0.568042019844161,0.752472141118078,0.711280295522896
401282732,2021,12,"Indiana","Minnesota",7.5,7.5,43.5,0,-21,49,0,1,-7.82965317857332,51.1140459963853,-6.40928077697754,55.8862533569336,-10.8387365341187,42.2697792053223,0.492691629084707,0.672736876006227,0.526560980636213,0.819179068376209,0.386693836918766,0.45956541887431,0.329671781448848,0.680737009013632
401282753,2021,13,"Purdue","Indiana",-17.5,-17.5,50.5,0,37,51,1,1,11.5380396116908,52.2117607461722,7.77310562133789,61.9088325500488,19.8067302703857,58.8117866516113,0.3701355910703,0.540209091674533,0.276196563103818,0.799617140636426,0.578845947031455,0.753631343763214,0.513660423043895,0.477789261382396
401282754,2021,2,"Iowa State","Iowa",-4,-4,45,0,-10,44,0,0,1.43623924083911,42.4683437592307,4.35119485855103,72.1722717285156,6.43386220932007,55.0419158935547,0.445069711912658,0.440889743755284,0.508557899941822,0.97731584149271,0.583129635904255,0.796376228891527,0.464566929146157,0.611829102551391
401282755,2021,3,"Iowa","Kent State",-22.5,-22.5,55.5,0,23,37,1,0,22.5106882780233,53.1956052113014,-11.6105108261108,63.4182548522949,29.0727443695068,54.7253723144531,0.500230182126716,0.446256243343631,0.0185947511858989,0.720112344352366,0.714595623420573,0.47451334921798,0.464566929146157,0.322532472837871
401282756,2021,4,"Iowa","Colorado State",-23.5,-23.5,43.5,0,10,38,0,0,32.5330730518023,42.84671822029,6.13434267044067,58.3533973693848,26.3494625091553,39.657642364502,0.68667274283208,0.48473832135396,0.144390391517008,0.863010417613464,0.597061922992618,0.375581931161053,0.586600222134119,0.502245183025656
401282757,2021,10,"Northwestern","Iowa",12,12,40.5,0,-5,29,1,0,-14.050534207724,42.1205503389101,3.72042322158813,52.5909194946289,-14.8576812744141,39.5561981201172,0.455063460894266,0.538228584008922,0.83154765597745,0.81339853419915,0.402663733720396,0.468957451556299,0.0896814251126884,0.803073881739121
401282758,2021,6,"Iowa","Penn State",-2.5,-2.5,41,0,3,43,1,1,11.7201317149877,44.1346660188619,-3.37025618553162,66.1507415771484,7.2321891784668,40.5913314819336,0.690906158329236,0.573339373539204,0.359950549295007,0.968011406634456,0.658408559980048,0.486547458254882,0.895317823536931,0.760760444662301
401282759,2021,5,"Maryland","Iowa",3,3,47.5,0,-37,65,0,1,0.151151736601998,44.7432506530557,-0.087423637509346,64.8454055786133,-6.41830635070801,45.7736015319824,0.567668455702,0.435796409858799,0.57060626999533,0.899283570954566,0.384069912520787,0.443351401316161,0.429077488698524,0.851255850900681
401282760,2021,7,"Iowa","Purdue",-11.5,-11.5,42.5,0,-17,31,0,0,13.3759589210468,43.2041389935233,-6.29333019256592,56.8697204589844,17.4725933074951,39.0771064758301,0.540569867564454,0.51655290126104,0.138534999655233,0.8550457365419,0.696758877507674,0.388784968903247,0.378814194575836,0.5635291754836
401282761,2021,13,"Nebraska","Iowa",-1,-1,41,0,-7,49,0,1,0.359673931563632,46.5474106850443,0.537054657936096,59.885440826416,-2.25479125976562,36.8605346679688,0.485799408922134,0.628237544830003,0.488719607722303,0.917872536186228,0.389467671763169,0.366316550354531,0.567498733268221,0.658510518997979
401282762,2021,11,"Iowa","Minnesota",-4,-4,37,0,5,49,1,1,3.59378729428856,46.1259512656686,-2.18730425834656,59.6689567565918,7.30580282211304,42.5103416442871,0.491028627522766,0.704010515644955,0.352730822413835,0.952496444990692,0.612218603417456,0.675359684244769,0.895177553658153,0.578142290893266
401282763,2021,9,"Wisconsin","Iowa",-3,-3,36,0,20,34,1,0,1.72846998079676,36.6363250715002,-5.21315050125122,56.7655296325684,-1.31696343421936,37.2230949401855,0.472278264665706,0.515037002633229,0.307936038882154,0.936913660390445,0.354829955250985,0.540201167062969,0.485381952742528,0.518621105308376
401282764,2021,1,"Maryland","West Virginia",2.5,2.5,57,0,6,54,1,0,-10.7966005374756,51.1228496364147,6.0951075553894,54.8334617614746,-3.7360827922821,57.5538673400879,0.325947836496079,0.365804545459225,0.700222822772216,0.436612114294897,0.457551207442169,0.518229301853918,NA,NA
401282765,2021,4,"Maryland","Kent State",-13,-13,71.5,0,21,53,1,0,9.57586240756955,60.4874989669542,-2.30484795570374,56.3807258605957,7.82666921615601,65.1302642822266,0.426852339989471,0.259452085798937,0.174916500698331,0.132741178663141,0.327737384366191,0.299553014899659,0.296209343714772,0.546161099231067
401282766,2021,13,"Rutgers","Maryland",-1.5,-1.5,53,0,-24,56,0,1,3.86770998040285,55.1250472777121,-0.21272648870945,55.6471519470215,-2.74007725715637,56.1456527709961,0.552368779773833,0.549871359918853,0.45833718096726,0.577288393397501,0.357301228505009,0.602416488562125,0.542368908748862,0.267820721078349
401282767,2021,8,"Minnesota","Maryland",-4,-4,53,0,18,50,1,0,7.77991034998785,59.0920739517258,5.73806810379028,50.8401908874512,16.8342838287354,50.7379112243652,0.581512771171085,0.640816223681304,0.542276968943466,0.436807335400213,0.865827527729734,0.425952856723948,0.52736439548249,0.450009713657529
401282768,2021,10,"Maryland","Penn State",10,10,56.5,0,-17,45,0,0,-9.92175495651114,55.3222512029409,6.95430755615234,60.0550918579102,-13.1658363342285,55.0864868164062,0.501718341885812,0.472196938662827,0.849822474023506,0.603273989759541,0.392413197485427,0.453566519901855,0.265683103028051,0.348846985111126
401282769,2021,6,"Ohio State","Maryland",-21.5,-21.5,71.5,0,49,83,1,1,24.0222441398286,62.1808317324178,7.11832332611084,57.8714599609375,14.798020362854,72.6264114379883,0.554226554039853,0.291281776075468,0.189830701613708,0.157753238812849,0.281629833308113,0.537032871753829,0.263491582849274,0.427219699516868
401282770,2021,12,"Maryland","Michigan",15.5,15.5,57.5,0,-41,77,0,1,-18.6624781446438,61.0959180273406,14.0738134384155,52.6868705749512,-26.8315658569336,58.7307243347168,0.430243627774516,0.583686977744869,0.964583648771167,0.361487933550048,0.164214938417301,0.540451074526783,0.040411842713216,0.762011036590476
401282771,2021,11,"Michigan State","Maryland",-11.5,-11.5,60.5,0,19,61,1,1,12.3364888653502,57.788866926362,5.39909887313843,54.9870758056641,14.8570194244385,57.3558540344238,0.518469151158512,0.436745474162503,0.354693247473241,0.342362501865938,0.61390952996354,0.397631478694332,0.240385742125499,0.450209553758316
401282772,2021,1,"Michigan","Western Michigan",-16.5,-16.5,65.5,0,33,61,1,0,-3.6521453109371,62.0236843675876,6.23365640640259,54.6454048156738,13.5849323272705,56.3921051025391,0.13658770240162,0.419616350342685,0.265286765744272,0.212019056218499,0.400749512117055,0.226126734732416,NA,NA
401282773,2021,2,"Michigan","Washington",-6.5,-6.5,47.5,0,21,41,1,0,16.6964788718227,53.3705577232924,17.4236793518066,64.0861587524414,15.7374067306519,52.8167839050293,0.708619381684822,0.634895118632792,0.747704889465231,0.889063311577789,0.787179333107329,0.669592310630354,0.464566929146157,0.610936341224527
401282774,2021,3,"Michigan","Northern Illinois",-27.5,-27.5,55,0,53,73,1,1,23.1967066150852,57.8734731488196,9.2432918548584,51.4438400268555,33.6202125549316,53.1669044494629,0.408151351228353,0.566903246917427,0.132375754777852,0.396695684826207,0.701192229801948,0.439876184005641,0.464566929146157,0.692457955129842
401282775,2021,4,"Michigan","Rutgers",-20.5,-20.5,50,0,7,33,0,0,15.4846068866768,56.8206133245659,12.3588991165161,62.1648902893066,15.3629703521729,53.0070991516113,0.39354762684725,0.655239048392357,0.309485938701055,0.814856989435046,0.328868835259334,0.597999422799536,0.487956037071225,0.45265294909217
401282776,2021,5,"Wisconsin","Michigan",-2.5,-2.5,43.5,0,-21,55,0,1,1.96539831658009,47.9099917749433,-10.8412837982178,53.6045265197754,7.75938081741333,40.1543922424316,0.488465854871928,0.602016343125564,0.207545653302049,0.771620147902727,0.674938338283037,0.391232201447899,0.564299279217245,0.77164825257644
401282777,2021,9,"Michigan State","Michigan",4,4,50.5,0,4,70,1,1,-4.93710927190439,54.301396304189,6.20894145965576,65.472900390625,6.59176445007324,59.0986785888672,0.479561742042529,0.589098201861664,0.733562819013732,0.864931298779036,0.819504351502076,0.76103581815761,0.0866688423882875,0.756552760820064
401282778,2021,6,"Nebraska","Michigan",2.5,2.5,50,0,-3,61,0,1,0.787737933038163,56.5286692518863,8.85949325561523,59.1884727478027,6.24868583679199,59.2992706298828,0.570531721878479,0.649903723467693,0.756129728673073,0.750710140558022,0.774732394802889,0.778595213672892,0.30991610198693,0.443925192601926
401282779,2021,8,"Michigan","Northwestern",-23.5,-23.5,51,0,26,40,1,0,19.0817222498573,54.6063978011728,2.93363809585571,57.8132743835449,15.7137775421143,51.1424522399902,0.404965321057828,0.584528848081152,0.104500248043706,0.69209380127405,0.250945869837532,0.504690020846676,0.357853533870713,0.437539228445881
401282780,2021,11,"Penn State","Michigan",2.5,2.5,48.5,0,-4,38,0,0,-3.8595443710497,53.443922680125,-9.36862468719482,72.4735946655273,4.40767240524292,65.2312927246094,0.4699997108379,0.614228962607258,0.337397100410735,0.96127208232281,0.724327670372205,0.916331796232191,0.0548045990725549,0.794801306707678
401282781,2021,13,"Michigan","Ohio State",6.5,6.5,64.5,0,15,69,1,1,-10.2248493594273,64.5279435433151,3.41576361656189,67.4712295532227,-10.8578577041626,65.8442764282227,0.417962989106873,0.500657506078616,0.72764805293746,0.586608560705582,0.353518009324156,0.544168629597083,0.273250078426874,0.536110928568012
401282782,2021,1,"Northwestern","Michigan State",-3,-3,45.5,0,-17,59,0,1,4.10523317015424,41.1788701405679,7.65283632278442,55.5776710510254,1.53232359886169,47.9327087402344,0.523960969687617,0.400451842598375,0.611880469734689,0.771021501163886,0.449637000794115,0.579560197189983,NA,NA
401282784,2021,4,"Michigan State","Nebraska",-3.5,-3.5,55,0,3,43,0,0,7.18021290894019,51.14713624976,14.6268167495728,60.5224914550781,1.51847159862518,61.1316909790039,0.578549272571904,0.410727533420664,0.751650783293288,0.657896323741297,0.43215306590688,0.693586059192199,0.831871824077598,0.382868448627533
401282785,2021,13,"Michigan State","Penn State",4.5,4.5,51.5,0,3,57,1,1,-3.60395413188839,48.5640456680839,1.17163693904877,63.6794319152832,-6.00701665878296,49.879280090332,0.519867699669236,0.431261241995121,0.635500767349499,0.815142866417784,0.448294533514208,0.44679774566956,0.0673832592565571,0.310832621747364
401282786,2021,12,"Ohio State","Michigan State",-19.5,-19.5,70.5,0,49,63,1,0,16.5708105556187,61.5692759831399,17.259162902832,57.2071342468262,13.7118339538574,59.8711624145508,0.435342292715015,0.299838415681665,0.445561255497765,0.16378689498982,0.308820828427171,0.190193079400012,0.695570939136001,0.432792069383059
401282787,2021,10,"Purdue","Michigan State",2.5,2.5,53.5,0,11,69,1,1,-0.66780055788009,47.5346168970896,-2.08175849914551,66.0980224609375,-0.65030300617218,60.3833351135254,0.540168998950898,0.361938907347865,0.510191362439439,0.823254113984529,0.563372589290887,0.715007386003228,0.523133540834634,0.728673645749932
401282788,2021,6,"Rutgers","Michigan State",4,4,49.5,0,-18,44,0,0,-1.22124623308632,49.4860117625003,-6.05966567993164,57.4552993774414,-8.24720859527588,51.3426170349121,0.559701895899487,0.499670862492051,0.449938425787159,0.721029847137645,0.357071759366705,0.560433718106078,0.315513978998673,0.452971060484317
401282789,2021,1,"Minnesota","Ohio State",14,14,62,0,-14,76,0,1,-19.6943800833401,63.3177640982269,0.468048214912415,62.1380882263184,-27.3070106506348,66.7305755615234,0.378419762144774,0.530649913211632,0.811596946233391,0.504057222830445,0.125556139823868,0.651882797439413,NA,NA
401282790,2021,2,"Minnesota","Miami (OH)",-19,-19,55,0,5,57,0,1,11.2607721049728,61.4576261047017,4.64515542984009,64.7137298583984,17.1625652313232,64.7569198608398,0.338351443177461,0.647779295120374,0.190275564127947,0.76282246064832,0.437044010976524,0.789655564044576,0.464566929146157,0.153796324917311
401282791,2021,3,"Colorado","Minnesota",-2.5,-2.5,49,0,-30,30,0,0,13.3699529123483,57.5429025270756,-3.18951845169067,50.4813842773438,4.19785690307617,51.4396209716797,0.721327066430397,0.691793661393244,0.364088925129015,0.543439668879646,0.558209121784931,0.579783223503072,0.464566929146157,0.716069837389664
