"game_id","season","week","home_team","away_team","book","home_spread_open","total_open","book_last_update","captured_at"
"401858213",2026,2,"Miami","Florida A&M","FanDuel",-53.5,60.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858213",2026,2,"Miami","Florida A&M","DraftKings",-55.5,61.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858213",2026,2,"Miami","Florida A&M","Caesars",NA,61.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401858215",2026,2,"Louisville","Villanova","FanDuel",-36.5,56.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858215",2026,2,"Louisville","Villanova","DraftKings",-36.5,56.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858215",2026,2,"Louisville","Villanova","Caesars",-36.5,56.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401858222",2026,2,"NC State","Richmond","FanDuel",-30.5,48.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858222",2026,2,"NC State","Richmond","DraftKings",-30.5,48.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858222",2026,2,"NC State","Richmond","Caesars",-30.5,48.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401858220",2026,2,"Virginia","Norfolk State","FanDuel",-43.5,54.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858220",2026,2,"Virginia","Norfolk State","DraftKings",-44.5,54.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858220",2026,2,"Virginia","Norfolk State","Caesars",NA,54.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401858214",2026,2,"Boston College","Rutgers","FanDuel",-3.5,53.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858214",2026,2,"Boston College","Rutgers","DraftKings",-3,54.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858214",2026,2,"Boston College","Rutgers","Caesars",-3,53.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401856678",2026,2,"Kansas","Missouri","FanDuel",5.5,49.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856678",2026,2,"Kansas","Missouri","DraftKings",5.5,50.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856678",2026,2,"Kansas","Missouri","Caesars",5.5,50.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401856683",2026,2,"Texas A&M","Arizona State","DraftKings",-14.5,51.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856683",2026,2,"Texas A&M","Arizona State","FanDuel",-14.5,51.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856683",2026,2,"Texas A&M","Arizona State","Caesars",-14.5,51.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401862702",2026,2,"Army","South Florida","FanDuel",-3.5,48.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401862702",2026,2,"Army","South Florida","DraftKings",-3.5,47.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401862702",2026,2,"Army","South Florida","Caesars",-3.5,47.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401858218",2026,2,"North Carolina","East Tennessee State","FanDuel",-35.5,52.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858439",2026,2,"Indiana","Howard","FanDuel",-55.5,64.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856781",2026,2,"Kansas State","Washington State","FanDuel",-17.5,49.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856781",2026,2,"Kansas State","Washington State","DraftKings",-18.5,49.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856781",2026,2,"Kansas State","Washington State","Caesars",-19,49.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401866416",2026,2,"Kent State","Wofford","FanDuel",-13.5,46.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856679",2026,2,"Michigan","Oklahoma","FanDuel",5.5,43.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856679",2026,2,"Michigan","Oklahoma","Caesars",5.5,43.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401856679",2026,2,"Michigan","Oklahoma","DraftKings",5.5,43.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856782",2026,2,"Oklahoma State","Oregon","FanDuel",22.5,57.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856782",2026,2,"Oklahoma State","Oregon","DraftKings",22.5,57.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856782",2026,2,"Oklahoma State","Oregon","Caesars",22.5,57.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401858221",2026,2,"Virginia Tech","Old Dominion","DraftKings",-18.5,51.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858221",2026,2,"Virginia Tech","Old Dominion","FanDuel",-18.5,50.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858221",2026,2,"Virginia Tech","Old Dominion","Caesars",-18.5,50.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401858442",2026,2,"Temple","Penn State","FanDuel",23.5,49.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858442",2026,2,"Temple","Penn State","DraftKings",23.5,49.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858442",2026,2,"Temple","Penn State","Caesars",24,49.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401858224",2026,2,"Purdue","Wake Forest","FanDuel",3.5,49.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858224",2026,2,"Purdue","Wake Forest","DraftKings",4,49.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858224",2026,2,"Purdue","Wake Forest","Caesars",4,49.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401856673",2026,2,"Georgia","Western Kentucky","DraftKings",-40.5,54.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856673",2026,2,"Georgia","Western Kentucky","Caesars",-40.5,54.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401856673",2026,2,"Georgia","Western Kentucky","FanDuel",-40.5,54.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401866415",2026,2,"Central Michigan","Colgate","FanDuel",-24.5,50.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401866417",2026,2,"Miami (OH)","Holy Cross","FanDuel",-31.5,51.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856791",2026,2,"West Virginia","UT Martin","FanDuel",-39.5,56.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401866413",2026,2,"Ball State","Stony Brook","FanDuel",-15.5,56.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401866412",2026,2,"Akron","Robert Morris","FanDuel",-28.5,43.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856674",2026,2,"Kentucky","Alabama","DraftKings",10.5,49.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856674",2026,2,"Kentucky","Alabama","FanDuel",10.5,49.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856674",2026,2,"Kentucky","Alabama","Caesars",10.5,49.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401856810",2026,2,"BYU","Arizona","DraftKings",-7.5,50.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856810",2026,2,"BYU","Arizona","FanDuel",-7.5,50.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856810",2026,2,"BYU","Arizona","Caesars",-7.5,50.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401858216",2026,2,"Syracuse","California","FanDuel",-3.5,56.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858216",2026,2,"Syracuse","California","DraftKings",-3.5,56.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858216",2026,2,"Syracuse","California","Caesars",-3.5,56.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401866419",2026,2,"Toledo","Central Connecticut","FanDuel",-35.5,56.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856785",2026,2,"Colorado","Weber State","FanDuel",-34.5,53.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858217",2026,2,"Illinois","Duke","DraftKings",-6,53.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858217",2026,2,"Illinois","Duke","FanDuel",-5.5,53.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858217",2026,2,"Illinois","Duke","Caesars",-6,53.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401858440",2026,2,"Michigan State","Eastern Michigan","FanDuel",-17.5,50.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858440",2026,2,"Michigan State","Eastern Michigan","DraftKings",-17.5,50.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858440",2026,2,"Michigan State","Eastern Michigan","Caesars",-17,50.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401867929",2026,2,"James Madison","Wagner","FanDuel",-45.5,55.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858444",2026,2,"UConn","Maryland","FanDuel",12.5,52.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858444",2026,2,"UConn","Maryland","DraftKings",12.5,52.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858444",2026,2,"UConn","Maryland","Caesars",12.5,52.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401856677",2026,2,"Minnesota","Mississippi State","DraftKings",1.5,55.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856677",2026,2,"Minnesota","Mississippi State","FanDuel",1.5,55.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856677",2026,2,"Minnesota","Mississippi State","Caesars",1.5,55.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401859184",2026,2,"Notre Dame","Rice","DraftKings",-44.5,54.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401859184",2026,2,"Notre Dame","Rice","Caesars",-44.5,54.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401859184",2026,2,"Notre Dame","Rice","FanDuel",-43.5,55.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856790",2026,2,"Pittsburgh","UCF","FanDuel",-7.5,58.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856790",2026,2,"Pittsburgh","UCF","DraftKings",-7,57.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856790",2026,2,"Pittsburgh","UCF","Caesars",-7,57.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401860884",2026,2,"Texas State","UTSA","DraftKings",-1.5,64.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401860884",2026,2,"Texas State","UTSA","FanDuel",-1.5,65.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401860884",2026,2,"Texas State","UTSA","Caesars",-1.5,64.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401862708",2026,2,"UAB","UL Monroe","FanDuel",-10.5,55.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401862708",2026,2,"UAB","UL Monroe","DraftKings",-10.5,55.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401862708",2026,2,"UAB","UL Monroe","Caesars",-10.5,55.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401858446",2026,2,"Washington","Utah State","FanDuel",-27.5,55.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858446",2026,2,"Washington","Utah State","DraftKings",-26.5,55.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858446",2026,2,"Washington","Utah State","Caesars",-26.5,55.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401862705",2026,2,"North Texas","UNLV","FanDuel",3.5,57.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401862705",2026,2,"North Texas","UNLV","DraftKings",3.5,57.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401862705",2026,2,"North Texas","UNLV","Caesars",3.5,57.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401868326",2026,2,"Troy","Alabama State","FanDuel",-22.5,52.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401865252",2026,2,"New Mexico","Mercyhurst","FanDuel",-41.5,52.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401864506",2026,2,"Wyoming","Northern Colorado","FanDuel",-23.5,49.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856684",2026,2,"Vanderbilt","Delaware","FanDuel",-20.5,54.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856684",2026,2,"Vanderbilt","Delaware","DraftKings",-20.5,53.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856684",2026,2,"Vanderbilt","Delaware","Caesars",-20.5,54.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401856672",2026,2,"Florida","Campbell","FanDuel",-49.5,67.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401860881",2026,2,"Boise State","Memphis","DraftKings",-8.5,54.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401860881",2026,2,"Boise State","Memphis","FanDuel",-7.5,53.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401860881",2026,2,"Boise State","Memphis","Caesars",-8.5,54.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401866414",2026,2,"Florida International","Buffalo","FanDuel",-10.5,47.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401866414",2026,2,"Florida International","Buffalo","DraftKings",-10.5,47.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401866414",2026,2,"Florida International","Buffalo","Caesars",-10.5,47.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401868187",2026,2,"Liberty","Gardner-Webb","FanDuel",-27.5,54.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401866418",2026,2,"Ohio","Jacksonville State","FanDuel",-2.5,51.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401866418",2026,2,"Ohio","Jacksonville State","DraftKings",-2.5,51.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401866418",2026,2,"Ohio","Jacksonville State","Caesars",-2.5,51.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401866421",2026,2,"Western Michigan","Monmouth","FanDuel",-24.5,53.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858441",2026,2,"Nebraska","Bowling Green","FanDuel",-28.5,51.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858441",2026,2,"Nebraska","Bowling Green","DraftKings",-28.5,51.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858441",2026,2,"Nebraska","Bowling Green","Caesars",-28.5,51.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401856786",2026,2,"Cincinnati","Western Carolina","FanDuel",-36.5,60.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401860882",2026,2,"Colorado State","Southern Utah","FanDuel",-20.5,57.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401869955",2026,2,"Kennesaw State","Georgia State","DraftKings",-9.5,54.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401869955",2026,2,"Kennesaw State","Georgia State","Caesars",-9,54.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401869955",2026,2,"Kennesaw State","Georgia State","FanDuel",-8.5,54.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856681",2026,2,"Georgia Tech","Tennessee","DraftKings",12.5,55.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856681",2026,2,"Georgia Tech","Tennessee","FanDuel",12.5,55.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856681",2026,2,"Georgia Tech","Tennessee","Caesars",12.5,55.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401856787",2026,2,"Houston","Southern","FanDuel",-50.5,60.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401864503",2026,2,"Northern Illinois","Illinois State","FanDuel",3.5,46.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401871046",2026,2,"Missouri State","Lindenwood","FanDuel",-21.5,53.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401871045",2026,2,"Marshall","Middle Tennessee","DraftKings",-14,58.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401871045",2026,2,"Marshall","Middle Tennessee","Caesars",-14,58.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401871045",2026,2,"Marshall","Middle Tennessee","FanDuel",-14.5,58.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401862707",2026,2,"Sam Houston","Tulsa","FanDuel",13.5,51.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401862707",2026,2,"Sam Houston","Tulsa","DraftKings",13.5,51.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401862707",2026,2,"Sam Houston","Tulsa","Caesars",13.5,51.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401864575",2026,2,"Tulane","South Alabama","DraftKings",-9.5,49.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401864575",2026,2,"Tulane","South Alabama","FanDuel",-9.5,49.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401864575",2026,2,"Tulane","South Alabama","Caesars",-9.5,49.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401856680",2026,2,"South Carolina","Towson","FanDuel",-42.5,55.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858443",2026,2,"UCLA","San Diego State","DraftKings",-11.5,53.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858443",2026,2,"UCLA","San Diego State","FanDuel",-12.5,53.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858443",2026,2,"UCLA","San Diego State","Caesars",-12,53.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401858447",2026,2,"Wisconsin","Western Illinois","FanDuel",-36.5,49.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858219",2026,2,"Clemson","Georgia Southern","DraftKings",-20.5,55.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858219",2026,2,"Clemson","Georgia Southern","Caesars",-20.5,55.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401858219",2026,2,"Clemson","Georgia Southern","FanDuel",-20.5,55.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401868008",2026,2,"Coastal Carolina","Fordham","FanDuel",-31.5,53.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401862703",2026,2,"Florida Atlantic","Navy","DraftKings",4.5,59.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401862703",2026,2,"Florida Atlantic","Navy","Caesars",4.5,59.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401862703",2026,2,"Florida Atlantic","Navy","FanDuel",4.5,59.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856788",2026,2,"Iowa","Iowa State","FanDuel",-14.5,40.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856788",2026,2,"Iowa","Iowa State","DraftKings",-14.5,41.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856788",2026,2,"Iowa","Iowa State","Caesars",-14.5,41.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401867796",2026,2,"LSU","Louisiana Tech","DraftKings",-35.5,55.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401867796",2026,2,"LSU","Louisiana Tech","Caesars",-35.5,55.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401867796",2026,2,"LSU","Louisiana Tech","FanDuel",-34.5,56.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856682",2026,2,"Texas","Ohio State","FanDuel",-1.5,48.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856682",2026,2,"Texas","Ohio State","Caesars",-1.5,48.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401856682",2026,2,"Texas","Ohio State","DraftKings",-1.5,48.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856783",2026,2,"Oregon State","Texas Tech","FanDuel",26.5,52.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856783",2026,2,"Oregon State","Texas Tech","DraftKings",26.5,51.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856783",2026,2,"Oregon State","Texas Tech","Caesars",26.5,51.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401856671",2026,2,"Auburn","Southern Miss","DraftKings",-33.5,54.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856671",2026,2,"Auburn","Southern Miss","Caesars",-33.5,54.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401856671",2026,2,"Auburn","Southern Miss","FanDuel",-31.5,54.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856676",2026,2,"Ole Miss","Charlotte","DraftKings",-47.5,61.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856676",2026,2,"Ole Miss","Charlotte","Caesars",-47.5,61.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401856676",2026,2,"Ole Miss","Charlotte","FanDuel",-47.5,61.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856784",2026,2,"Baylor","Prairie View A&M","FanDuel",-38.5,55.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856789",2026,2,"TCU","Grambling","FanDuel",-44.5,54.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401864505",2026,2,"UTEP","Texas Southern","FanDuel",-27.5,53.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401864502",2026,2,"Air Force","North Dakota State","DraftKings",2.5,47.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401864502",2026,2,"Air Force","North Dakota State","Caesars",2.5,47.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401864502",2026,2,"Air Force","North Dakota State","FanDuel",2.5,47.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856670",2026,2,"Utah","Arkansas","DraftKings",-12.5,56.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856670",2026,2,"Utah","Arkansas","FanDuel",-12.5,56.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401856670",2026,2,"Utah","Arkansas","Caesars",-12.5,56.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401860883",2026,2,"Fresno State","Sacramento State","DraftKings",-18.5,45.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401860883",2026,2,"Fresno State","Sacramento State","Caesars",-18.5,45.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401860883",2026,2,"Fresno State","Sacramento State","FanDuel",-18.5,45.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401864500",2026,2,"Nevada","Montana State","FanDuel",4.5,50.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858445",2026,2,"USC","Louisiana","DraftKings",-31.5,60.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858445",2026,2,"USC","Louisiana","Caesars",-31.5,60.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401858445",2026,2,"USC","Louisiana","FanDuel",-30.5,60.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858212",2026,1,"Florida State","SMU","DraftKings",2.5,54.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858212",2026,1,"Florida State","SMU","Caesars",2.5,55.5,"2026-09-08T04:14:02Z","2026-09-08T04:16:22Z"
"401858212",2026,1,"Florida State","SMU","FanDuel",3.5,54.5,"2026-09-08T04:16:01Z","2026-09-08T04:16:22Z"
"401858218",2026,2,"North Carolina","East Tennessee State","DraftKings",-34.5,54.5,"2026-09-10T15:03:16Z","2026-09-10T15:04:10Z"
"401858218",2026,2,"North Carolina","East Tennessee State","Caesars",-34.5,NA,"2026-09-10T14:58:38Z","2026-09-10T15:04:10Z"
"401858439",2026,2,"Indiana","Howard","DraftKings",-56.5,64.5,"2026-09-10T15:03:16Z","2026-09-10T15:04:10Z"
"401858439",2026,2,"Indiana","Howard","Caesars",-56.5,65.5,"2026-09-10T14:58:38Z","2026-09-10T15:04:10Z"
"401866416",2026,2,"Kent State","Wofford","DraftKings",-11.5,47.5,"2026-09-10T15:03:16Z","2026-09-10T15:04:10Z"
"401866416",2026,2,"Kent State","Wofford","Caesars",-11.5,47.5,"2026-09-10T14:58:38Z","2026-09-10T15:04:10Z"
"401866415",2026,2,"Central Michigan","Colgate","DraftKings",-23.5,49.5,"2026-09-10T15:03:16Z","2026-09-10T15:04:10Z"
"401866415",2026,2,"Central Michigan","Colgate","Caesars",-23.5,49.5,"2026-09-10T14:58:38Z","2026-09-10T15:04:10Z"
"401866417",2026,2,"Miami (OH)","Holy Cross","DraftKings",-30.5,49.5,"2026-09-10T15:03:16Z","2026-09-10T15:04:10Z"
"401866417",2026,2,"Miami (OH)","Holy Cross","Caesars",-30.5,49.5,"2026-09-10T14:58:38Z","2026-09-10T15:04:10Z"
"401856791",2026,2,"West Virginia","UT Martin","DraftKings",-41.5,55.5,"2026-09-10T15:03:16Z","2026-09-10T15:04:10Z"
"401856791",2026,2,"West Virginia","UT Martin","Caesars",-41.5,55.5,"2026-09-10T14:58:38Z","2026-09-10T15:04:10Z"
"401866413",2026,2,"Ball State","Stony Brook","DraftKings",-14.5,57.5,"2026-09-10T15:03:16Z","2026-09-10T15:04:10Z"
"401866413",2026,2,"Ball State","Stony Brook","Caesars",-14.5,57.5,"2026-09-10T14:58:38Z","2026-09-10T15:04:10Z"
"401866412",2026,2,"Akron","Robert Morris","DraftKings",-27.5,41.5,"2026-09-10T15:03:16Z","2026-09-10T15:04:10Z"
"401866412",2026,2,"Akron","Robert Morris","Caesars",-27.5,41.5,"2026-09-10T14:58:38Z","2026-09-10T15:04:10Z"
"401866419",2026,2,"Toledo","Central Connecticut","DraftKings",-33.5,55.5,"2026-09-10T15:03:16Z","2026-09-10T15:04:10Z"
